"@timestamp per 30 minutes",Count
"February 27th 2020, 00:00:00.000",0
"February 27th 2020, 00:30:00.000",0
"February 27th 2020, 01:00:00.000",0
"February 27th 2020, 01:30:00.000",25
"February 27th 2020, 02:00:00.000","4,183"
"February 27th 2020, 02:30:00.000","3,842"
"February 27th 2020, 03:00:00.000","3,806"
"February 27th 2020, 03:30:00.000","7,150"
"February 27th 2020, 04:00:00.000","7,121"
"February 27th 2020, 04:30:00.000","6,734"
"February 27th 2020, 05:00:00.000","7,202"
"February 27th 2020, 05:30:00.000","7,235"
"February 27th 2020, 06:00:00.000","6,998"
"February 27th 2020, 06:30:00.000","7,969"
"February 27th 2020, 07:00:00.000","9,005"
"February 27th 2020, 07:30:00.000","12,992"
"February 27th 2020, 08:00:00.000","18,087"
"February 27th 2020, 08:30:00.000","26,464"
"February 27th 2020, 09:00:00.000","37,286"
"February 27th 2020, 09:30:00.000","44,395"
"February 27th 2020, 10:00:00.000","45,139"
"February 27th 2020, 10:30:00.000","42,824"
"February 27th 2020, 11:00:00.000","45,549"
"February 27th 2020, 11:30:00.000","45,205"
"February 27th 2020, 12:00:00.000","48,661"
"February 27th 2020, 12:30:00.000","48,516"
"February 27th 2020, 13:00:00.000","46,414"
"February 27th 2020, 13:30:00.000","46,342"
"February 27th 2020, 14:00:00.000","38,629"
"February 27th 2020, 14:30:00.000","29,997"
"February 27th 2020, 15:00:00.000","34,285"
"February 27th 2020, 15:30:00.000","34,452"
"February 27th 2020, 16:00:00.000","39,339"
"February 27th 2020, 16:30:00.000","25,799"
"February 27th 2020, 17:00:00.000","26,432"
"February 27th 2020, 17:30:00.000","27,023"
"February 27th 2020, 18:00:00.000","22,669"
"February 27th 2020, 18:30:00.000",0
"February 27th 2020, 19:00:00.000",0
"February 27th 2020, 19:30:00.000",0
"February 27th 2020, 20:00:00.000",0
"February 27th 2020, 20:30:00.000",0
"February 27th 2020, 21:00:00.000",0
"February 27th 2020, 21:30:00.000",0
"February 27th 2020, 22:00:00.000",0
"February 27th 2020, 22:30:00.000",0
"February 27th 2020, 23:00:00.000",0
"February 27th 2020, 23:30:00.000",0
