"@timestamp per 30 minutes",Count
"February 24th 2020, 00:00:00.000",0
"February 24th 2020, 00:30:00.000",0
"February 24th 2020, 01:00:00.000","125,272"
"February 24th 2020, 01:30:00.000","122,930"
"February 24th 2020, 02:00:00.000","128,962"
"February 24th 2020, 02:30:00.000","124,801"
"February 24th 2020, 03:00:00.000","194,635"
"February 24th 2020, 03:30:00.000","240,805"
"February 24th 2020, 04:00:00.000","198,600"
"February 24th 2020, 04:30:00.000","213,632"
"February 24th 2020, 05:00:00.000","131,275"
"February 24th 2020, 05:30:00.000","127,221"
"February 24th 2020, 06:00:00.000","131,945"
"February 24th 2020, 06:30:00.000","128,802"
"February 24th 2020, 07:00:00.000","144,812"
"February 24th 2020, 07:30:00.000","161,111"
"February 24th 2020, 08:00:00.000","206,253"
"February 24th 2020, 08:30:00.000","238,062"
"February 24th 2020, 09:00:00.000","253,953"
"February 24th 2020, 09:30:00.000","281,530"
"February 24th 2020, 10:00:00.000","283,844"
"February 24th 2020, 10:30:00.000","297,205"
"February 24th 2020, 11:00:00.000","301,900"
"February 24th 2020, 11:30:00.000","308,851"
"February 24th 2020, 12:00:00.000","323,936"
"February 24th 2020, 12:30:00.000","326,059"
"February 24th 2020, 13:00:00.000","271,203"
"February 24th 2020, 13:30:00.000","275,995"
"February 24th 2020, 14:00:00.000","236,702"
"February 24th 2020, 14:30:00.000","240,383"
"February 24th 2020, 15:00:00.000","196,093"
"February 24th 2020, 15:30:00.000","200,912"
"February 24th 2020, 16:00:00.000","228,415"
"February 24th 2020, 16:30:00.000","123,185"
"February 24th 2020, 17:00:00.000","51,296"
"February 24th 2020, 17:30:00.000","44,192"
"February 24th 2020, 18:00:00.000","50,471"
"February 24th 2020, 18:30:00.000","43,314"
"February 24th 2020, 19:00:00.000","45,022"
"February 24th 2020, 19:30:00.000",0
"February 24th 2020, 20:00:00.000",0
"February 24th 2020, 20:30:00.000",0
"February 24th 2020, 21:00:00.000",0
"February 24th 2020, 21:30:00.000",0
"February 24th 2020, 22:00:00.000",0
"February 24th 2020, 22:30:00.000",0
"February 24th 2020, 23:00:00.000",0
"February 24th 2020, 23:30:00.000",0
