"@timestamp per 30 minutes",Count
"December 5th 2019, 00:00:00.000",0
"December 5th 2019, 00:30:00.000",0
"December 5th 2019, 01:00:00.000",0
"December 5th 2019, 01:30:00.000",0
"December 5th 2019, 02:00:00.000","272,557"
"December 5th 2019, 02:30:00.000","271,336"
"December 5th 2019, 03:00:00.000","298,216"
"December 5th 2019, 03:30:00.000","776,429"
"December 5th 2019, 04:00:00.000","750,269"
"December 5th 2019, 04:30:00.000","754,565"
"December 5th 2019, 05:00:00.000","857,630"
"December 5th 2019, 05:30:00.000","779,385"
"December 5th 2019, 06:00:00.000","763,331"
"December 5th 2019, 06:30:00.000","758,060"
"December 5th 2019, 07:00:00.000","852,004"
"December 5th 2019, 07:30:00.000","804,606"
"December 5th 2019, 08:00:00.000","900,798"
"December 5th 2019, 08:30:00.000","975,891"
"December 5th 2019, 09:00:00.000","1,006,811"
"December 5th 2019, 09:30:00.000","1,018,127"
"December 5th 2019, 10:00:00.000","1,013,684"
"December 5th 2019, 10:30:00.000","954,268"
"December 5th 2019, 11:00:00.000","1,022,822"
"December 5th 2019, 11:30:00.000","1,027,085"
"December 5th 2019, 12:00:00.000","554,048"
"December 5th 2019, 12:30:00.000","119,055"
"December 5th 2019, 13:00:00.000",0
"December 5th 2019, 13:30:00.000",0
"December 5th 2019, 14:00:00.000",0
"December 5th 2019, 14:30:00.000",0
"December 5th 2019, 15:00:00.000",0
"December 5th 2019, 15:30:00.000",0
"December 5th 2019, 16:00:00.000",0
"December 5th 2019, 16:30:00.000",0
"December 5th 2019, 17:00:00.000",0
"December 5th 2019, 17:30:00.000",0
"December 5th 2019, 18:00:00.000",0
"December 5th 2019, 18:30:00.000",0
"December 5th 2019, 19:00:00.000",0
"December 5th 2019, 19:30:00.000",0
"December 5th 2019, 20:00:00.000",0
"December 5th 2019, 20:30:00.000",0
"December 5th 2019, 21:00:00.000",0
"December 5th 2019, 21:30:00.000",0
"December 5th 2019, 22:00:00.000",0
"December 5th 2019, 22:30:00.000",0
"December 5th 2019, 23:00:00.000",0
"December 5th 2019, 23:30:00.000",0
