"@timestamp per 30 minutes",Count
"January 12th 2020, 00:00:00.000",0
"January 12th 2020, 00:30:00.000",0
"January 12th 2020, 01:00:00.000","131,427"
"January 12th 2020, 01:30:00.000","118,975"
"January 12th 2020, 02:00:00.000","131,662"
"January 12th 2020, 02:30:00.000","118,356"
"January 12th 2020, 03:00:00.000","147,088"
"January 12th 2020, 03:30:00.000","141,712"
"January 12th 2020, 04:00:00.000","168,153"
"January 12th 2020, 04:30:00.000","151,389"
"January 12th 2020, 05:00:00.000","119,426"
"January 12th 2020, 05:30:00.000","118,259"
"January 12th 2020, 06:00:00.000","112,926"
"January 12th 2020, 06:30:00.000","111,476"
"January 12th 2020, 07:00:00.000","112,768"
"January 12th 2020, 07:30:00.000","115,784"
"January 12th 2020, 08:00:00.000","116,461"
"January 12th 2020, 08:30:00.000","123,876"
"January 12th 2020, 09:00:00.000","128,244"
"January 12th 2020, 09:30:00.000","152,790"
"January 12th 2020, 10:00:00.000","163,809"
"January 12th 2020, 10:30:00.000","174,562"
"January 12th 2020, 11:00:00.000","178,750"
"January 12th 2020, 11:30:00.000","211,029"
"January 12th 2020, 12:00:00.000","206,248"
"January 12th 2020, 12:30:00.000","203,052"
"January 12th 2020, 13:00:00.000","200,515"
"January 12th 2020, 13:30:00.000","197,964"
"January 12th 2020, 14:00:00.000","193,599"
"January 12th 2020, 14:30:00.000","175,475"
"January 12th 2020, 15:00:00.000","174,119"
"January 12th 2020, 15:30:00.000","178,110"
"January 12th 2020, 16:00:00.000","196,127"
"January 12th 2020, 16:30:00.000","176,342"
"January 12th 2020, 17:00:00.000","198,887"
"January 12th 2020, 17:30:00.000","273,405"
"January 12th 2020, 18:00:00.000","315,034"
"January 12th 2020, 18:30:00.000","304,198"
"January 12th 2020, 19:00:00.000","304,813"
"January 12th 2020, 19:30:00.000","253,116"
"January 12th 2020, 20:00:00.000","189,307"
"January 12th 2020, 20:30:00.000","219,081"
"January 12th 2020, 21:00:00.000","163,015"
"January 12th 2020, 21:30:00.000","162,116"
"January 12th 2020, 22:00:00.000","158,464"
"January 12th 2020, 22:30:00.000","144,979"
"January 12th 2020, 23:00:00.000","139,791"
"January 12th 2020, 23:30:00.000","143,353"
