"@timestamp per 30 minutes",Count
"February 26th 2020, 00:00:00.000",0
"February 26th 2020, 00:30:00.000",0
"February 26th 2020, 01:00:00.000",0
"February 26th 2020, 01:30:00.000",852
"February 26th 2020, 02:00:00.000","138,298"
"February 26th 2020, 02:30:00.000","137,081"
"February 26th 2020, 03:00:00.000","142,834"
"February 26th 2020, 03:30:00.000","334,856"
"February 26th 2020, 04:00:00.000","318,421"
"February 26th 2020, 04:30:00.000","326,440"
"February 26th 2020, 05:00:00.000","313,008"
"February 26th 2020, 05:30:00.000","347,319"
"February 26th 2020, 06:00:00.000","417,975"
"February 26th 2020, 06:30:00.000","480,910"
"February 26th 2020, 07:00:00.000","589,723"
"February 26th 2020, 07:30:00.000","1,178,849"
"February 26th 2020, 08:00:00.000","3,530,717"
"February 26th 2020, 08:30:00.000","2,395,385"
"February 26th 2020, 09:00:00.000","2,218,171"
"February 26th 2020, 09:30:00.000","2,264,014"
"February 26th 2020, 10:00:00.000","2,224,514"
"February 26th 2020, 10:30:00.000","2,197,383"
"February 26th 2020, 11:00:00.000","2,156,583"
"February 26th 2020, 11:30:00.000","2,176,630"
"February 26th 2020, 12:00:00.000","2,209,855"
"February 26th 2020, 12:30:00.000","2,185,050"
"February 26th 2020, 13:00:00.000","2,079,160"
"February 26th 2020, 13:30:00.000","1,827,226"
"February 26th 2020, 14:00:00.000","1,674,588"
"February 26th 2020, 14:30:00.000","1,644,679"
"February 26th 2020, 15:00:00.000","1,388,240"
"February 26th 2020, 15:30:00.000","1,112,147"
"February 26th 2020, 16:00:00.000","1,102,902"
"February 26th 2020, 16:30:00.000","1,295,530"
"February 26th 2020, 17:00:00.000","999,973"
"February 26th 2020, 17:30:00.000","696,967"
"February 26th 2020, 18:00:00.000","477,052"
"February 26th 2020, 18:30:00.000","350,288"
"February 26th 2020, 19:00:00.000","302,540"
"February 26th 2020, 19:30:00.000","40,847"
"February 26th 2020, 20:00:00.000",0
"February 26th 2020, 20:30:00.000",0
"February 26th 2020, 21:00:00.000",0
"February 26th 2020, 21:30:00.000",0
"February 26th 2020, 22:00:00.000",0
"February 26th 2020, 22:30:00.000",0
"February 26th 2020, 23:00:00.000",0
"February 26th 2020, 23:30:00.000",0
