"@timestamp per 30 minutes",Count
"January 3rd 2020, 00:00:00.000",0
"January 3rd 2020, 00:30:00.000",0
"January 3rd 2020, 01:00:00.000","6,174"
"January 3rd 2020, 01:30:00.000","5,879"
"January 3rd 2020, 02:00:00.000","5,912"
"January 3rd 2020, 02:30:00.000","4,968"
"January 3rd 2020, 03:00:00.000","5,393"
"January 3rd 2020, 03:30:00.000","10,026"
"January 3rd 2020, 04:00:00.000","10,176"
"January 3rd 2020, 04:30:00.000","10,092"
"January 3rd 2020, 05:00:00.000","10,059"
"January 3rd 2020, 05:30:00.000","10,292"
"January 3rd 2020, 06:00:00.000","10,758"
"January 3rd 2020, 06:30:00.000","11,309"
"January 3rd 2020, 07:00:00.000","13,085"
"January 3rd 2020, 07:30:00.000","15,147"
"January 3rd 2020, 08:00:00.000","20,229"
"January 3rd 2020, 08:30:00.000","26,893"
"January 3rd 2020, 09:00:00.000","32,860"
"January 3rd 2020, 09:30:00.000","38,643"
"January 3rd 2020, 10:00:00.000","39,080"
"January 3rd 2020, 10:30:00.000","45,736"
"January 3rd 2020, 11:00:00.000","48,784"
"January 3rd 2020, 11:30:00.000","50,377"
"January 3rd 2020, 12:00:00.000","50,606"
"January 3rd 2020, 12:30:00.000","52,809"
"January 3rd 2020, 13:00:00.000","52,657"
"January 3rd 2020, 13:30:00.000","48,993"
"January 3rd 2020, 14:00:00.000","46,034"
"January 3rd 2020, 14:30:00.000","44,254"
"January 3rd 2020, 15:00:00.000","41,977"
"January 3rd 2020, 15:30:00.000","29,050"
"January 3rd 2020, 16:00:00.000","29,705"
"January 3rd 2020, 16:30:00.000","31,398"
"January 3rd 2020, 17:00:00.000","28,394"
"January 3rd 2020, 17:30:00.000","30,000"
"January 3rd 2020, 18:00:00.000","29,357"
"January 3rd 2020, 18:30:00.000","29,399"
"January 3rd 2020, 19:00:00.000","28,897"
"January 3rd 2020, 19:30:00.000","27,036"
"January 3rd 2020, 20:00:00.000","22,984"
"January 3rd 2020, 20:30:00.000","22,628"
"January 3rd 2020, 21:00:00.000","20,202"
"January 3rd 2020, 21:30:00.000","20,181"
"January 3rd 2020, 22:00:00.000","18,217"
"January 3rd 2020, 22:30:00.000","12,161"
"January 3rd 2020, 23:00:00.000","13,740"
"January 3rd 2020, 23:30:00.000","13,807"
