"@timestamp per 30 minutes",Count
"December 8th 2019, 00:00:00.000",0
"December 8th 2019, 00:30:00.000",0
"December 8th 2019, 01:00:00.000",0
"December 8th 2019, 01:30:00.000",82
"December 8th 2019, 02:00:00.000","84,544"
"December 8th 2019, 02:30:00.000","62,335"
"December 8th 2019, 03:00:00.000","74,444"
"December 8th 2019, 03:30:00.000","137,538"
"December 8th 2019, 04:00:00.000","137,492"
"December 8th 2019, 04:30:00.000","125,606"
"December 8th 2019, 05:00:00.000","139,299"
"December 8th 2019, 05:30:00.000","142,114"
"December 8th 2019, 06:00:00.000","139,662"
"December 8th 2019, 06:30:00.000","138,465"
"December 8th 2019, 07:00:00.000","122,141"
"December 8th 2019, 07:30:00.000","154,195"
"December 8th 2019, 08:00:00.000","150,511"
"December 8th 2019, 08:30:00.000","160,423"
"December 8th 2019, 09:00:00.000","268,224"
"December 8th 2019, 09:30:00.000","262,187"
"December 8th 2019, 10:00:00.000","267,949"
"December 8th 2019, 10:30:00.000","418,230"
"December 8th 2019, 11:00:00.000","429,425"
"December 8th 2019, 11:30:00.000","448,859"
"December 8th 2019, 12:00:00.000","488,887"
"December 8th 2019, 12:30:00.000","560,031"
"December 8th 2019, 13:00:00.000","513,968"
"December 8th 2019, 13:30:00.000","577,781"
"December 8th 2019, 14:00:00.000","414,284"
"December 8th 2019, 14:30:00.000","330,188"
"December 8th 2019, 15:00:00.000","283,893"
"December 8th 2019, 15:30:00.000","358,301"
"December 8th 2019, 16:00:00.000","353,900"
"December 8th 2019, 16:30:00.000","282,516"
"December 8th 2019, 17:00:00.000","361,439"
"December 8th 2019, 17:30:00.000","389,696"
"December 8th 2019, 18:00:00.000","290,140"
"December 8th 2019, 18:30:00.000","367,102"
"December 8th 2019, 19:00:00.000","341,168"
"December 8th 2019, 19:30:00.000","355,448"
"December 8th 2019, 20:00:00.000","273,376"
"December 8th 2019, 20:30:00.000","252,003"
"December 8th 2019, 21:00:00.000","187,209"
"December 8th 2019, 21:30:00.000","190,916"
"December 8th 2019, 22:00:00.000","163,985"
"December 8th 2019, 22:30:00.000","64,729"
"December 8th 2019, 23:00:00.000","87,492"
"December 8th 2019, 23:30:00.000","66,339"
