"@timestamp per 30 minutes",Count
"February 24th 2020, 00:00:00.000",0
"February 24th 2020, 00:30:00.000",0
"February 24th 2020, 01:00:00.000","8,093"
"February 24th 2020, 01:30:00.000","7,617"
"February 24th 2020, 02:00:00.000","8,082"
"February 24th 2020, 02:30:00.000","8,428"
"February 24th 2020, 03:00:00.000","8,088"
"February 24th 2020, 03:30:00.000","8,492"
"February 24th 2020, 04:00:00.000","7,316"
"February 24th 2020, 04:30:00.000","9,377"
"February 24th 2020, 05:00:00.000","8,013"
"February 24th 2020, 05:30:00.000","43,796"
"February 24th 2020, 06:00:00.000","8,023"
"February 24th 2020, 06:30:00.000","9,512"
"February 24th 2020, 07:00:00.000","10,395"
"February 24th 2020, 07:30:00.000","43,898"
"February 24th 2020, 08:00:00.000","49,401"
"February 24th 2020, 08:30:00.000","200,802"
"February 24th 2020, 09:00:00.000","97,931"
"February 24th 2020, 09:30:00.000","138,944"
"February 24th 2020, 10:00:00.000","83,464"
"February 24th 2020, 10:30:00.000","61,513"
"February 24th 2020, 11:00:00.000","65,095"
"February 24th 2020, 11:30:00.000","68,391"
"February 24th 2020, 12:00:00.000","80,143"
"February 24th 2020, 12:30:00.000","86,744"
"February 24th 2020, 13:00:00.000","95,141"
"February 24th 2020, 13:30:00.000","132,047"
"February 24th 2020, 14:00:00.000","46,881"
"February 24th 2020, 14:30:00.000","45,850"
"February 24th 2020, 15:00:00.000","41,413"
"February 24th 2020, 15:30:00.000","40,880"
"February 24th 2020, 16:00:00.000","33,668"
"February 24th 2020, 16:30:00.000","36,841"
"February 24th 2020, 17:00:00.000","29,083"
"February 24th 2020, 17:30:00.000","13,916"
"February 24th 2020, 18:00:00.000","13,722"
"February 24th 2020, 18:30:00.000","13,759"
"February 24th 2020, 19:00:00.000","12,721"
"February 24th 2020, 19:30:00.000",0
"February 24th 2020, 20:00:00.000",0
"February 24th 2020, 20:30:00.000",0
"February 24th 2020, 21:00:00.000",0
"February 24th 2020, 21:30:00.000",0
"February 24th 2020, 22:00:00.000",0
"February 24th 2020, 22:30:00.000",0
"February 24th 2020, 23:00:00.000",0
"February 24th 2020, 23:30:00.000",0
