"@timestamp per 30 minutes",Count
"December 9th 2019, 00:00:00.000","348,828"
"December 9th 2019, 00:30:00.000","356,292"
"December 9th 2019, 01:00:00.000","349,711"
"December 9th 2019, 01:30:00.000",150
"December 9th 2019, 02:00:00.000","344,968"
"December 9th 2019, 02:30:00.000","354,934"
"December 9th 2019, 03:00:00.000","357,471"
"December 9th 2019, 03:30:00.000","848,275"
"December 9th 2019, 04:00:00.000","793,549"
"December 9th 2019, 04:30:00.000","790,906"
"December 9th 2019, 05:00:00.000","840,488"
"December 9th 2019, 05:30:00.000","779,083"
"December 9th 2019, 06:00:00.000","753,400"
"December 9th 2019, 06:30:00.000","769,157"
"December 9th 2019, 07:00:00.000","791,943"
"December 9th 2019, 07:30:00.000","812,718"
"December 9th 2019, 08:00:00.000","838,211"
"December 9th 2019, 08:30:00.000","842,475"
"December 9th 2019, 09:00:00.000","925,464"
"December 9th 2019, 09:30:00.000","916,743"
"December 9th 2019, 10:00:00.000","960,645"
"December 9th 2019, 10:30:00.000","904,328"
"December 9th 2019, 11:00:00.000","972,316"
"December 9th 2019, 11:30:00.000","999,923"
"December 9th 2019, 12:00:00.000","997,148"
"December 9th 2019, 12:30:00.000","624,815"
"December 9th 2019, 13:00:00.000","264,216"
"December 9th 2019, 13:30:00.000",0
"December 9th 2019, 14:00:00.000",0
"December 9th 2019, 14:30:00.000",0
"December 9th 2019, 15:00:00.000",0
"December 9th 2019, 15:30:00.000",0
"December 9th 2019, 16:00:00.000",0
"December 9th 2019, 16:30:00.000",0
"December 9th 2019, 17:00:00.000",0
"December 9th 2019, 17:30:00.000",0
"December 9th 2019, 18:00:00.000",0
"December 9th 2019, 18:30:00.000",0
"December 9th 2019, 19:00:00.000",0
"December 9th 2019, 19:30:00.000",0
"December 9th 2019, 20:00:00.000",0
"December 9th 2019, 20:30:00.000",0
"December 9th 2019, 21:00:00.000",0
"December 9th 2019, 21:30:00.000",0
"December 9th 2019, 22:00:00.000",0
"December 9th 2019, 22:30:00.000",0
"December 9th 2019, 23:00:00.000",0
"December 9th 2019, 23:30:00.000",0
