"@timestamp per 30 minutes",Count
"January 2nd 2020, 00:00:00.000",0
"January 2nd 2020, 00:30:00.000",0
"January 2nd 2020, 01:00:00.000","10,861"
"January 2nd 2020, 01:30:00.000","11,278"
"January 2nd 2020, 02:00:00.000","10,593"
"January 2nd 2020, 02:30:00.000","10,326"
"January 2nd 2020, 03:00:00.000","9,862"
"January 2nd 2020, 03:30:00.000","10,287"
"January 2nd 2020, 04:00:00.000","10,100"
"January 2nd 2020, 04:30:00.000","10,477"
"January 2nd 2020, 05:00:00.000","10,264"
"January 2nd 2020, 05:30:00.000","10,252"
"January 2nd 2020, 06:00:00.000","10,417"
"January 2nd 2020, 06:30:00.000","10,713"
"January 2nd 2020, 07:00:00.000","11,749"
"January 2nd 2020, 07:30:00.000","11,814"
"January 2nd 2020, 08:00:00.000","17,274"
"January 2nd 2020, 08:30:00.000","23,542"
"January 2nd 2020, 09:00:00.000","30,437"
"January 2nd 2020, 09:30:00.000","38,850"
"January 2nd 2020, 10:00:00.000","47,694"
"January 2nd 2020, 10:30:00.000","48,153"
"January 2nd 2020, 11:00:00.000","47,430"
"January 2nd 2020, 11:30:00.000","50,195"
"January 2nd 2020, 12:00:00.000","53,942"
"January 2nd 2020, 12:30:00.000","46,792"
"January 2nd 2020, 13:00:00.000","50,587"
"January 2nd 2020, 13:30:00.000","46,469"
"January 2nd 2020, 14:00:00.000","45,091"
"January 2nd 2020, 14:30:00.000","45,096"
"January 2nd 2020, 15:00:00.000","39,679"
"January 2nd 2020, 15:30:00.000","34,377"
"January 2nd 2020, 16:00:00.000","30,971"
"January 2nd 2020, 16:30:00.000","28,690"
"January 2nd 2020, 17:00:00.000","32,466"
"January 2nd 2020, 17:30:00.000","32,177"
"January 2nd 2020, 18:00:00.000","34,085"
"January 2nd 2020, 18:30:00.000","33,874"
"January 2nd 2020, 19:00:00.000","30,669"
"January 2nd 2020, 19:30:00.000","23,770"
"January 2nd 2020, 20:00:00.000","21,879"
"January 2nd 2020, 20:30:00.000","20,648"
"January 2nd 2020, 21:00:00.000","15,690"
"January 2nd 2020, 21:30:00.000","14,048"
"January 2nd 2020, 22:00:00.000","10,994"
"January 2nd 2020, 22:30:00.000","5,603"
"January 2nd 2020, 23:00:00.000","5,152"
"January 2nd 2020, 23:30:00.000","5,436"
