"@timestamp per 30 minutes",Count
"February 25th 2020, 00:00:00.000",0
"February 25th 2020, 00:30:00.000",0
"February 25th 2020, 01:00:00.000",0
"February 25th 2020, 01:30:00.000",5
"February 25th 2020, 02:00:00.000","4,977"
"February 25th 2020, 02:30:00.000","4,619"
"February 25th 2020, 03:00:00.000","7,122"
"February 25th 2020, 03:30:00.000","7,690"
"February 25th 2020, 04:00:00.000","7,346"
"February 25th 2020, 04:30:00.000","7,646"
"February 25th 2020, 05:00:00.000","7,547"
"February 25th 2020, 05:30:00.000","7,633"
"February 25th 2020, 06:00:00.000","8,203"
"February 25th 2020, 06:30:00.000","9,623"
"February 25th 2020, 07:00:00.000","9,279"
"February 25th 2020, 07:30:00.000","13,073"
"February 25th 2020, 08:00:00.000","22,428"
"February 25th 2020, 08:30:00.000","32,802"
"February 25th 2020, 09:00:00.000","37,991"
"February 25th 2020, 09:30:00.000","48,341"
"February 25th 2020, 10:00:00.000","41,928"
"February 25th 2020, 10:30:00.000","42,729"
"February 25th 2020, 11:00:00.000","42,835"
"February 25th 2020, 11:30:00.000","39,238"
"February 25th 2020, 12:00:00.000","42,845"
"February 25th 2020, 12:30:00.000","49,040"
"February 25th 2020, 13:00:00.000","44,008"
"February 25th 2020, 13:30:00.000","38,149"
"February 25th 2020, 14:00:00.000","32,117"
"February 25th 2020, 14:30:00.000","33,572"
"February 25th 2020, 15:00:00.000","28,060"
"February 25th 2020, 15:30:00.000","22,488"
"February 25th 2020, 16:00:00.000","22,864"
"February 25th 2020, 16:30:00.000","25,506"
"February 25th 2020, 17:00:00.000","25,939"
"February 25th 2020, 17:30:00.000","21,322"
"February 25th 2020, 18:00:00.000",0
"February 25th 2020, 18:30:00.000",0
"February 25th 2020, 19:00:00.000",0
"February 25th 2020, 19:30:00.000",0
"February 25th 2020, 20:00:00.000",0
"February 25th 2020, 20:30:00.000",0
"February 25th 2020, 21:00:00.000",0
"February 25th 2020, 21:30:00.000",0
"February 25th 2020, 22:00:00.000",0
"February 25th 2020, 22:30:00.000",0
"February 25th 2020, 23:00:00.000",0
"February 25th 2020, 23:30:00.000",0
