"@timestamp per 30 minutes",Count
"January 17th 2020, 00:00:00.000",0
"January 17th 2020, 00:30:00.000",0
"January 17th 2020, 01:00:00.000",0
"January 17th 2020, 01:30:00.000","2,935"
"January 17th 2020, 02:00:00.000","289,943"
"January 17th 2020, 02:30:00.000","125,749"
"January 17th 2020, 03:00:00.000","166,977"
"January 17th 2020, 03:30:00.000","429,818"
"January 17th 2020, 04:00:00.000","368,128"
"January 17th 2020, 04:30:00.000","356,821"
"January 17th 2020, 05:00:00.000","361,632"
"January 17th 2020, 05:30:00.000","332,983"
"January 17th 2020, 06:00:00.000","391,947"
"January 17th 2020, 06:30:00.000","387,717"
"January 17th 2020, 07:00:00.000","628,638"
"January 17th 2020, 07:30:00.000","1,797,147"
"January 17th 2020, 08:00:00.000","5,127,474"
"January 17th 2020, 08:30:00.000","3,055,406"
"January 17th 2020, 09:00:00.000","2,679,528"
"January 17th 2020, 09:30:00.000","2,408,951"
"January 17th 2020, 10:00:00.000","2,518,464"
"January 17th 2020, 10:30:00.000","2,461,322"
"January 17th 2020, 11:00:00.000","2,349,742"
"January 17th 2020, 11:30:00.000","2,391,449"
"January 17th 2020, 12:00:00.000","2,423,543"
"January 17th 2020, 12:30:00.000","2,555,766"
"January 17th 2020, 13:00:00.000","2,399,108"
"January 17th 2020, 13:30:00.000","2,532,936"
"January 17th 2020, 14:00:00.000","2,422,632"
"January 17th 2020, 14:30:00.000","2,227,382"
"January 17th 2020, 15:00:00.000","1,157,641"
"January 17th 2020, 15:30:00.000","553,466"
"January 17th 2020, 16:00:00.000","454,257"
"January 17th 2020, 16:30:00.000","291,431"
"January 17th 2020, 17:00:00.000","269,600"
"January 17th 2020, 17:30:00.000","274,974"
"January 17th 2020, 18:00:00.000","230,176"
"January 17th 2020, 18:30:00.000","211,299"
"January 17th 2020, 19:00:00.000","165,618"
"January 17th 2020, 19:30:00.000",0
"January 17th 2020, 20:00:00.000",0
"January 17th 2020, 20:30:00.000",0
"January 17th 2020, 21:00:00.000",0
"January 17th 2020, 21:30:00.000",0
"January 17th 2020, 22:00:00.000",0
"January 17th 2020, 22:30:00.000",0
"January 17th 2020, 23:00:00.000",0
"January 17th 2020, 23:30:00.000",0
