"@timestamp per 30 minutes",Count
"December 17th 2019, 00:00:00.000",0
"December 17th 2019, 00:30:00.000",0
"December 17th 2019, 01:00:00.000",0
"December 17th 2019, 01:30:00.000",0
"December 17th 2019, 02:00:00.000","49,534"
"December 17th 2019, 02:30:00.000","52,721"
"December 17th 2019, 03:00:00.000","44,738"
"December 17th 2019, 03:30:00.000","88,591"
"December 17th 2019, 04:00:00.000","92,690"
"December 17th 2019, 04:30:00.000","92,689"
"December 17th 2019, 05:00:00.000","88,727"
"December 17th 2019, 05:30:00.000","95,632"
"December 17th 2019, 06:00:00.000","104,702"
"December 17th 2019, 06:30:00.000","131,178"
"December 17th 2019, 07:00:00.000","141,930"
"December 17th 2019, 07:30:00.000","202,520"
"December 17th 2019, 08:00:00.000","462,248"
"December 17th 2019, 08:30:00.000","710,683"
"December 17th 2019, 09:00:00.000","1,086,806"
"December 17th 2019, 09:30:00.000","1,235,026"
"December 17th 2019, 10:00:00.000","1,019,164"
"December 17th 2019, 10:30:00.000","1,050,589"
"December 17th 2019, 11:00:00.000","1,092,342"
"December 17th 2019, 11:30:00.000","1,278,848"
"December 17th 2019, 12:00:00.000","1,598,788"
"December 17th 2019, 12:30:00.000","1,512,271"
"December 17th 2019, 13:00:00.000","1,091,506"
"December 17th 2019, 13:30:00.000","707,426"
"December 17th 2019, 14:00:00.000","142,757"
"December 17th 2019, 14:30:00.000",0
"December 17th 2019, 15:00:00.000",0
"December 17th 2019, 15:30:00.000",0
"December 17th 2019, 16:00:00.000",0
"December 17th 2019, 16:30:00.000",0
"December 17th 2019, 17:00:00.000",0
"December 17th 2019, 17:30:00.000",0
"December 17th 2019, 18:00:00.000",0
"December 17th 2019, 18:30:00.000",0
"December 17th 2019, 19:00:00.000",0
"December 17th 2019, 19:30:00.000",0
"December 17th 2019, 20:00:00.000",0
"December 17th 2019, 20:30:00.000",0
"December 17th 2019, 21:00:00.000",0
"December 17th 2019, 21:30:00.000",0
"December 17th 2019, 22:00:00.000",0
"December 17th 2019, 22:30:00.000",0
"December 17th 2019, 23:00:00.000",0
"December 17th 2019, 23:30:00.000",0
