"@timestamp per 30 minutes",Count
"January 5th 2020, 00:00:00.000","16,387"
"January 5th 2020, 00:30:00.000","15,766"
"January 5th 2020, 01:00:00.000","15,898"
"January 5th 2020, 01:30:00.000","15,958"
"January 5th 2020, 02:00:00.000","16,778"
"January 5th 2020, 02:30:00.000","15,899"
"January 5th 2020, 03:00:00.000","18,795"
"January 5th 2020, 03:30:00.000","175,155"
"January 5th 2020, 04:00:00.000","168,273"
"January 5th 2020, 04:30:00.000","167,651"
"January 5th 2020, 05:00:00.000","133,168"
"January 5th 2020, 05:30:00.000","133,470"
"January 5th 2020, 06:00:00.000","152,264"
"January 5th 2020, 06:30:00.000","130,387"
"January 5th 2020, 07:00:00.000","137,296"
"January 5th 2020, 07:30:00.000","136,553"
"January 5th 2020, 08:00:00.000","140,326"
"January 5th 2020, 08:30:00.000","146,322"
"January 5th 2020, 09:00:00.000","156,792"
"January 5th 2020, 09:30:00.000","180,083"
"January 5th 2020, 10:00:00.000","201,315"
"January 5th 2020, 10:30:00.000","210,046"
"January 5th 2020, 11:00:00.000","222,189"
"January 5th 2020, 11:30:00.000","229,914"
"January 5th 2020, 12:00:00.000","249,200"
"January 5th 2020, 12:30:00.000","247,049"
"January 5th 2020, 13:00:00.000","244,205"
"January 5th 2020, 13:30:00.000","233,866"
"January 5th 2020, 14:00:00.000","218,242"
"January 5th 2020, 14:30:00.000","205,906"
"January 5th 2020, 15:00:00.000","188,783"
"January 5th 2020, 15:30:00.000","182,159"
"January 5th 2020, 16:00:00.000","200,652"
"January 5th 2020, 16:30:00.000","190,085"
"January 5th 2020, 17:00:00.000","222,204"
"January 5th 2020, 17:30:00.000","207,707"
"January 5th 2020, 18:00:00.000","219,271"
"January 5th 2020, 18:30:00.000","221,979"
"January 5th 2020, 19:00:00.000","237,463"
"January 5th 2020, 19:30:00.000","224,500"
"January 5th 2020, 20:00:00.000","218,788"
"January 5th 2020, 20:30:00.000","233,600"
"January 5th 2020, 21:00:00.000","183,237"
"January 5th 2020, 21:30:00.000","176,123"
"January 5th 2020, 22:00:00.000","164,276"
"January 5th 2020, 22:30:00.000","156,247"
"January 5th 2020, 23:00:00.000","147,787"
"January 5th 2020, 23:30:00.000","145,859"
