"@timestamp per 30 minutes",Count
"February 26th 2020, 00:00:00.000",0
"February 26th 2020, 00:30:00.000",0
"February 26th 2020, 01:00:00.000",0
"February 26th 2020, 01:30:00.000",209
"February 26th 2020, 02:00:00.000","29,977"
"February 26th 2020, 02:30:00.000","29,598"
"February 26th 2020, 03:00:00.000","36,397"
"February 26th 2020, 03:30:00.000","149,035"
"February 26th 2020, 04:00:00.000","144,413"
"February 26th 2020, 04:30:00.000","146,882"
"February 26th 2020, 05:00:00.000","131,631"
"February 26th 2020, 05:30:00.000","158,688"
"February 26th 2020, 06:00:00.000","156,442"
"February 26th 2020, 06:30:00.000","154,628"
"February 26th 2020, 07:00:00.000","151,775"
"February 26th 2020, 07:30:00.000","168,294"
"February 26th 2020, 08:00:00.000","207,134"
"February 26th 2020, 08:30:00.000","236,426"
"February 26th 2020, 09:00:00.000","291,194"
"February 26th 2020, 09:30:00.000","328,797"
"February 26th 2020, 10:00:00.000","294,099"
"February 26th 2020, 10:30:00.000","357,246"
"February 26th 2020, 11:00:00.000","330,004"
"February 26th 2020, 11:30:00.000","317,103"
"February 26th 2020, 12:00:00.000","319,364"
"February 26th 2020, 12:30:00.000","297,058"
"February 26th 2020, 13:00:00.000","292,740"
"February 26th 2020, 13:30:00.000","259,664"
"February 26th 2020, 14:00:00.000","223,062"
"February 26th 2020, 14:30:00.000","213,912"
"February 26th 2020, 15:00:00.000","191,617"
"February 26th 2020, 15:30:00.000","236,754"
"February 26th 2020, 16:00:00.000","235,614"
"February 26th 2020, 16:30:00.000","221,415"
"February 26th 2020, 17:00:00.000","235,529"
"February 26th 2020, 17:30:00.000","131,352"
"February 26th 2020, 18:00:00.000","52,710"
"February 26th 2020, 18:30:00.000","50,475"
"February 26th 2020, 19:00:00.000","50,884"
"February 26th 2020, 19:30:00.000","7,504"
"February 26th 2020, 20:00:00.000",0
"February 26th 2020, 20:30:00.000",0
"February 26th 2020, 21:00:00.000",0
"February 26th 2020, 21:30:00.000",0
"February 26th 2020, 22:00:00.000",0
"February 26th 2020, 22:30:00.000",0
"February 26th 2020, 23:00:00.000",0
"February 26th 2020, 23:30:00.000",0
