"@timestamp per 30 minutes",Count
"January 7th 2020, 00:00:00.000","77,948"
"January 7th 2020, 00:30:00.000","16,677"
"January 7th 2020, 01:00:00.000","15,714"
"January 7th 2020, 01:30:00.000","16,360"
"January 7th 2020, 02:00:00.000","16,154"
"January 7th 2020, 02:30:00.000","15,683"
"January 7th 2020, 03:00:00.000","18,443"
"January 7th 2020, 03:30:00.000","191,103"
"January 7th 2020, 04:00:00.000","187,683"
"January 7th 2020, 04:30:00.000","193,782"
"January 7th 2020, 05:00:00.000","144,907"
"January 7th 2020, 05:30:00.000","137,584"
"January 7th 2020, 06:00:00.000","139,430"
"January 7th 2020, 06:30:00.000","151,950"
"January 7th 2020, 07:00:00.000","157,830"
"January 7th 2020, 07:30:00.000","172,489"
"January 7th 2020, 08:00:00.000","242,436"
"January 7th 2020, 08:30:00.000","263,614"
"January 7th 2020, 09:00:00.000","317,536"
"January 7th 2020, 09:30:00.000","363,677"
"January 7th 2020, 10:00:00.000","369,069"
"January 7th 2020, 10:30:00.000","393,719"
"January 7th 2020, 11:00:00.000","400,091"
"January 7th 2020, 11:30:00.000","421,736"
"January 7th 2020, 12:00:00.000","410,380"
"January 7th 2020, 12:30:00.000","399,669"
"January 7th 2020, 13:00:00.000","387,869"
"January 7th 2020, 13:30:00.000","358,498"
"January 7th 2020, 14:00:00.000","116,018"
"January 7th 2020, 14:30:00.000","37,249"
"January 7th 2020, 15:00:00.000","34,085"
"January 7th 2020, 15:30:00.000","32,988"
"January 7th 2020, 16:00:00.000","32,112"
"January 7th 2020, 16:30:00.000","35,707"
"January 7th 2020, 17:00:00.000","28,161"
"January 7th 2020, 17:30:00.000","28,054"
"January 7th 2020, 18:00:00.000","21,501"
"January 7th 2020, 18:30:00.000","19,452"
"January 7th 2020, 19:00:00.000","20,576"
"January 7th 2020, 19:30:00.000","23,236"
"January 7th 2020, 20:00:00.000","29,249"
"January 7th 2020, 20:30:00.000","22,401"
"January 7th 2020, 21:00:00.000","19,144"
"January 7th 2020, 21:30:00.000","18,014"
"January 7th 2020, 22:00:00.000","19,531"
"January 7th 2020, 22:30:00.000","18,349"
"January 7th 2020, 23:00:00.000","17,241"
"January 7th 2020, 23:30:00.000","16,888"
