09.11.19;00:00:02;1573254002;CD1;200;0,097;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:00:05;1573254005;CD1;200;0,166;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:00:08;1573254008;CD1;200;0,15;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:00:11;1573254011;CD1;200;0,141;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:00:15;1573254015;CD1;200;0,142;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:00:18;1573254018;CD1;200;0,164;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:00:21;1573254021;CD1;200;0,135;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:00:24;1573254024;CD1;200;0,121;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:00:27;1573254027;CD1;200;0,097;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:00:30;1573254030;CD1;200;0,115;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:00:33;1573254033;CD1;200;0,163;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:00:37;1573254037;CD1;200;0,118;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:00:40;1573254040;CD1;200;0,141;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:00:43;1573254043;CD1;200;0,175;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:00:46;1573254046;CD1;200;0,18;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:00:49;1573254049;CD1;200;0,152;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:00:52;1573254052;CD1;200;0,124;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:00:56;1573254056;CD1;200;0,161;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:00:59;1573254059;CD1;200;0,162;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:01:02;1573254062;CD1;200;0,143;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:01:05;1573254065;CD1;200;0,164;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:01:08;1573254068;CD1;200;0,148;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:01:11;1573254072;CD1;200;0,151;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:01:15;1573254075;CD1;200;0,138;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:01:18;1573254078;CD1;200;0,143;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:01:21;1573254081;CD1;200;0,175;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:01:24;1573254084;CD1;200;0,178;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:01:27;1573254087;CD1;200;0,17;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:01:31;1573254091;CD1;200;0,183;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:01:34;1573254094;CD1;200;0,153;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:01:37;1573254097;CD1;200;0,158;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:01:40;1573254100;CD1;200;0,187;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:01:43;1573254103;CD1;200;0,17;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:01:47;1573254107;CD1;200;0,129;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:01:50;1573254110;CD1;200;0,173;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:01:53;1573254113;CD1;200;0,159;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:01:56;1573254116;CD1;200;0,13;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:01:59;1573254119;CD1;200;0,089;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:02:02;1573254122;CD1;200;0,151;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:02:05;1573254125;CD1;200;0,135;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:02:09;1573254129;CD1;200;0,196;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:02:12;1573254132;CD1;200;0,167;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:02:15;1573254135;CD1;200;0,121;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:02:18;1573254138;CD1;200;0,118;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:02:21;1573254141;CD1;200;0,168;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:02:24;1573254144;CD1;200;0,179;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:02:28;1573254148;CD1;200;0,158;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:02:31;1573254151;CD1;200;0,172;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:02:34;1573254154;CD1;200;0,088;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:02:37;1573254157;CD1;200;0,099;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:02:40;1573254160;CD1;200;0,124;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:02:43;1573254163;CD1;200;0,155;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:02:47;1573254167;CD1;200;0,148;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:02:50;1573254170;CD1;200;0,102;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:02:53;1573254173;CD1;200;0,179;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:02:56;1573254176;CD1;200;0,109;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:02:59;1573254179;CD1;200;0,167;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:03:02;1573254182;CD1;200;0,13;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:03:06;1573254186;CD1;200;0,147;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:03:09;1573254189;CD1;200;0,184;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:03:12;1573254192;CD1;200;0,09;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:03:15;1573254195;CD1;200;0,15;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:03:18;1573254198;CD1;200;0,099;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:03:21;1573254201;CD1;200;0,19;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:03:24;1573254204;CD1;200;0,167;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:03:28;1573254208;CD1;200;0,149;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:03:31;1573254211;CD1;200;0,151;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:03:34;1573254214;CD1;200;0,166;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:03:37;1573254217;CD1;200;0,177;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:03:40;1573254220;CD1;200;0,147;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:03:44;1573254224;CD1;200;0,16;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:03:47;1573254227;CD1;200;0,128;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:03:50;1573254230;CD1;200;0,141;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:03:53;1573254233;CD1;200;0,127;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:03:56;1573254236;CD1;200;0,149;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:03:59;1573254239;CD1;200;0,137;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:04:03;1573254243;CD1;200;0,122;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:04:06;1573254246;CD1;200;0,147;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:04:09;1573254249;CD1;200;0,173;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:04:12;1573254252;CD1;200;0,166;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:04:15;1573254255;CD1;200;0,182;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:04:18;1573254258;CD1;200;0,145;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:04:22;1573254262;CD1;200;0,105;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:04:25;1573254265;CD1;200;0,126;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:04:28;1573254268;CD1;200;0,105;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:04:31;1573254271;CD1;200;0,131;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:04:34;1573254274;CD1;200;0,148;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:04:37;1573254277;CD1;200;0,113;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:04:40;1573254280;CD1;200;0,145;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:04:44;1573254284;CD1;200;0,183;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:04:47;1573254287;CD1;200;0,113;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:04:50;1573254290;CD1;200;0,126;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:04:53;1573254293;CD1;200;0,142;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:04:56;1573254296;CD1;200;0,112;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:04:59;1573254299;CD1;200;0,113;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:05:02;1573254302;CD1;200;0,121;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:05:06;1573254306;CD1;200;0,144;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:05:09;1573254309;CD1;200;0,146;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:05:12;1573254312;CD1;200;0,133;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:05:15;1573254315;CD1;200;0,1;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:05:18;1573254318;CD1;200;0,176;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:05:21;1573254321;CD1;200;0,159;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:05:25;1573254325;CD1;200;0,196;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:05:28;1573254328;CD1;200;0,123;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:05:31;1573254331;CD1;200;0,134;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:05:34;1573254334;CD1;200;0,094;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:05:37;1573254337;CD1;200;0,113;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:05:40;1573254340;CD1;200;0,166;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:05:44;1573254344;CD1;200;0,138;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:05:47;1573254347;CD1;200;0,15;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:05:50;1573254350;CD1;200;0,149;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:05:53;1573254353;CD1;200;0,173;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:05:56;1573254356;CD1;200;0,143;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:05:59;1573254359;CD1;200;0,162;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:06:03;1573254363;CD1;200;0,153;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:06:06;1573254366;CD1;200;0,139;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:06:09;1573254369;CD1;200;0,177;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:06:12;1573254372;CD1;200;0,177;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:06:15;1573254375;CD1;200;0,133;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:06:18;1573254378;CD1;200;0,091;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:06:22;1573254382;CD1;200;0,114;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:06:25;1573254385;CD1;200;0,13;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:06:28;1573254388;CD1;200;0,141;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:06:31;1573254391;CD1;200;0,175;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:06:34;1573254394;CD1;200;0,148;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:06:37;1573254397;CD1;200;0,165;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:06:41;1573254401;CD1;200;0,194;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:06:44;1573254404;CD1;200;0,166;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:06:47;1573254407;CD1;200;0,12;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:06:50;1573254410;CD1;200;0,174;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:06:53;1573254413;CD1;200;0,177;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:06:56;1573254416;CD1;200;0,152;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:07:00;1573254420;CD1;200;0,121;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:07:03;1573254423;CD1;200;0,108;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:07:06;1573254426;CD1;200;0,14;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:07:09;1573254429;CD1;200;0,12;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:07:12;1573254432;CD1;200;0,127;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:07:15;1573254435;CD1;200;0,168;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:07:19;1573254439;CD1;200;0,131;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:07:22;1573254442;CD1;200;0,105;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:07:25;1573254445;CD1;200;0,11;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:07:28;1573254448;CD1;200;0,157;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:07:31;1573254451;CD1;200;0,161;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:07:34;1573254454;CD1;200;0,13;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:07:37;1573254457;CD1;200;0,102;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:07:41;1573254461;CD1;200;0,158;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:07:44;1573254464;CD1;200;0,147;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:07:47;1573254467;CD1;200;0,156;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:07:50;1573254470;CD1;200;0,169;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:07:53;1573254473;CD1;200;0,149;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:07:56;1573254476;CD1;200;0,171;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:08:00;1573254480;CD1;200;0,112;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:08:03;1573254483;CD1;200;0,173;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:08:06;1573254486;CD1;200;0,108;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:08:09;1573254489;CD1;200;0,179;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:08:12;1573254492;CD1;200;0,155;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:08:15;1573254495;CD1;200;0,163;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
09.11.19;00:08:19;1573254499;CD1;200;0,149;https://xx.xx.xx.xxabsiscloud/acstatic/Alive.html
