18.11.19;00:00:02;CD1;200;0.168;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:00:08;CD1;200;0.172;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:00:13;CD1;200;0.139;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:00:18;CD1;200;0.130;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:00:23;CD1;200;0.129;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:00:28;CD1;200;0.105;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:00:33;CD1;200;0.176;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:00:39;CD1;200;0.173;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:00:44;CD1;200;0.171;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:00:49;CD1;200;0.128;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:00:54;CD1;200;0.173;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:00:59;CD1;200;0.138;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:01:04;CD1;200;0.123;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:01:10;CD1;200;0.168;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:01:15;CD1;200;0.166;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:01:20;CD1;200;0.118;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:01:25;CD1;200;0.135;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:01:30;CD1;200;0.156;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:01:35;CD1;200;0.173;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:01:41;CD1;200;0.166;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:01:46;CD1;200;0.150;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:01:51;CD1;200;0.172;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:01:56;CD1;200;0.172;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:02:01;CD1;200;0.121;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:02:06;CD1;200;0.173;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:02:12;CD1;200;0.175;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:02:17;CD1;200;0.171;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:02:22;CD1;200;0.174;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:02:27;CD1;200;0.107;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:02:32;CD1;200;0.171;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:02:38;CD1;200;0.160;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:02:43;CD1;200;0.101;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:02:48;CD1;200;0.168;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:02:53;CD1;200;0.171;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:02:58;CD1;200;0.172;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:03:03;CD1;200;0.167;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:03:09;CD1;200;0.152;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:03:14;CD1;200;0.152;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:03:19;CD1;200;0.169;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:03:24;CD1;200;0.170;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:03:29;CD1;200;0.178;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:03:35;CD1;200;0.115;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:03:40;CD1;200;0.183;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:03:45;CD1;200;0.157;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:03:50;CD1;200;0.140;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:03:55;CD1;200;0.142;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:04:00;CD1;200;0.170;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:04:06;CD1;200;0.153;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:04:11;CD1;200;0.141;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:04:16;CD1;200;0.166;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:04:21;CD1;200;0.172;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:04:26;CD1;200;0.172;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:04:32;CD1;200;0.168;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:04:37;CD1;200;0.149;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:04:42;CD1;200;0.139;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:04:47;CD1;200;0.142;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:04:52;CD1;200;0.167;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:04:57;CD1;200;0.169;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:05:03;CD1;200;0.152;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:05:08;CD1;200;0.151;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:05:13;CD1;200;0.171;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:05:18;CD1;200;0.170;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:05:23;CD1;200;0.170;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:05:29;CD1;200;0.137;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:05:34;CD1;200;0.118;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:05:39;CD1;200;0.167;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:05:44;CD1;200;0.200;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:05:49;CD1;200;0.144;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:05:54;CD1;200;0.101;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:06:00;CD1;200;0.176;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:06:05;CD1;200;0.148;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:06:10;CD1;200;0.167;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:06:15;CD1;200;0.176;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:06:20;CD1;200;0.200;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:06:26;CD1;200;0.114;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:06:31;CD1;200;0.164;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:06:36;CD1;200;0.147;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:06:41;CD1;200;0.095;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:06:46;CD1;200;0.188;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:06:51;CD1;200;0.109;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:06:57;CD1;200;0.172;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:07:02;CD1;200;0.157;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:07:07;CD1;200;0.147;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:07:12;CD1;200;0.142;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:07:17;CD1;200;0.112;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:07:22;CD1;200;0.170;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:07:28;CD1;200;0.148;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:07:33;CD1;200;0.173;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:07:38;CD1;200;0.148;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:07:43;CD1;200;0.152;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:07:48;CD1;200;0.165;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:07:53;CD1;200;0.179;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:07:59;CD1;200;0.164;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:08:04;CD1;200;0.155;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:08:09;CD1;200;0.183;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:08:14;CD1;200;0.173;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:08:19;CD1;200;0.170;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:08:25;CD1;200;0.193;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:08:30;CD1;200;0.137;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:08:35;CD1;200;0.133;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:08:40;CD1;200;0.166;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:08:45;CD1;200;0.174;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:08:51;CD1;200;0.176;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:08:56;CD1;200;0.188;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:09:01;CD1;200;0.174;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:09:06;CD1;200;0.169;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:09:11;CD1;200;0.149;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:09:16;CD1;200;0.123;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:09:22;CD1;200;0.173;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:09:27;CD1;200;0.168;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:09:32;CD1;200;0.140;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:09:37;CD1;200;0.171;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:09:42;CD1;200;0.198;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:09:48;CD1;200;0.169;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:09:53;CD1;200;0.156;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:09:58;CD1;200;0.132;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:10:03;CD1;200;0.106;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:10:08;CD1;200;0.161;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:10:13;CD1;200;0.177;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:10:19;CD1;200;0.146;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:10:24;CD1;200;0.146;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:10:29;CD1;200;0.140;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:10:34;CD1;200;0.173;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:10:39;CD1;200;0.169;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:10:45;CD1;200;0.168;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:10:50;CD1;200;0.122;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:10:55;CD1;200;0.159;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:11:00;CD1;200;0.161;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:11:05;CD1;200;0.125;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:11:10;CD1;200;0.107;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:11:15;CD1;200;0.165;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:11:21;CD1;200;0.167;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:11:26;CD1;200;0.176;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:11:31;CD1;200;0.174;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:11:36;CD1;200;0.168;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:11:41;CD1;200;0.174;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:11:47;CD1;200;0.165;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:11:52;CD1;200;0.133;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:11:57;CD1;200;0.102;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:12:02;CD1;200;0.172;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:12:07;CD1;200;0.148;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:12:12;CD1;200;0.142;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:12:18;CD1;200;0.174;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:12:23;CD1;200;0.195;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:12:28;CD1;200;0.175;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:12:33;CD1;200;0.090;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
18.11.19;00:12:38;CD1;200;0.151;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
