28.10.19;11:35:10;CD2;200;0.195;https://10.148.16.33/absiscloud/acstatic/Alive.html
28.10.19;11:35:15;CD2;200;0.133;https://10.148.16.33/absiscloud/acstatic/Alive.html
28.10.19;11:35:20;CD2;200;0.159;https://10.148.16.33/absiscloud/acstatic/Alive.html
28.10.19;11:35:25;CD2;200;0.178;https://10.148.16.33/absiscloud/acstatic/Alive.html
28.10.19;11:35:31;CD2;200;0.209;https://10.148.16.33/absiscloud/acstatic/Alive.html
28.10.19;11:35:36;CD2;200;0.203;https://10.148.16.33/absiscloud/acstatic/Alive.html
28.10.19;11:35:41;CD2;200;0.184;https://10.148.16.33/absiscloud/acstatic/Alive.html
28.10.19;11:35:46;CD2;200;0.147;https://10.148.16.33/absiscloud/acstatic/Alive.html
28.10.19;11:35:51;CD2;200;0.205;https://10.148.16.33/absiscloud/acstatic/Alive.html
28.10.19;11:35:57;CD2;200;0.217;https://10.148.16.33/absiscloud/acstatic/Alive.html
28.10.19;11:36:02;CD2;200;0.157;https://10.148.16.33/absiscloud/acstatic/Alive.html
28.10.19;11:36:07;CD2;200;0.185;https://10.148.16.33/absiscloud/acstatic/Alive.html
28.10.19;11:36:12;CD2;200;0.172;https://10.148.16.33/absiscloud/acstatic/Alive.html
28.10.19;11:36:17;CD2;200;0.159;https://10.148.16.33/absiscloud/acstatic/Alive.html
28.10.19;11:36:23;CD2;200;0.129;https://10.148.16.33/absiscloud/acstatic/Alive.html
28.10.19;11:36:28;CD2;200;0.197;https://10.148.16.33/absiscloud/acstatic/Alive.html
28.10.19;11:36:33;CD2;200;0.207;https://10.148.16.33/absiscloud/acstatic/Alive.html
28.10.19;11:36:38;CD2;200;0.142;https://10.148.16.33/absiscloud/acstatic/Alive.html
28.10.19;11:36:43;CD2;200;0.177;https://10.148.16.33/absiscloud/acstatic/Alive.html
28.10.19;11:36:49;CD2;200;0.205;https://10.148.16.33/absiscloud/acstatic/Alive.html
28.10.19;11:36:54;CD2;200;0.207;https://10.148.16.33/absiscloud/acstatic/Alive.html
28.10.19;11:36:59;CD2;200;0.203;https://10.148.16.33/absiscloud/acstatic/Alive.html
28.10.19;11:37:04;CD2;200;0.173;https://10.148.16.33/absiscloud/acstatic/Alive.html
28.10.19;11:37:09;CD2;200;0.187;https://10.148.16.33/absiscloud/acstatic/Alive.html
28.10.19;11:37:15;CD2;200;0.147;https://10.148.16.33/absiscloud/acstatic/Alive.html
28.10.19;11:37:20;CD2;200;0.176;https://10.148.16.33/absiscloud/acstatic/Alive.html
28.10.19;11:37:25;CD2;200;0.150;https://10.148.16.33/absiscloud/acstatic/Alive.html
28.10.19;11:37:30;CD2;200;0.198;https://10.148.16.33/absiscloud/acstatic/Alive.html
28.10.19;11:37:35;CD2;200;0.158;https://10.148.16.33/absiscloud/acstatic/Alive.html
28.10.19;11:37:41;CD2;200;0.167;https://10.148.16.33/absiscloud/acstatic/Alive.html
28.10.19;11:37:46;CD2;200;0.155;https://10.148.16.33/absiscloud/acstatic/Alive.html
28.10.19;11:37:51;CD2;200;0.139;https://10.148.16.33/absiscloud/acstatic/Alive.html
28.10.19;11:37:56;CD2;200;0.195;https://10.148.16.33/absiscloud/acstatic/Alive.html
28.10.19;11:38:01;CD2;200;0.172;https://10.148.16.33/absiscloud/acstatic/Alive.html
28.10.19;11:38:06;CD2;200;0.196;https://10.148.16.33/absiscloud/acstatic/Alive.html
28.10.19;11:38:12;CD2;200;0.147;https://10.148.16.33/absiscloud/acstatic/Alive.html
28.10.19;11:38:17;CD2;200;0.139;https://10.148.16.33/absiscloud/acstatic/Alive.html
28.10.19;11:38:22;CD2;200;0.181;https://10.148.16.33/absiscloud/acstatic/Alive.html
28.10.19;11:38:27;CD2;200;0.145;https://10.148.16.33/absiscloud/acstatic/Alive.html
28.10.19;11:38:32;CD2;200;0.129;https://10.148.16.33/absiscloud/acstatic/Alive.html
28.10.19;11:38:37;CD2;200;0.139;https://10.148.16.33/absiscloud/acstatic/Alive.html
28.10.19;11:38:43;CD2;200;0.198;https://10.148.16.33/absiscloud/acstatic/Alive.html
28.10.19;11:38:48;CD2;200;0.165;https://10.148.16.33/absiscloud/acstatic/Alive.html
28.10.19;11:38:53;CD2;200;0.155;https://10.148.16.33/absiscloud/acstatic/Alive.html
28.10.19;11:38:58;CD2;200;0.190;https://10.148.16.33/absiscloud/acstatic/Alive.html
28.10.19;11:39:03;CD2;200;0.162;https://10.148.16.33/absiscloud/acstatic/Alive.html
28.10.19;11:39:09;CD2;200;0.201;https://10.148.16.33/absiscloud/acstatic/Alive.html
28.10.19;11:39:14;CD2;200;0.134;https://10.148.16.33/absiscloud/acstatic/Alive.html
28.10.19;11:39:19;CD2;200;0.178;https://10.148.16.33/absiscloud/acstatic/Alive.html
28.10.19;11:39:24;CD2;200;0.120;https://10.148.16.33/absiscloud/acstatic/Alive.html
28.10.19;11:39:29;CD2;200;0.154;https://10.148.16.33/absiscloud/acstatic/Alive.html
28.10.19;11:39:34;CD2;200;0.154;https://10.148.16.33/absiscloud/acstatic/Alive.html
28.10.19;11:39:40;CD2;200;0.167;https://10.148.16.33/absiscloud/acstatic/Alive.html
28.10.19;11:39:45;CD2;200;0.185;https://10.148.16.33/absiscloud/acstatic/Alive.html
28.10.19;11:39:50;CD2;200;0.194;https://10.148.16.33/absiscloud/acstatic/Alive.html
28.10.19;11:39:55;CD2;200;0.136;https://10.148.16.33/absiscloud/acstatic/Alive.html
28.10.19;11:40:00;CD2;200;0.225;https://10.148.16.33/absiscloud/acstatic/Alive.html
28.10.19;11:40:06;CD2;200;0.188;https://10.148.16.33/absiscloud/acstatic/Alive.html
28.10.19;11:40:11;CD2;200;0.168;https://10.148.16.33/absiscloud/acstatic/Alive.html
28.10.19;11:40:16;CD2;200;0.168;https://10.148.16.33/absiscloud/acstatic/Alive.html
28.10.19;11:40:21;CD2;200;0.211;https://10.148.16.33/absiscloud/acstatic/Alive.html
28.10.19;11:40:26;CD2;200;0.193;https://10.148.16.33/absiscloud/acstatic/Alive.html
