02.11.19;00:00:01;1572649201;CD1;200;0.148;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
02.11.19;00:00:07;1572649207;CD1;200;0.150;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
02.11.19;00:00:12;1572649212;CD1;200;0.180;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
02.11.19;00:00:17;1572649217;CD1;200;0.207;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
02.11.19;00:00:22;1572649222;CD1;200;0.139;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
02.11.19;00:00:27;1572649227;CD1;200;0.167;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
02.11.19;00:00:33;1572649233;CD1;200;0.103;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
02.11.19;00:00:38;1572649238;CD1;200;0.108;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
02.11.19;00:00:43;1572649243;CD1;200;0.177;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
02.11.19;00:00:48;1572649248;CD1;200;0.148;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
02.11.19;00:00:53;1572649253;CD1;200;0.117;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
02.11.19;00:00:58;1572649258;CD1;200;0.171;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
02.11.19;00:01:04;1572649264;CD1;200;0.153;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
02.11.19;00:01:09;1572649269;CD1;200;0.111;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
02.11.19;00:01:14;1572649274;CD1;200;0.171;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
02.11.19;00:01:19;1572649279;CD1;200;0.118;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
02.11.19;00:01:24;1572649284;CD1;200;0.173;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
02.11.19;00:01:29;1572649289;CD1;200;0.168;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
02.11.19;00:01:35;1572649295;CD1;200;0.177;https://xx.xx.xx.xx/absiscloud/acstatic/Alive.html
