07-02-20 11:25:55 200 0.020
07-02-20 11:26:25 200 0.021
07-02-20 11:26:55 200 0.020
07-02-20 11:27:25 200 0.030
07-02-20 11:27:56 200 0.027
07-02-20 11:28:26 200 0.020
07-02-20 11:28:56 200 0.026
07-02-20 11:29:26 200 0.025
07-02-20 11:29:56 200 0.026
07-02-20 11:30:26 200 0.022
07-02-20 11:30:56 200 0.022
07-02-20 11:31:26 200 0.021
07-02-20 11:31:56 200 0.025
07-02-20 11:32:26 200 0.026
07-02-20 11:32:56 200 0.023
07-02-20 11:33:26 200 0.022
07-02-20 11:33:56 200 0.027
07-02-20 11:34:26 200 0.021
07-02-20 11:34:56 200 0.024
07-02-20 11:35:26 200 0.041
07-02-20 11:35:56 200 0.022
07-02-20 11:36:26 200 0.026
07-02-20 11:36:56 200 0.020
07-02-20 11:37:26 200 0.032
07-02-20 11:37:57 200 0.021
07-02-20 11:38:27 200 0.022
07-02-20 11:38:57 200 0.028
07-02-20 11:39:27 200 0.021
07-02-20 11:39:57 200 0.021
07-02-20 11:40:27 200 0.027
07-02-20 11:40:57 200 0.023
07-02-20 11:41:27 200 0.022
07-02-20 11:41:57 200 0.021
07-02-20 11:42:27 200 0.028
07-02-20 11:42:57 200 0.022
07-02-20 11:43:27 200 0.024
07-02-20 11:43:57 200 0.020
07-02-20 11:44:27 200 0.023
07-02-20 11:44:57 200 0.021
07-02-20 11:45:27 200 0.037
07-02-20 11:45:57 200 0.022
07-02-20 11:46:27 200 0.034
07-02-20 11:46:57 200 0.026
07-02-20 11:47:27 200 0.025
07-02-20 11:47:58 200 0.021
07-02-20 11:48:28 200 0.019
07-02-20 11:48:58 200 0.021
07-02-20 11:49:28 200 0.026
07-02-20 11:49:58 200 0.020
07-02-20 11:50:28 200 0.022
07-02-20 11:50:58 200 0.036
07-02-20 11:51:28 200 0.025
07-02-20 11:51:58 200 0.020
07-02-20 11:52:28 200 0.021
07-02-20 11:52:58 200 0.022
07-02-20 11:53:28 200 0.024
07-02-20 11:53:58 200 0.019
07-02-20 11:54:28 200 0.023
07-02-20 11:54:58 200 0.025
07-02-20 11:55:28 200 0.025
07-02-20 11:55:58 200 0.021
07-02-20 11:56:28 200 0.027
07-02-20 11:56:58 200 0.026
07-02-20 11:57:28 200 0.026
07-02-20 11:57:58 200 0.026
07-02-20 11:58:29 200 0.020
07-02-20 11:58:59 200 0.021
07-02-20 11:59:29 200 0.022
07-02-20 11:59:59 200 0.029
07-02-20 12:00:29 200 0.037
07-02-20 12:00:59 200 0.025
07-02-20 12:01:29 200 0.019
07-02-20 12:01:59 200 0.035
07-02-20 12:02:29 200 0.021
07-02-20 12:02:59 200 0.027
07-02-20 12:03:29 200 0.037
07-02-20 12:03:59 200 0.022
07-02-20 12:04:29 200 0.022
07-02-20 12:04:59 200 0.027
07-02-20 12:05:29 200 0.040
07-02-20 12:05:59 200 0.019
07-02-20 12:06:29 200 0.028
07-02-20 12:06:59 200 0.024
07-02-20 12:07:30 200 0.028
07-02-20 12:08:00 200 0.023
07-02-20 12:08:30 200 0.021
07-02-20 12:09:00 200 0.024
07-02-20 12:09:30 200 0.022
07-02-20 12:10:00 200 0.021
07-02-20 12:10:30 200 0.019
07-02-20 12:11:00 200 0.022
07-02-20 12:11:30 200 0.019
07-02-20 12:12:00 200 0.025
07-02-20 12:12:30 200 0.022
07-02-20 12:13:00 200 0.019
07-02-20 12:13:30 200 0.020
07-02-20 12:14:00 200 0.020
07-02-20 12:14:30 200 0.022
07-02-20 12:15:00 200 0.023
07-02-20 12:15:30 200 0.023
07-02-20 12:16:00 200 0.045
07-02-20 12:16:30 200 0.022
07-02-20 12:17:00 200 0.026
07-02-20 12:17:30 200 0.028
07-02-20 12:18:00 200 0.026
07-02-20 12:18:31 200 0.022
07-02-20 12:19:01 200 0.021
07-02-20 12:19:31 200 0.025
07-02-20 12:20:01 200 0.019
07-02-20 12:20:31 200 0.023
07-02-20 12:21:01 200 0.021
07-02-20 12:21:31 200 0.021
07-02-20 12:22:01 200 0.019
07-02-20 12:22:31 200 0.022
07-02-20 12:23:01 200 0.023
07-02-20 12:23:31 200 0.021
07-02-20 12:24:01 200 0.022
07-02-20 12:24:31 200 0.022
07-02-20 12:25:01 200 0.020
07-02-20 12:25:31 200 0.024
07-02-20 12:26:01 200 0.021
07-02-20 12:26:31 200 0.023
07-02-20 12:27:01 200 0.023
07-02-20 12:27:31 200 0.026
07-02-20 12:28:01 200 0.026
07-02-20 12:28:31 200 0.033
07-02-20 12:29:01 200 0.024
07-02-20 12:29:32 200 0.021
07-02-20 12:30:02 200 0.043
07-02-20 12:30:32 200 0.022
07-02-20 12:31:02 200 0.023
07-02-20 12:31:32 200 0.024
07-02-20 12:32:02 200 0.020
07-02-20 12:32:32 200 0.020
07-02-20 12:33:02 200 0.021
07-02-20 12:33:32 200 0.023
07-02-20 12:34:02 200 0.021
07-02-20 12:34:32 200 0.025
07-02-20 12:35:02 200 0.024
07-02-20 12:35:32 200 0.028
07-02-20 12:36:02 200 0.019
07-02-20 12:36:32 200 0.022
07-02-20 12:37:02 200 0.022
07-02-20 12:37:32 200 0.021
07-02-20 12:38:02 200 0.019
07-02-20 12:38:32 200 0.021
07-02-20 12:39:02 200 0.022
07-02-20 12:39:32 200 0.023
07-02-20 12:40:02 200 0.026
07-02-20 12:40:33 200 0.025
07-02-20 12:41:03 200 0.023
07-02-20 12:41:33 200 0.028
07-02-20 12:42:03 200 0.021
07-02-20 12:42:33 200 0.024
07-02-20 12:43:03 200 0.025
07-02-20 12:43:33 200 0.019
07-02-20 12:44:03 200 0.021
07-02-20 12:44:33 200 0.022
07-02-20 12:45:03 200 0.030
07-02-20 12:45:33 200 0.021
07-02-20 12:46:03 200 0.023
07-02-20 12:46:33 200 0.019
07-02-20 12:47:03 200 0.023
07-02-20 12:47:33 200 0.026
07-02-20 12:48:03 200 0.022
07-02-20 12:48:33 200 0.023
07-02-20 12:49:03 200 0.026
07-02-20 12:49:33 200 0.022
07-02-20 12:50:03 200 0.022
07-02-20 12:50:33 200 0.064
07-02-20 12:51:04 200 0.025
07-02-20 12:51:34 200 0.031
07-02-20 12:52:04 200 0.022
07-02-20 12:52:34 200 0.021
07-02-20 12:53:04 200 0.028
07-02-20 12:53:34 200 0.025
07-02-20 12:54:04 200 0.022
07-02-20 12:54:34 200 0.020
07-02-20 12:55:04 200 0.021
07-02-20 12:55:34 200 0.022
07-02-20 12:56:04 200 0.022
07-02-20 12:56:34 200 0.020
07-02-20 12:57:04 200 0.022
07-02-20 12:57:34 200 0.028
07-02-20 12:58:04 200 0.024
07-02-20 12:58:34 200 0.021
07-02-20 12:59:04 200 0.047
07-02-20 12:59:34 200 0.023
07-02-20 13:00:04 200 0.023
07-02-20 13:00:34 200 0.023
07-02-20 13:01:04 200 0.029
07-02-20 13:01:34 200 0.022
07-02-20 13:02:05 200 0.023
07-02-20 13:02:35 200 0.028
07-02-20 13:03:05 200 0.026
07-02-20 13:03:35 200 0.023
07-02-20 13:04:05 200 0.030
07-02-20 13:04:35 200 0.024
07-02-20 13:05:05 200 0.021
07-02-20 13:05:35 200 0.021
07-02-20 13:06:05 200 0.021
07-02-20 13:06:35 200 0.018
07-02-20 13:07:05 200 0.021
07-02-20 13:07:35 200 0.022
07-02-20 13:08:05 200 0.026
07-02-20 13:08:35 200 0.035
07-02-20 13:09:05 200 0.026
07-02-20 13:09:35 200 0.027
07-02-20 13:10:05 200 0.028
07-02-20 13:10:35 200 0.023
07-02-20 13:11:05 200 0.021
07-02-20 13:11:35 200 0.021
07-02-20 13:12:05 200 0.024
07-02-20 13:12:35 200 0.021
07-02-20 13:13:06 200 0.024
07-02-20 13:13:36 200 0.023
07-02-20 13:14:06 200 0.026
07-02-20 13:14:36 200 0.023
07-02-20 13:15:06 200 0.024
07-02-20 13:15:36 200 0.021
07-02-20 13:16:06 200 0.021
07-02-20 13:16:36 200 0.022
07-02-20 13:17:06 200 0.020
07-02-20 13:17:36 200 0.022
07-02-20 13:18:06 200 0.021
07-02-20 13:18:36 200 0.022
07-02-20 13:19:06 200 0.025
07-02-20 13:19:36 200 0.021
07-02-20 13:20:06 200 0.026
07-02-20 13:20:36 200 0.028
07-02-20 13:21:06 200 0.054
07-02-20 13:21:36 200 0.024
07-02-20 13:22:06 200 0.019
07-02-20 13:22:36 200 0.021
07-02-20 13:23:06 200 0.022
07-02-20 13:23:36 200 0.020
07-02-20 13:24:07 200 0.028
07-02-20 13:24:37 200 0.020
07-02-20 13:25:07 200 0.024
07-02-20 13:25:37 200 0.026
07-02-20 13:26:07 200 0.023
07-02-20 13:26:37 200 0.025
07-02-20 13:27:07 200 0.025
07-02-20 13:27:37 200 0.027
07-02-20 13:28:07 200 0.020
07-02-20 13:28:37 200 0.021
07-02-20 13:29:07 200 0.025
07-02-20 13:29:37 200 0.021
07-02-20 13:30:07 200 0.023
07-02-20 13:30:37 200 0.024
07-02-20 13:31:07 200 0.022
07-02-20 13:31:37 200 0.027
07-02-20 13:32:07 200 0.024
07-02-20 13:32:37 200 0.021
07-02-20 13:33:07 200 0.021
07-02-20 13:33:37 200 0.023
07-02-20 13:34:07 200 0.020
07-02-20 13:34:37 200 0.022
07-02-20 13:35:07 200 0.019
07-02-20 13:35:38 200 0.032
07-02-20 13:36:08 200 0.025
07-02-20 13:36:38 200 0.022
07-02-20 13:37:08 200 0.026
07-02-20 13:37:38 200 0.026
07-02-20 13:38:08 200 0.021
07-02-20 13:38:38 200 0.021
07-02-20 13:39:08 200 0.025
07-02-20 13:39:38 200 0.021
07-02-20 13:40:08 200 0.020
07-02-20 13:40:38 200 0.029
07-02-20 13:41:08 200 0.022
07-02-20 13:41:38 200 0.021
07-02-20 13:42:08 200 0.020
07-02-20 13:42:38 200 0.023
07-02-20 13:43:08 200 0.022
07-02-20 13:43:38 200 0.026
07-02-20 13:44:08 200 0.020
07-02-20 13:44:38 200 0.025
07-02-20 13:45:08 200 0.022
07-02-20 13:45:38 200 0.027
07-02-20 13:46:09 200 0.028
07-02-20 13:46:39 200 0.021
07-02-20 13:47:09 200 0.021
07-02-20 13:47:39 200 0.021
07-02-20 13:48:09 200 0.020
07-02-20 13:48:39 200 0.025
07-02-20 13:49:09 200 0.025
07-02-20 13:49:39 200 0.020
07-02-20 13:50:09 200 0.021
07-02-20 13:50:39 200 0.023
07-02-20 13:51:09 200 0.020
07-02-20 13:51:39 200 0.037
07-02-20 13:52:09 200 0.025
07-02-20 13:52:39 200 0.022
07-02-20 13:53:09 200 0.031
07-02-20 13:53:39 200 0.023
07-02-20 13:54:09 200 0.022
07-02-20 13:54:39 200 0.021
07-02-20 13:55:09 200 0.023
07-02-20 13:55:39 200 0.022
07-02-20 13:56:09 200 0.031
07-02-20 13:56:40 200 0.019
07-02-20 13:57:10 200 0.020
07-02-20 13:57:40 200 0.024
07-02-20 13:58:10 200 0.023
07-02-20 13:58:40 200 0.024
07-02-20 13:59:10 200 0.025
07-02-20 13:59:40 200 0.026
07-02-20 14:00:10 200 0.019
07-02-20 14:00:40 200 0.025
07-02-20 14:01:10 200 0.024
07-02-20 14:01:40 200 0.021
07-02-20 14:02:10 200 0.021
07-02-20 14:02:40 200 0.024
07-02-20 14:03:10 200 0.041
07-02-20 14:03:40 200 0.020
07-02-20 14:04:10 200 0.021
07-02-20 14:04:40 200 0.026
07-02-20 14:05:10 200 0.020
07-02-20 14:05:40 200 0.020
07-02-20 14:06:10 200 0.033
07-02-20 14:06:40 200 0.024
07-02-20 14:07:10 200 0.026
07-02-20 14:07:41 200 0.021
07-02-20 14:08:11 200 0.021
07-02-20 14:08:41 200 0.021
07-02-20 14:09:11 200 0.020
07-02-20 14:09:41 200 0.023
07-02-20 14:10:11 200 0.021
07-02-20 14:10:41 200 0.022
07-02-20 14:11:11 200 0.023
07-02-20 14:11:41 200 0.024
07-02-20 14:12:11 200 0.026
07-02-20 14:12:41 200 0.029
07-02-20 14:13:11 200 0.020
07-02-20 14:13:41 200 0.028
07-02-20 14:14:11 200 0.020
07-02-20 14:14:41 200 0.020
07-02-20 14:15:11 200 0.021
07-02-20 14:15:41 200 0.019
07-02-20 14:16:11 200 0.021
07-02-20 14:16:41 200 0.037
07-02-20 14:17:11 200 0.022
07-02-20 14:17:41 200 0.019
07-02-20 14:18:11 200 0.021
07-02-20 14:18:41 200 0.022
07-02-20 14:19:12 200 0.021
07-02-20 14:19:42 200 0.021
07-02-20 14:20:12 200 0.026
07-02-20 14:20:42 200 0.020
07-02-20 14:21:12 200 0.022
07-02-20 14:21:42 200 0.020
07-02-20 14:22:12 200 0.026
07-02-20 14:22:42 200 0.021
07-02-20 14:23:12 200 0.025
07-02-20 14:23:42 200 0.023
07-02-20 14:24:12 200 0.024
07-02-20 14:24:42 200 0.022
07-02-20 14:25:12 200 0.038
07-02-20 14:25:42 200 0.027
07-02-20 14:26:12 200 0.021
07-02-20 14:26:42 200 0.025
07-02-20 14:27:12 200 0.022
07-02-20 14:27:42 200 0.020
07-02-20 14:28:12 200 0.036
07-02-20 14:28:42 200 0.029
07-02-20 14:29:13 200 0.030
07-02-20 14:29:43 200 0.025
07-02-20 14:30:13 200 0.021
07-02-20 14:30:43 200 0.023
07-02-20 14:31:13 200 0.021
07-02-20 14:31:43 200 0.025
07-02-20 14:32:13 200 0.021
07-02-20 14:32:43 200 0.029
07-02-20 14:33:13 200 0.021
07-02-20 14:33:43 200 0.033
07-02-20 14:34:13 200 0.019
07-02-20 14:34:43 200 0.025
07-02-20 14:35:13 200 0.022
07-02-20 14:35:43 200 0.022
07-02-20 14:36:13 200 0.033
07-02-20 14:36:43 200 0.024
07-02-20 14:37:13 200 0.023
07-02-20 14:37:43 200 0.043
07-02-20 14:38:13 200 0.025
07-02-20 14:38:44 200 0.021
07-02-20 14:39:14 200 0.035
07-02-20 14:39:44 200 0.023
07-02-20 14:40:14 200 0.024
07-02-20 14:40:44 200 0.030
07-02-20 14:41:14 200 0.024
07-02-20 14:41:44 200 0.038
07-02-20 14:42:14 200 0.026
07-02-20 14:42:44 200 0.021
07-02-20 14:43:14 200 0.032
07-02-20 14:43:44 200 0.025
07-02-20 14:44:14 200 0.028
07-02-20 14:44:44 200 0.021
07-02-20 14:45:14 200 0.020
07-02-20 14:45:44 200 0.022
07-02-20 14:46:14 200 0.041
07-02-20 14:46:44 200 0.023
07-02-20 14:47:14 200 0.023
07-02-20 14:47:44 200 0.026
07-02-20 14:48:14 200 0.023
07-02-20 14:48:45 200 0.026
07-02-20 14:49:15 200 0.022
07-02-20 14:49:45 200 0.024
07-02-20 14:50:15 200 0.031
07-02-20 14:50:45 200 0.022
07-02-20 14:51:15 200 0.039
07-02-20 14:51:45 200 0.026
07-02-20 14:52:15 200 0.022
07-02-20 14:52:45 200 0.033
07-02-20 14:53:15 200 0.021
07-02-20 14:53:45 200 0.022
07-02-20 14:54:15 200 0.029
07-02-20 14:54:45 200 0.022
