TIME,dpStatusNetworkReceiveDataThroughputInterfaceType,dpStatusNetworkReceiveDataThroughputInterfaceName,dpStatusNetworkReceiveDataThroughputTenSecondsBits,dpStatusNetworkReceiveDataThroughputOneMinuteBits,dpStatusNetworkReceiveDataThroughputTenMinutesBits,dpStatusNetworkReceiveDataThroughputOneHourBits,dpStatusNetworkReceiveDataThroughputOneDayBits
1579851440.872564,ethernet,eth2,12,12,12,12,12
1579851440.872564,ethernet,eth3,0,0,0,0,0
1579852041.358356,ethernet,eth0,127204,649394,286186,235892,67440
1579852041.358356,ethernet,eth0-vip,0,0,0,0,0
1579852041.358356,ethernet,eth1,89066,85344,189348,123305,76164
1579852041.358356,ethernet,eth1-vip,0,0,0,0,0
1579852041.358356,ethernet,eth2,12,12,12,12,12
1579852041.358356,ethernet,eth3,0,0,0,0,0
1579852641.864482,ethernet,eth0,94232,105159,223907,278622,67440
1579852641.864482,ethernet,eth0-vip,0,0,0,0,0
1579852641.864482,ethernet,eth1,80879,81065,137129,132600,76164
1579852641.864482,ethernet,eth1-vip,0,0,0,0,0
1579852641.864482,ethernet,eth2,13,12,12,12,12
1579852641.864482,ethernet,eth3,0,0,0,0,0
1579853242.35972,ethernet,eth0,108178,106148,213257,296535,71927
1579853242.35972,ethernet,eth0-vip,0,0,0,0,0
1579853242.35972,ethernet,eth1,89096,88265,192153,158407,77448
1579853242.35972,ethernet,eth1-vip,0,0,0,0,0
1579853242.35972,ethernet,eth2,12,12,12,12,12
1579853242.35972,ethernet,eth3,0,0,0,0,0
1579853842.889234,ethernet,eth0,109020,622308,155802,283353,71927
1579853842.889234,ethernet,eth0-vip,0,0,0,0,0
1579853842.889234,ethernet,eth1,84072,615248,194346,162961,77448
1579853842.889234,ethernet,eth1-vip,0,0,0,0,0
1579853842.889234,ethernet,eth2,12,12,12,12,12
1579853842.889234,ethernet,eth3,0,0,0,0,0
1579854443.527944,ethernet,eth0,111273,109595,208916,261481,71927
1579854443.527944,ethernet,eth0-vip,0,0,0,0,0
1579854443.527944,ethernet,eth1,85509,87107,142803,164631,77448
1579854443.527944,ethernet,eth1-vip,0,0,0,0,0
1579854443.527944,ethernet,eth2,12,12,12,12,12
1579854443.527944,ethernet,eth3,0,0,0,0,0
1579855044.046117,ethernet,eth0,102237,95426,196202,231981,71927
1579855044.046117,ethernet,eth0-vip,0,0,0,0,0
1579855044.046117,ethernet,eth1,93417,92294,195141,165567,77448
1579855044.046117,ethernet,eth1-vip,0,0,0,0,0
1579855044.046117,ethernet,eth2,13,12,12,12,12
1579855044.046117,ethernet,eth3,0,0,0,0,0
1579855644.565153,ethernet,eth0,85341,612818,136508,213292,71927
1579855644.565153,ethernet,eth0-vip,0,0,0,0,0
1579855644.565153,ethernet,eth1,86869,86510,139780,166431,77448
1579855644.565153,ethernet,eth1-vip,0,0,0,0,0
1579855644.565153,ethernet,eth2,12,12,12,12,12
1579855644.565153,ethernet,eth3,0,0,0,0,0
1579856245.058929,ethernet,eth0,87383,80157,191263,197031,71927
1579856245.058929,ethernet,eth0-vip,0,0,0,0,0
1579856245.058929,ethernet,eth1,80142,86002,194870,166906,77448
1579856245.058929,ethernet,eth1-vip,0,0,0,0,0
1579856245.058929,ethernet,eth2,12,12,12,12,12
1579856245.058929,ethernet,eth3,0,0,0,0,0
1579856845.608943,ethernet,eth0,87231,84137,125527,182989,72198
1579856845.608943,ethernet,eth0-vip,0,0,0,0,0
1579856845.608943,ethernet,eth1,85841,84271,135614,167665,77706
1579856845.608943,ethernet,eth1-vip,0,0,0,0,0
1579856845.608943,ethernet,eth2,12,12,12,12,12
1579856845.608943,ethernet,eth3,0,0,0,0,0
1579857446.186911,ethernet,eth0,71174,69242,181177,168560,72198
1579857446.186911,ethernet,eth0-vip,0,0,0,0,0
1579857446.186911,ethernet,eth1,92991,87856,189743,175911,77706
1579857446.186911,ethernet,eth1-vip,0,0,0,0,0
1579857446.186911,ethernet,eth2,12,12,12,12,12
1579857446.186911,ethernet,eth3,0,0,0,0,0
1579858046.664777,ethernet,eth0,65882,65422,123139,163975,72198
1579858046.664777,ethernet,eth0-vip,0,0,0,0,0
1579858046.664777,ethernet,eth1,82448,82972,136823,166356,77706
1579858046.664777,ethernet,eth1-vip,0,0,0,0,0
1579858046.664777,ethernet,eth2,12,12,12,12,12
1579858046.664777,ethernet,eth3,0,0,0,0,0
1579858647.223474,ethernet,eth0,80421,80102,120413,149699,72198
1579858647.223474,ethernet,eth0-vip,0,0,0,0,0
1579858647.223474,ethernet,eth1,87760,87747,189533,174093,77706
1579858647.223474,ethernet,eth1-vip,0,0,0,0,0
1579858647.223474,ethernet,eth2,13,12,12,12,12
1579858647.223474,ethernet,eth3,0,0,0,0,0
1579859247.732056,ethernet,eth0,86074,83283,121600,145855,72198
1579859247.732056,ethernet,eth0-vip,0,0,0,0,0
1579859247.732056,ethernet,eth1,3259411,622592,139909,164294,77706
1579859247.732056,ethernet,eth1-vip,0,0,0,0,0
1579859247.732056,ethernet,eth2,12,12,12,12,12
1579859247.732056,ethernet,eth3,0,0,0,0,0
1579859849.071717,ethernet,eth0,79052,66745,179429,134945,72198
1579859849.071717,ethernet,eth0-vip,0,0,0,0,0
1579859849.071717,ethernet,eth1,80755,85683,194700,173299,77706
1579859849.071717,ethernet,eth1-vip,0,0,0,0,0
1579859849.071717,ethernet,eth2,12,12,12,12,12
1579859849.071717,ethernet,eth3,0,0,0,0,0
1579860449.590901,ethernet,eth0,87372,70063,121293,141744,71919
1579860449.590901,ethernet,eth0-vip,0,0,0,0,0
1579860449.590901,ethernet,eth1,88485,617052,191692,164377,77732
1579860449.590901,ethernet,eth1-vip,0,0,0,0,0
1579860449.590901,ethernet,eth2,12,12,12,12,12
1579860449.590901,ethernet,eth3,0,0,0,0,0
1579861050.094193,ethernet,eth0,56199,56794,119694,141005,71919
1579861050.094193,ethernet,eth0-vip,0,0,0,0,0
1579861050.094193,ethernet,eth1,91887,86729,139463,164865,77732
1579861050.094193,ethernet,eth1-vip,0,0,0,0,0
1579861050.094193,ethernet,eth2,12,12,12,12,12
1579861050.094193,ethernet,eth3,0,0,0,0,0
1579861650.553743,ethernet,eth0,68461,65465,111247,130722,71919
1579861650.553743,ethernet,eth0-vip,0,0,0,0,0
1579861650.553743,ethernet,eth1,82747,613917,188471,165290,77732
1579861650.553743,ethernet,eth1-vip,0,0,0,0,0
1579861650.553743,ethernet,eth2,12,12,12,12,12
1579861650.553743,ethernet,eth3,0,0,0,0,0
1579862251.041741,ethernet,eth0,68391,66472,118845,128940,71919
1579862251.041741,ethernet,eth0-vip,0,0,0,0,0
1579862251.041741,ethernet,eth1,82607,82054,134019,165116,77732
1579862251.041741,ethernet,eth1-vip,0,0,0,0,0
1579862251.041741,ethernet,eth2,12,12,12,12,12
1579862251.041741,ethernet,eth3,0,0,0,0,0
1579862851.628318,ethernet,eth0,87737,70459,117481,128433,71919
1579862851.628318,ethernet,eth0-vip,0,0,0,0,0
1579862851.628318,ethernet,eth1,85281,614087,190726,164624,77732
1579862851.628318,ethernet,eth1-vip,0,0,0,0,0
1579862851.628318,ethernet,eth2,12,12,12,12,12
1579862851.628318,ethernet,eth3,0,0,0,0,0
1579863452.126597,ethernet,eth0,55806,604752,119888,127843,71919
1579863452.126597,ethernet,eth0-vip,0,0,0,0,0
1579863452.126597,ethernet,eth1,75537,80353,134297,164194,77732
1579863452.126597,ethernet,eth1-vip,0,0,0,0,0
1579863452.126597,ethernet,eth2,12,12,12,12,12
1579863452.126597,ethernet,eth3,0,0,0,0,0
1579864052.730594,ethernet,eth0,49937,68685,170553,127004,71148
1579864052.730594,ethernet,eth0-vip,0,0,0,0,0
1579864052.730594,ethernet,eth1,77028,82032,131726,163101,77763
1579864052.730594,ethernet,eth1-vip,0,0,0,0,0
1579864052.730594,ethernet,eth2,12,12,12,12,12
1579864052.730594,ethernet,eth3,0,0,0,0,0
1579864653.224673,ethernet,eth0,61400,63264,122933,126215,71148
1579864653.224673,ethernet,eth0-vip,0,0,0,0,0
1579864653.224673,ethernet,eth1,86916,83929,187989,161859,77763
1579864653.224673,ethernet,eth1-vip,0,0,0,0,0
1579864653.224673,ethernet,eth2,12,12,12,12,12
1579864653.224673,ethernet,eth3,0,0,0,0,0
1579865253.783073,ethernet,eth0,56655,67662,115686,127009,71148
1579865253.783073,ethernet,eth0-vip,0,0,0,0,0
1579865253.783073,ethernet,eth1,76951,79446,134861,161203,77763
1579865253.783073,ethernet,eth1-vip,0,0,0,0,0
1579865253.783073,ethernet,eth2,12,12,12,12,12
1579865253.783073,ethernet,eth3,0,0,0,0,0
1579865854.33061,ethernet,eth0,62018,57886,121243,127643,71148
1579865854.33061,ethernet,eth0-vip,0,0,0,0,0
1579865854.33061,ethernet,eth1,80154,81842,191488,152274,77763
1579865854.33061,ethernet,eth1-vip,0,0,0,0,0
1579865854.33061,ethernet,eth2,12,12,12,12,12
1579865854.33061,ethernet,eth3,0,0,0,0,0
1579866454.84594,ethernet,eth0,63929,62421,118048,127900,71148
1579866454.84594,ethernet,eth0-vip,0,0,0,0,0
1579866454.84594,ethernet,eth1,82286,77387,136430,161856,77763
1579866454.84594,ethernet,eth1-vip,0,0,0,0,0
1579866454.84594,ethernet,eth2,12,12,12,12,12
1579866454.84594,ethernet,eth3,0,0,0,0,0
1579867057.308714,ethernet,eth0,70655,65788,113797,127937,71148
1579867057.308714,ethernet,eth0-vip,0,0,0,0,0
1579867057.308714,ethernet,eth1,81696,80057,188318,152747,77763
1579867057.308714,ethernet,eth1-vip,0,0,0,0,0
1579867057.308714,ethernet,eth2,13,12,12,12,12
1579867057.308714,ethernet,eth3,0,0,0,0,0
1579867657.787834,ethernet,eth0,45129,599273,114884,118056,70084
1579867657.787834,ethernet,eth0-vip,0,0,0,0,0
1579867657.787834,ethernet,eth1,80403,80958,134252,161696,77756
1579867657.787834,ethernet,eth1-vip,0,0,0,0,0
1579867657.787834,ethernet,eth2,12,12,12,12,12
1579867657.787834,ethernet,eth3,0,0,0,0,0
1579868258.312503,ethernet,eth0,53805,60523,169681,126561,70084
1579868258.312503,ethernet,eth0-vip,0,0,0,0,0
1579868258.312503,ethernet,eth1,78888,79364,188151,153369,77756
1579868258.312503,ethernet,eth1-vip,0,0,0,0,0
1579868258.312503,ethernet,eth2,12,12,12,12,12
1579868258.312503,ethernet,eth3,0,0,0,0,0
1579868858.822429,ethernet,eth0,40683,50263,109283,125378,70084
1579868858.822429,ethernet,eth0-vip,0,0,0,0,0
1579868858.822429,ethernet,eth1,75814,78929,134214,162158,77756
1579868858.822429,ethernet,eth1-vip,0,0,0,0,0
1579868858.822429,ethernet,eth2,12,12,12,12,12
1579868858.822429,ethernet,eth3,0,0,0,0,0
1579869459.360884,ethernet,eth0,85934,65767,110168,124117,70084
1579869459.360884,ethernet,eth0-vip,0,0,0,0,0
1579869459.360884,ethernet,eth1,86238,83876,185987,162061,77756
1579869459.360884,ethernet,eth1-vip,0,0,0,0,0
1579869459.360884,ethernet,eth2,13,12,12,12,12
1579869459.360884,ethernet,eth3,0,0,0,0,0
1579870059.847432,ethernet,eth0,58796,62962,114908,122798,70084
1579870059.847432,ethernet,eth0-vip,0,0,0,0,0
1579870059.847432,ethernet,eth1,77523,81011,137755,161257,77756
1579870059.847432,ethernet,eth1-vip,0,0,0,0,0
1579870059.847432,ethernet,eth2,12,12,12,12,12
1579870059.847432,ethernet,eth3,0,0,0,0,0
1579870660.351861,ethernet,eth0,61138,52216,112636,122051,70084
1579870660.351861,ethernet,eth0-vip,0,0,0,0,0
1579870660.351861,ethernet,eth1,73589,609679,186679,161450,77756
1579870660.351861,ethernet,eth1-vip,0,0,0,0,0
1579870660.351861,ethernet,eth2,12,12,12,12,12
1579870660.351861,ethernet,eth3,0,0,0,0,0
1579871260.85822,ethernet,eth0,44018,49354,105953,121758,69064
1579871260.85822,ethernet,eth0-vip,0,0,0,0,0
1579871260.85822,ethernet,eth1,75920,74427,127248,161137,78231
1579871260.85822,ethernet,eth1-vip,0,0,0,0,0
1579871260.85822,ethernet,eth2,12,12,12,12,12
1579871260.85822,ethernet,eth3,0,0,0,0,0
1579871861.36591,ethernet,eth0,43562,47454,104021,111353,69064
1579871861.36591,ethernet,eth0-vip,0,0,0,0,0
1579871861.36591,ethernet,eth1,67058,67277,124638,159889,78231
1579871861.36591,ethernet,eth1-vip,0,0,0,0,0
1579871861.36591,ethernet,eth2,12,12,12,12,12
1579871861.36591,ethernet,eth3,0,0,0,0,0
1579872461.845407,ethernet,eth0,53462,52429,47819,109326,69064
1579872461.845407,ethernet,eth0-vip,0,0,0,0,0
1579872461.845407,ethernet,eth1,67728,67362,120008,149201,78231
1579872461.845407,ethernet,eth1-vip,0,0,0,0,0
1579872461.845407,ethernet,eth2,12,12,12,12,12
1579872461.845407,ethernet,eth3,0,0,0,0,0
1579873062.330234,ethernet,eth0,3299664,600433,112078,99378,69064
1579873062.330234,ethernet,eth0-vip,0,0,0,0,0
1579873062.330234,ethernet,eth1,63900,600114,121056,146862,78231
1579873062.330234,ethernet,eth1-vip,0,0,0,0,0
1579873062.330234,ethernet,eth2,12,12,12,12,12
1579873062.330234,ethernet,eth3,0,0,0,0,0
1579873662.857507,ethernet,eth0,60233,54330,107106,108458,69064
1579873662.857507,ethernet,eth0-vip,0,0,0,0,0
1579873662.857507,ethernet,eth1,64133,62374,170304,144819,78231
1579873662.857507,ethernet,eth1-vip,0,0,0,0,0
1579873662.857507,ethernet,eth2,12,12,12,12,12
1579873662.857507,ethernet,eth3,0,0,0,0,0
1579874263.31372,ethernet,eth0,46737,54428,110927,98146,69064
1579874263.31372,ethernet,eth0-vip,0,0,0,0,0
1579874263.31372,ethernet,eth1,55419,59418,116301,141385,78231
1579874263.31372,ethernet,eth1-vip,0,0,0,0,0
1579874263.31372,ethernet,eth2,12,12,12,12,12
1579874263.31372,ethernet,eth3,0,0,0,0,0
1579874863.806391,ethernet,eth0,37328,48388,102709,97978,69962
1579874863.806391,ethernet,eth0-vip,0,0,0,0,0
1579874863.806391,ethernet,eth1,53088,54089,110354,129647,79106
1579874863.806391,ethernet,eth1-vip,0,0,0,0,0
1579874863.806391,ethernet,eth2,12,12,12,12,12
1579874863.806391,ethernet,eth3,0,0,0,0,0
1579875464.301579,ethernet,eth0,27098,31235,93307,97374,69962
1579875464.301579,ethernet,eth0-vip,0,0,0,0,0
1579875464.301579,ethernet,eth1,42642,42486,101205,126787,79106
1579875464.301579,ethernet,eth1-vip,0,0,0,0,0
1579875464.301579,ethernet,eth2,12,12,12,12,12
1579875464.301579,ethernet,eth3,0,0,0,0,0
1579876064.785691,ethernet,eth0,27796,20993,28185,95430,69962
1579876064.785691,ethernet,eth0-vip,0,0,0,0,0
1579876064.785691,ethernet,eth1,33989,34161,38216,122791,79106
1579876064.785691,ethernet,eth1-vip,0,0,0,0,0
1579876064.785691,ethernet,eth2,12,12,12,12,12
1579876064.785691,ethernet,eth3,0,0,0,0,0
1579876665.232877,ethernet,eth0,30480,21551,79445,101003,69962
1579876665.232877,ethernet,eth0-vip,0,0,0,0,0
1579876665.232877,ethernet,eth1,30964,32959,90238,109030,79106
1579876665.232877,ethernet,eth1-vip,0,0,0,0,0
1579876665.232877,ethernet,eth2,12,12,12,12,12
1579876665.232877,ethernet,eth3,0,0,0,0,0
1579877265.860481,ethernet,eth0,20976,18455,21062,77302,69962
1579877265.860481,ethernet,eth0-vip,0,0,0,0,0
1579877265.860481,ethernet,eth1,31194,31514,31945,94965,79106
1579877265.860481,ethernet,eth1-vip,0,0,0,0,0
1579877265.860481,ethernet,eth2,12,12,12,12,12
1579877265.860481,ethernet,eth3,0,0,0,0,0
1579877866.327809,ethernet,eth0,36755,23958,74446,72064,69962
1579877866.327809,ethernet,eth0-vip,0,0,0,0,0
1579877866.327809,ethernet,eth1,33274,32405,87268,89997,79106
1579877866.327809,ethernet,eth1-vip,0,0,0,0,0
1579877866.327809,ethernet,eth2,12,12,12,12,12
1579877866.327809,ethernet,eth3,0,0,0,0,0
1579878466.817121,ethernet,eth0,11916,22234,19492,66006,70333
1579878466.817121,ethernet,eth0-vip,0,0,0,0,0
1579878466.817121,ethernet,eth1,32893,33328,87799,76105,79164
1579878466.817121,ethernet,eth1-vip,0,0,0,0,0
1579878466.817121,ethernet,eth2,12,12,12,12,12
1579878466.817121,ethernet,eth3,0,0,0,0,0
1579879067.300315,ethernet,eth0,17907,14534,17014,52205,70333
1579879067.300315,ethernet,eth0-vip,0,0,0,0,0
1579879067.300315,ethernet,eth1,32662,31034,32179,72435,79164
1579879067.300315,ethernet,eth1-vip,0,0,0,0,0
1579879067.300315,ethernet,eth2,12,12,12,12,12
1579879067.300315,ethernet,eth3,0,0,0,0,0
1579879667.781369,ethernet,eth0,14555,566562,67740,39629,70333
1579879667.781369,ethernet,eth0-vip,0,0,0,0,0
1579879667.781369,ethernet,eth1,29701,30217,85534,61097,79164
1579879667.781369,ethernet,eth1-vip,0,0,0,0,0
1579879667.781369,ethernet,eth2,12,12,12,12,12
1579879667.781369,ethernet,eth3,0,0,0,0,0
1579880268.281265,ethernet,eth0,9028,9558,12189,37221,70333
1579880268.281265,ethernet,eth0-vip,0,0,0,0,0
1579880268.281265,ethernet,eth1,29235,28650,30030,69090,79164
1579880268.281265,ethernet,eth1-vip,0,0,0,0,0
1579880268.281265,ethernet,eth2,12,12,12,12,12
1579880268.281265,ethernet,eth3,0,0,0,0,0
1579880868.737566,ethernet,eth0,14123,10960,10993,35136,70333
1579880868.737566,ethernet,eth0-vip,0,0,0,0,0
1579880868.737566,ethernet,eth1,30182,29555,84222,59068,79164
1579880868.737566,ethernet,eth1-vip,0,0,0,0,0
1579880868.737566,ethernet,eth2,13,12,12,12,12
1579880868.737566,ethernet,eth3,0,0,0,0,0
1579881469.203287,ethernet,eth0,9589,9409,11033,33473,70333
1579881469.203287,ethernet,eth0-vip,0,0,0,0,0
1579881469.203287,ethernet,eth1,26965,29210,29025,58659,79164
1579881469.203287,ethernet,eth1-vip,0,0,0,0,0
1579881469.203287,ethernet,eth2,12,12,12,12,12
1579881469.203287,ethernet,eth3,0,0,0,0,0
1579882069.719377,ethernet,eth0,13749,9962,10761,22880,67441
1579882069.719377,ethernet,eth0-vip,0,0,0,0,0
1579882069.719377,ethernet,eth1,29248,28621,83626,58073,77024
1579882069.719377,ethernet,eth1-vip,0,0,0,0,0
1579882069.719377,ethernet,eth2,12,12,12,12,12
1579882069.719377,ethernet,eth3,0,0,0,0,0
1579882670.182576,ethernet,eth0,9424,565889,66406,21486,67441
1579882670.182576,ethernet,eth0-vip,0,0,0,0,0
1579882670.182576,ethernet,eth1,27710,28608,29194,57371,77024
1579882670.182576,ethernet,eth1-vip,0,0,0,0,0
1579882670.182576,ethernet,eth2,12,12,12,12,12
1579882670.182576,ethernet,eth3,0,0,0,0,0
1579883270.660543,ethernet,eth0,14925,11516,10447,29783,67441
1579883270.660543,ethernet,eth0-vip,0,0,0,0,0
1579883270.660543,ethernet,eth1,30354,30637,84680,56900,77024
1579883270.660543,ethernet,eth1-vip,0,0,0,0,0
1579883270.660543,ethernet,eth2,12,12,12,12,12
1579883270.660543,ethernet,eth3,0,0,0,0,0
1579883871.180895,ethernet,eth0,8634,10505,11466,20300,67441
1579883871.180895,ethernet,eth0-vip,0,0,0,0,0
1579883871.180895,ethernet,eth1,29995,29479,31023,56795,77024
1579883871.180895,ethernet,eth1-vip,0,0,0,0,0
1579883871.180895,ethernet,eth2,12,12,12,12,12
1579883871.180895,ethernet,eth3,0,0,0,0,0
1579884471.638203,ethernet,eth0,12919,10069,10238,20170,67441
1579884471.638203,ethernet,eth0-vip,0,0,0,0,0
1579884471.638203,ethernet,eth1,29775,30584,85410,66126,77024
1579884471.638203,ethernet,eth1-vip,0,0,0,0,0
1579884471.638203,ethernet,eth2,12,12,12,12,12
1579884471.638203,ethernet,eth3,0,0,0,0,0
1579885072.139887,ethernet,eth0,9806,8973,10078,20052,67441
1579885072.139887,ethernet,eth0-vip,0,0,0,0,0
1579885072.139887,ethernet,eth1,31029,29579,85127,57180,77024
1579885072.139887,ethernet,eth1-vip,0,0,0,0,0
1579885072.139887,ethernet,eth2,12,12,12,12,12
1579885072.139887,ethernet,eth3,0,0,0,0,0
1579885672.705629,ethernet,eth0,6871,9121,9386,19908,63850
1579885672.705629,ethernet,eth0-vip,0,0,0,0,0
1579885672.705629,ethernet,eth1,27766,28022,28457,66535,74486
1579885672.705629,ethernet,eth1-vip,0,0,0,0,0
1579885672.705629,ethernet,eth2,12,12,12,12,12
1579885672.705629,ethernet,eth3,0,0,0,0,0
1579886273.232453,ethernet,eth0,16683,10862,65236,19654,63850
1579886273.232453,ethernet,eth0-vip,0,0,0,0,0
1579886273.232453,ethernet,eth1,28964,29067,84160,57301,74486
1579886273.232453,ethernet,eth1-vip,0,0,0,0,0
1579886273.232453,ethernet,eth2,12,12,12,12,12
1579886273.232453,ethernet,eth3,0,0,0,0,0
1579886873.703672,ethernet,eth0,8799,9437,8822,19493,63850
1579886873.703672,ethernet,eth0-vip,0,0,0,0,0
1579886873.703672,ethernet,eth1,27895,28782,28463,66473,74486
1579886873.703672,ethernet,eth1-vip,0,0,0,0,0
1579886873.703672,ethernet,eth2,12,12,12,12,12
1579886873.703672,ethernet,eth3,0,0,0,0,0
1579887474.164067,ethernet,eth0,6946,8479,9210,19160,63850
1579887474.164067,ethernet,eth0-vip,0,0,0,0,0
1579887474.164067,ethernet,eth1,26270,26757,83581,57077,74486
1579887474.164067,ethernet,eth1-vip,0,0,0,0,0
1579887474.164067,ethernet,eth2,12,12,12,12,12
1579887474.164067,ethernet,eth3,0,0,0,0,0
1579888074.63698,ethernet,eth0,7077,9095,9068,18799,63850
1579888074.63698,ethernet,eth0-vip,0,0,0,0,0
1579888074.63698,ethernet,eth1,28742,29377,28625,56670,74486
1579888074.63698,ethernet,eth1-vip,0,0,0,0,0
1579888074.63698,ethernet,eth2,12,12,12,12,12
1579888074.63698,ethernet,eth3,0,0,0,0,0
1579888675.103399,ethernet,eth0,9968,11328,8518,18603,63850
1579888675.103399,ethernet,eth0-vip,0,0,0,0,0
1579888675.103399,ethernet,eth1,29800,30425,83188,56370,74486
1579888675.103399,ethernet,eth1-vip,0,0,0,0,0
1579888675.103399,ethernet,eth2,12,12,12,12,12
1579888675.103399,ethernet,eth3,0,0,0,0,0
1579889275.590578,ethernet,eth0,12360,8193,9142,18388,60859
1579889275.590578,ethernet,eth0-vip,0,0,0,0,0
1579889275.590578,ethernet,eth1,26959,27179,28044,56096,71637
1579889275.590578,ethernet,eth1-vip,0,0,0,0,0
1579889275.590578,ethernet,eth2,12,12,12,12,12
1579889275.590578,ethernet,eth3,0,0,0,0,0
1579889876.117783,ethernet,eth0,6313,6786,64355,18346,60859
1579889876.117783,ethernet,eth0-vip,0,0,0,0,0
1579889876.117783,ethernet,eth1,25962,26731,81216,56001,71637
1579889876.117783,ethernet,eth1-vip,0,0,0,0,0
1579889876.117783,ethernet,eth2,12,12,12,12,12
1579889876.117783,ethernet,eth3,0,0,0,0,0
1579890476.588678,ethernet,eth0,8397,7430,8135,18107,60859
1579890476.588678,ethernet,eth0-vip,0,0,0,0,0
1579890476.588678,ethernet,eth1,25691,25666,26844,55497,71637
1579890476.588678,ethernet,eth1-vip,0,0,0,0,0
1579890476.588678,ethernet,eth2,12,12,12,12,12
1579890476.588678,ethernet,eth3,0,0,0,0,0
1579891077.047753,ethernet,eth0,6771,6897,9122,18048,60859
1579891077.047753,ethernet,eth0-vip,0,0,0,0,0
1579891077.047753,ethernet,eth1,24191,25012,81672,55215,71637
1579891077.047753,ethernet,eth1-vip,0,0,0,0,0
1579891077.047753,ethernet,eth2,12,12,12,12,12
1579891077.047753,ethernet,eth3,0,0,0,0,0
1579891677.546396,ethernet,eth0,8310,6964,8928,18032,60859
1579891677.546396,ethernet,eth0-vip,0,0,0,0,0
1579891677.546396,ethernet,eth1,24089,24517,26437,54906,71637
1579891677.546396,ethernet,eth1-vip,0,0,0,0,0
1579891677.546396,ethernet,eth2,12,12,12,12,12
1579891677.546396,ethernet,eth3,0,0,0,0,0
1579892278.01611,ethernet,eth0,6266,12187,8378,18013,60859
1579892278.01611,ethernet,eth0-vip,0,0,0,0,0
1579892278.01611,ethernet,eth1,23844,25541,24464,54499,71637
1579892278.01611,ethernet,eth1-vip,0,0,0,0,0
1579892278.01611,ethernet,eth2,12,12,12,12,12
1579892278.01611,ethernet,eth3,0,0,0,0,0
1579892878.496713,ethernet,eth0,7690,7821,8755,18007,59873
1579892878.496713,ethernet,eth0-vip,0,0,0,0,0
1579892878.496713,ethernet,eth1,23502,23817,80527,44696,70351
1579892878.496713,ethernet,eth1-vip,0,0,0,0,0
1579892878.496713,ethernet,eth2,12,12,12,12,12
1579892878.496713,ethernet,eth3,0,0,0,0,0
1579893478.966153,ethernet,eth0,10403,8156,8318,8614,59873
1579893478.966153,ethernet,eth0-vip,0,0,0,0,0
1579893478.966153,ethernet,eth1,25302,25216,25512,44190,70351
1579893478.966153,ethernet,eth1-vip,0,0,0,0,0
1579893478.966153,ethernet,eth2,13,12,12,12,12
1579893478.966153,ethernet,eth3,0,0,0,0,0
1579894079.438062,ethernet,eth0,8087,9327,64065,17928,59873
1579894079.438062,ethernet,eth0-vip,0,0,0,0,0
1579894079.438062,ethernet,eth1,24750,25683,80417,53137,70351
1579894079.438062,ethernet,eth1-vip,0,0,0,0,0
1579894079.438062,ethernet,eth2,12,12,12,12,12
1579894079.438062,ethernet,eth3,0,0,0,0,0
1579894679.889888,ethernet,eth0,6944,8048,8349,17809,59873
1579894679.889888,ethernet,eth0-vip,0,0,0,0,0
1579894679.889888,ethernet,eth1,23418,23825,24833,43674,70351
1579894679.889888,ethernet,eth1-vip,0,0,0,0,0
1579894679.889888,ethernet,eth2,12,12,12,12,12
1579894679.889888,ethernet,eth3,0,0,0,0,0
1579895280.568623,ethernet,eth0,5842,6306,7915,17634,59873
1579895280.568623,ethernet,eth0-vip,0,0,0,0,0
1579895280.568623,ethernet,eth1,23917,23359,78722,52396,70351
1579895280.568623,ethernet,eth1-vip,0,0,0,0,0
1579895280.568623,ethernet,eth2,12,12,12,12,12
1579895280.568623,ethernet,eth3,0,0,0,0,0
1579895881.062928,ethernet,eth0,6650,6713,7139,17372,59342
1579895881.062928,ethernet,eth0-vip,0,0,0,0,0
1579895881.062928,ethernet,eth1,23422,22409,23088,52150,70806
1579895881.062928,ethernet,eth1-vip,0,0,0,0,0
1579895881.062928,ethernet,eth2,12,12,12,12,12
1579895881.062928,ethernet,eth3,0,0,0,0,0
1579896481.523225,ethernet,eth0,4999,5765,7192,17163,59342
1579896481.523225,ethernet,eth0-vip,0,0,0,0,0
1579896481.523225,ethernet,eth1,21532,573384,76838,51568,70806
1579896481.523225,ethernet,eth1-vip,0,0,0,0,0
1579896481.523225,ethernet,eth2,11,12,12,12,12
1579896481.523225,ethernet,eth3,0,0,0,0,0
1579897081.972094,ethernet,eth0,6212,6383,6731,16899,59342
1579897081.972094,ethernet,eth0-vip,0,0,0,0,0
1579897081.972094,ethernet,eth1,20720,20777,20937,50806,70806
1579897081.972094,ethernet,eth1-vip,0,0,0,0,0
1579897081.972094,ethernet,eth2,12,12,12,12,12
1579897081.972094,ethernet,eth3,0,0,0,0,0
1579897682.485162,ethernet,eth0,6481,6478,6325,7275,59342
1579897682.485162,ethernet,eth0-vip,0,0,0,0,0
1579897682.485162,ethernet,eth1,20707,20198,19734,40692,70806
1579897682.485162,ethernet,eth1-vip,0,0,0,0,0
1579897682.485162,ethernet,eth2,13,12,12,12,12
1579897682.485162,ethernet,eth3,0,0,0,0,0
1579898282.970358,ethernet,eth0,5999,7522,63036,16390,59342
