TIME,dpStatusHTTPMeanTransactionTime2serviceClass,dpStatusHTTPMeanTransactionTime2proxy,dpStatusHTTPMeanTransactionTime2tenSeconds,dpStatusHTTPMeanTransactionTime2oneMinute,dpStatusHTTPMeanTransactionTime2tenMinutes,dpStatusHTTPMeanTransactionTime2oneHour,dpStatusHTTPMeanTransactionTime2oneDay
1579039275.521617,multiProtocolGateway,customDomains,45,94,73,93,67
1579039275.521617,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579039275.521617,multiProtocolGateway,mbaas_uri_to_host,52,89,105,104,117
1579039275.521617,multiProtocolGateway,stats,0,0,0,0,0
1579039875.837361,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,101
1579039875.837361,multiProtocolGateway,customDomains,75,71,75,92,67
1579039875.837361,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579039875.837361,multiProtocolGateway,mbaas_uri_to_host,90,85,93,104,117
1579039875.837361,multiProtocolGateway,stats,0,0,0,0,0
1579040476.143079,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,101
1579040476.143079,multiProtocolGateway,customDomains,75,73,68,90,67
1579040476.143079,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579040476.143079,multiProtocolGateway,mbaas_uri_to_host,91,94,114,105,117
1579040476.143079,multiProtocolGateway,stats,0,0,0,0,0
1579041076.469979,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,101
1579041076.469979,multiProtocolGateway,customDomains,40,78,146,90,67
1579041076.469979,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579041076.469979,multiProtocolGateway,mbaas_uri_to_host,68,90,93,106,117
1579041076.469979,multiProtocolGateway,stats,0,0,0,0,0
1579041676.797352,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,101
1579041676.797352,multiProtocolGateway,customDomains,42,67,68,101,68
1579041676.797352,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579041676.797352,multiProtocolGateway,mbaas_uri_to_host,55,74,90,104,116
1579041676.797352,multiProtocolGateway,stats,0,0,0,0,0
1579042277.093895,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,101
1579042277.093895,multiProtocolGateway,customDomains,37,58,64,83,68
1579042277.093895,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579042277.093895,multiProtocolGateway,mbaas_uri_to_host,77,93,96,100,116
1579042277.093895,multiProtocolGateway,stats,0,0,0,0,0
1579042877.430928,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,101
1579042877.430928,multiProtocolGateway,customDomains,37,77,65,82,68
1579042877.430928,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579042877.430928,multiProtocolGateway,mbaas_uri_to_host,56,91,89,98,116
1579042877.430928,multiProtocolGateway,stats,0,0,0,0,0
1579043477.734069,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,101
1579043477.734069,multiProtocolGateway,customDomains,55,50,55,79,68
1579043477.734069,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579043477.734069,multiProtocolGateway,mbaas_uri_to_host,80,85,90,97,116
1579043477.734069,multiProtocolGateway,stats,0,0,0,0,0
1579044078.072169,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,101
1579044078.072169,multiProtocolGateway,customDomains,40,55,54,78,68
1579044078.072169,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579044078.072169,multiProtocolGateway,mbaas_uri_to_host,55,85,113,95,116
1579044078.072169,multiProtocolGateway,stats,0,0,0,0,0
1579044680.239038,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,101
1579044680.239038,multiProtocolGateway,customDomains,59,70,53,75,68
1579044680.239038,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579044680.239038,multiProtocolGateway,mbaas_uri_to_host,112,150,97,97,116
1579044680.239038,multiProtocolGateway,stats,0,0,0,0,0
1579045280.636794,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,101
1579045280.636794,multiProtocolGateway,customDomains,44,51,67,60,68
1579045280.636794,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579045280.636794,multiProtocolGateway,mbaas_uri_to_host,66,85,117,99,114
1579045280.636794,multiProtocolGateway,stats,0,0,0,0,0
1579045880.972457,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,101
1579045880.972457,multiProtocolGateway,customDomains,54,48,56,59,68
1579045880.972457,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579045880.972457,multiProtocolGateway,mbaas_uri_to_host,105,96,116,104,114
1579045880.972457,multiProtocolGateway,stats,0,0,0,0,0
1579046481.265155,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,101
1579046481.265155,multiProtocolGateway,customDomains,107,79,64,57,68
1579046481.265155,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579046481.265155,multiProtocolGateway,mbaas_uri_to_host,77,117,104,105,114
1579046481.265155,multiProtocolGateway,stats,0,0,0,0,0
1579047081.590037,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,101
1579047081.590037,multiProtocolGateway,customDomains,102,58,65,58,68
1579047081.590037,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579047081.590037,multiProtocolGateway,mbaas_uri_to_host,73,109,99,107,114
1579047081.590037,multiProtocolGateway,stats,0,0,0,0,0
1579047681.912791,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,101
1579047681.912791,multiProtocolGateway,customDomains,46,117,135,61,68
1579047681.912791,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579047681.912791,multiProtocolGateway,mbaas_uri_to_host,140,161,1279,108,114
1579047681.912791,multiProtocolGateway,stats,0,0,0,0,0
1579048282.244748,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,101
1579048282.244748,multiProtocolGateway,customDomains,48,51,85,75,68
1579048282.244748,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579048282.244748,multiProtocolGateway,mbaas_uri_to_host,63,100,140,327,114
1579048282.244748,multiProtocolGateway,stats,0,0,0,0,0
1579048882.564834,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,101
1579048882.564834,multiProtocolGateway,customDomains,39,51,71,77,68
1579048882.564834,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579048882.564834,multiProtocolGateway,mbaas_uri_to_host,74,117,109,327,122
1579048882.564834,multiProtocolGateway,stats,0,0,0,0,0
1579049482.912989,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,101
1579049482.912989,multiProtocolGateway,customDomains,114,92,79,80,68
1579049482.912989,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579049482.912989,multiProtocolGateway,mbaas_uri_to_host,87,96,123,323,122
1579049482.912989,multiProtocolGateway,stats,0,0,0,0,0
1579050083.257709,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,101
1579050083.257709,multiProtocolGateway,customDomains,136,65,78,84,68
1579050083.257709,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579050083.257709,multiProtocolGateway,mbaas_uri_to_host,95,98,109,320,122
1579050083.257709,multiProtocolGateway,stats,0,0,0,0,0
1579050683.65819,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,101
1579050683.65819,multiProtocolGateway,customDomains,43,67,82,87,68
1579050683.65819,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579050683.65819,multiProtocolGateway,mbaas_uri_to_host,245,123,106,318,122
1579050683.65819,multiProtocolGateway,stats,0,0,0,0,0
1579051283.969232,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,101
1579051283.969232,multiProtocolGateway,customDomains,49,55,57,87,68
1579051283.969232,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579051283.969232,multiProtocolGateway,mbaas_uri_to_host,104,96,125,317,122
1579051283.969232,multiProtocolGateway,stats,0,0,0,0,0
1579051884.268961,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,101
1579051884.268961,multiProtocolGateway,customDomains,39,49,53,70,68
1579051884.268961,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579051884.268961,multiProtocolGateway,mbaas_uri_to_host,68,103,98,114,122
1579051884.268961,multiProtocolGateway,stats,0,0,0,0,0
1579052484.575475,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,101
1579052484.575475,multiProtocolGateway,customDomains,46,65,51,67,68
1579052484.575475,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579052484.575475,multiProtocolGateway,mbaas_uri_to_host,118,109,102,113,122
1579052484.575475,multiProtocolGateway,stats,0,0,0,0,0
1579053084.89698,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,101
1579053084.89698,multiProtocolGateway,customDomains,103,56,53,63,68
1579053084.89698,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579053084.89698,multiProtocolGateway,mbaas_uri_to_host,100,118,126,112,122
1579053084.89698,multiProtocolGateway,stats,0,0,0,0,0
1579053685.267127,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,101
1579053685.267127,multiProtocolGateway,customDomains,36,37,50,59,68
1579053685.267127,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579053685.267127,multiProtocolGateway,mbaas_uri_to_host,97,123,102,112,122
1579053685.267127,multiProtocolGateway,stats,0,0,0,0,0
1579054285.581752,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,101
1579054285.581752,multiProtocolGateway,customDomains,43,52,52,56,68
1579054285.581752,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579054285.581752,multiProtocolGateway,mbaas_uri_to_host,86,96,100,110,122
1579054285.581752,multiProtocolGateway,stats,0,0,0,0,0
1579054885.893183,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,101
1579054885.893183,multiProtocolGateway,customDomains,26,55,72,53,68
1579054885.893183,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579054885.893183,multiProtocolGateway,mbaas_uri_to_host,56,111,141,111,122
1579054885.893183,multiProtocolGateway,stats,0,0,0,0,0
1579055486.21918,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,101
1579055486.21918,multiProtocolGateway,customDomains,30,61,65,55,68
1579055486.21918,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579055486.21918,multiProtocolGateway,mbaas_uri_to_host,62,112,121,114,122
1579055486.21918,multiProtocolGateway,stats,0,0,0,0,0
1579056086.566661,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,101
1579056086.566661,multiProtocolGateway,customDomains,42,40,220,78,68
1579056086.566661,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579056086.566661,multiProtocolGateway,mbaas_uri_to_host,68,121,2857,367,132
1579056086.566661,multiProtocolGateway,stats,0,0,0,0,0
1579056686.905296,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,101
1579056686.905296,multiProtocolGateway,customDomains,39,57,48,80,68
1579056686.905296,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579056686.905296,multiProtocolGateway,mbaas_uri_to_host,105,206,130,503,132
1579056686.905296,multiProtocolGateway,stats,0,0,0,0,0
1579057287.246424,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,101
1579057287.246424,multiProtocolGateway,customDomains,38,34,44,83,68
1579057287.246424,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579057287.246424,multiProtocolGateway,mbaas_uri_to_host,92,90,116,501,132
1579057287.246424,multiProtocolGateway,stats,0,0,0,0,0
1579057887.583996,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,101
1579057887.583996,multiProtocolGateway,customDomains,38,37,38,83,68
1579057887.583996,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579057887.583996,multiProtocolGateway,mbaas_uri_to_host,85,96,109,497,132
1579057887.583996,multiProtocolGateway,stats,0,0,0,0,0
1579058487.916538,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,101
1579058487.916538,multiProtocolGateway,customDomains,47,42,45,79,68
1579058487.916538,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579058487.916538,multiProtocolGateway,mbaas_uri_to_host,92,111,142,491,132
1579058487.916538,multiProtocolGateway,stats,0,0,0,0,0
1579059088.260294,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,101
1579059088.260294,multiProtocolGateway,customDomains,42,39,42,75,68
1579059088.260294,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579059088.260294,multiProtocolGateway,mbaas_uri_to_host,125,117,108,491,132
1579059088.260294,multiProtocolGateway,stats,0,0,0,0,0
1579059688.632536,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,101
1579059688.632536,multiProtocolGateway,customDomains,35,37,40,45,68
1579059688.632536,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579059688.632536,multiProtocolGateway,mbaas_uri_to_host,103,117,106,249,138
1579059688.632536,multiProtocolGateway,stats,0,0,0,0,0
1579060288.951832,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,101
1579060288.951832,multiProtocolGateway,customDomains,43,47,46,43,68
1579060288.951832,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579060288.951832,multiProtocolGateway,mbaas_uri_to_host,65,106,124,120,138
1579060288.951832,multiProtocolGateway,stats,0,0,0,0,0
1579060889.266428,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,101
1579060889.266428,multiProtocolGateway,customDomains,41,41,40,42,68
1579060889.266428,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579060889.266428,multiProtocolGateway,mbaas_uri_to_host,111,95,104,117,138
1579060889.266428,multiProtocolGateway,stats,0,0,0,0,0
1579061489.609819,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,101
1579061489.609819,multiProtocolGateway,customDomains,46,37,38,42,68
1579061489.609819,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579061489.609819,multiProtocolGateway,mbaas_uri_to_host,103,96,104,117,138
1579061489.609819,multiProtocolGateway,stats,0,0,0,0,0
1579062089.910683,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,101
1579062089.910683,multiProtocolGateway,customDomains,49,46,43,42,68
1579062089.910683,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579062089.910683,multiProtocolGateway,mbaas_uri_to_host,104,99,119,115,138
1579062089.910683,multiProtocolGateway,stats,0,0,0,0,0
1579062690.262002,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,101
1579062690.262002,multiProtocolGateway,customDomains,56,40,39,41,68
1579062690.262002,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579062690.262002,multiProtocolGateway,mbaas_uri_to_host,119,90,105,110,138
1579062690.262002,multiProtocolGateway,stats,0,0,0,0,0
1579063290.560757,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,101
1579063290.560757,multiProtocolGateway,customDomains,127,62,44,41,68
1579063290.560757,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579063290.560757,multiProtocolGateway,mbaas_uri_to_host,98,93,104,110,137
1579063290.560757,multiProtocolGateway,stats,0,0,0,0,0
1579063890.876988,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,101
1579063890.876988,multiProtocolGateway,customDomains,43,37,44,42,68
1579063890.876988,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579063890.876988,multiProtocolGateway,mbaas_uri_to_host,124,98,124,110,137
1579063890.876988,multiProtocolGateway,stats,0,0,0,0,0
1579064491.196437,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,101
1579064491.196437,multiProtocolGateway,customDomains,55,56,42,41,68
1579064491.196437,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579064491.196437,multiProtocolGateway,mbaas_uri_to_host,141,103,110,111,137
1579064491.196437,multiProtocolGateway,stats,0,0,0,0,0
1579065091.526099,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,101
1579065091.526099,multiProtocolGateway,customDomains,63,56,45,42,68
1579065091.526099,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579065091.526099,multiProtocolGateway,mbaas_uri_to_host,121,101,110,112,137
1579065091.526099,multiProtocolGateway,stats,0,0,0,0,0
1579065691.856297,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,101
1579065691.856297,multiProtocolGateway,customDomains,40,37,42,43,68
1579065691.856297,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579065691.856297,multiProtocolGateway,mbaas_uri_to_host,80,92,115,113,137
1579065691.856297,multiProtocolGateway,stats,0,0,0,0,0
1579066292.197111,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,101
1579066292.197111,multiProtocolGateway,customDomains,40,38,39,43,68
1579066292.197111,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579066292.197111,multiProtocolGateway,mbaas_uri_to_host,137,95,100,112,137
1579066292.197111,multiProtocolGateway,stats,0,0,0,0,0
1579066892.503872,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,101
1579066892.503872,multiProtocolGateway,customDomains,38,36,41,43,68
1579066892.503872,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579066892.503872,multiProtocolGateway,mbaas_uri_to_host,100,99,101,111,136
1579066892.503872,multiProtocolGateway,stats,0,0,0,0,0
1579067492.817867,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,101
1579067492.817867,multiProtocolGateway,customDomains,44,37,40,41,68
1579067492.817867,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579067492.817867,multiProtocolGateway,mbaas_uri_to_host,178,114,121,110,136
1579067492.817867,multiProtocolGateway,stats,0,0,0,0,0
1579068093.145033,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,101
1579068093.145033,multiProtocolGateway,customDomains,41,43,39,41,68
1579068093.145033,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579068093.145033,multiProtocolGateway,mbaas_uri_to_host,163,121,103,110,136
1579068093.145033,multiProtocolGateway,stats,0,0,0,0,0
1579068693.476983,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,101
1579068693.476983,multiProtocolGateway,customDomains,40,46,44,41,68
1579068693.476983,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579068693.476983,multiProtocolGateway,mbaas_uri_to_host,113,95,102,109,136
1579068693.476983,multiProtocolGateway,stats,0,0,0,0,0
1579069293.78567,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,101
1579069293.78567,multiProtocolGateway,customDomains,70,50,48,41,68
1579069293.78567,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579069293.78567,multiProtocolGateway,mbaas_uri_to_host,84,87,113,107,136
1579069293.78567,multiProtocolGateway,stats,0,0,0,0,0
1579069894.098405,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,101
1579069894.098405,multiProtocolGateway,customDomains,34,40,46,43,68
1579069894.098405,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579069894.098405,multiProtocolGateway,mbaas_uri_to_host,75,77,87,107,136
1579069894.098405,multiProtocolGateway,stats,0,0,0,0,0
1579070494.42631,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,101
1579070494.42631,multiProtocolGateway,customDomains,32,37,45,43,68
1579070494.42631,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579070494.42631,multiProtocolGateway,mbaas_uri_to_host,85,75,90,105,135
1579070494.42631,multiProtocolGateway,stats,0,0,0,0,0
1579071094.761558,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,101
1579071094.761558,multiProtocolGateway,customDomains,35,35,43,45,68
1579071094.761558,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579071094.761558,multiProtocolGateway,mbaas_uri_to_host,67,83,110,103,135
1579071094.761558,multiProtocolGateway,stats,0,0,0,0,0
1579071695.078938,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,101
1579071695.078938,multiProtocolGateway,customDomains,31,34,40,45,68
1579071695.078938,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579071695.078938,multiProtocolGateway,mbaas_uri_to_host,85,73,82,101,135
1579071695.078938,multiProtocolGateway,stats,0,0,0,0,0
1579072295.425223,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,101
1579072295.425223,multiProtocolGateway,customDomains,60,52,41,43,68
1579072295.425223,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579072295.425223,multiProtocolGateway,mbaas_uri_to_host,80,74,92,99,135
1579072295.425223,multiProtocolGateway,stats,0,0,0,0,0
1579072895.760911,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,101
1579072895.760911,multiProtocolGateway,customDomains,60,50,48,43,68
1579072895.760911,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579072895.760911,multiProtocolGateway,mbaas_uri_to_host,102,102,125,97,135
1579072895.760911,multiProtocolGateway,stats,0,0,0,0,0
1579073496.108742,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,101
1579073496.108742,multiProtocolGateway,customDomains,44,47,49,44,68
1579073496.108742,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579073496.108742,multiProtocolGateway,mbaas_uri_to_host,134,97,92,99,135
1579073496.108742,multiProtocolGateway,stats,0,0,0,0,0
