TIME,dpStatusNetworkTransmitDataThroughputInterfaceType,dpStatusNetworkTransmitDataThroughputInterfaceName,dpStatusNetworkTransmitDataThroughputTenSecondsBits,dpStatusNetworkTransmitDataThroughputOneMinuteBits,dpStatusNetworkTransmitDataThroughputTenMinutesBits,dpStatusNetworkTransmitDataThroughputOneHourBits,dpStatusNetworkTransmitDataThroughputOneDayBits
1579852641.711083,ethernet,eth0,69084,604726,178846,114031,63762
1579852641.711083,ethernet,eth0-vip,0,0,0,0,0
1579852641.711083,ethernet,eth1,123547,648879,304172,316588,100335
1579852641.711083,ethernet,eth1-vip,0,0,0,0,0
1579852641.711083,ethernet,eth2,0,0,0,0,0
1579852641.711083,ethernet,eth3,0,0,0,0,0
1579853242.193463,ethernet,eth0,75198,75092,126653,138837,65008
1579853242.193463,ethernet,eth0-vip,0,0,0,0,0
1579853242.193463,ethernet,eth1,138365,138820,243441,336796,104100
1579853242.193463,ethernet,eth1-vip,0,0,0,0,0
1579853242.193463,ethernet,eth2,0,0,0,0,0
1579853242.193463,ethernet,eth3,0,0,0,0,0
1579853842.727593,ethernet,eth0,70825,71835,128700,142621,65008
1579853842.727593,ethernet,eth0-vip,0,0,0,0,0
1579853842.727593,ethernet,eth1,139297,644971,290665,334272,104100
1579853842.727593,ethernet,eth1-vip,0,0,0,0,0
1579853842.727593,ethernet,eth2,0,0,0,0,0
1579853842.727593,ethernet,eth3,0,0,0,0,0
1579854443.360361,ethernet,eth0,72767,610532,183566,135119,65008
1579854443.360361,ethernet,eth0-vip,0,0,0,0,0
1579854443.360361,ethernet,eth1,139372,141475,240305,313922,104100
1579854443.360361,ethernet,eth1-vip,0,0,0,0,0
1579854443.360361,ethernet,eth2,0,0,0,0,0
1579854443.360361,ethernet,eth3,0,0,0,0,0
1579855043.884036,ethernet,eth0,79532,78440,129361,144754,65008
1579855043.884036,ethernet,eth0-vip,0,0,0,0,0
1579855043.884036,ethernet,eth1,129112,129375,227711,286213,104100
1579855043.884036,ethernet,eth1-vip,0,0,0,0,0
1579855043.884036,ethernet,eth2,0,0,0,0,0
1579855043.884036,ethernet,eth3,0,0,0,0,0
1579855644.401347,ethernet,eth0,73717,73678,127111,145389,65008
1579855644.401347,ethernet,eth0-vip,0,0,0,0,0
1579855644.401347,ethernet,eth1,119256,113200,221316,277694,104100
1579855644.401347,ethernet,eth1-vip,0,0,0,0,0
1579855644.401347,ethernet,eth2,0,0,0,0,0
1579855644.401347,ethernet,eth3,0,0,0,0,0
1579856244.8929,ethernet,eth0,67550,72713,182724,145705,65008
1579856244.8929,ethernet,eth0-vip,0,0,0,0,0
1579856244.8929,ethernet,eth1,118866,638605,276222,262304,104100
1579856244.8929,ethernet,eth1-vip,0,0,0,0,0
1579856244.8929,ethernet,eth2,0,0,0,0,0
1579856244.8929,ethernet,eth3,0,0,0,0,0
1579856845.431291,ethernet,eth0,72508,71345,123908,146372,65627
1579856845.431291,ethernet,eth0-vip,0,0,0,0,0
1579856845.431291,ethernet,eth1,115116,116397,158162,249340,104795
1579856845.431291,ethernet,eth1-vip,0,0,0,0,0
1579856845.431291,ethernet,eth2,0,0,0,0,0
1579856845.431291,ethernet,eth3,0,0,0,0,0
1579857445.986024,ethernet,eth0,79202,74403,123992,145867,65627
1579857445.986024,ethernet,eth0-vip,0,0,0,0,0
1579857445.986024,ethernet,eth1,106765,104330,210935,243926,104795
1579857445.986024,ethernet,eth1-vip,0,0,0,0,0
1579857445.986024,ethernet,eth2,0,0,0,0,0
1579857445.986024,ethernet,eth3,0,0,0,0,0
1579858046.502185,ethernet,eth0,69667,69910,124249,145130,65627
1579858046.502185,ethernet,eth0-vip,0,0,0,0,0
1579858046.502185,ethernet,eth1,100155,99924,208279,230676,104795
1579858046.502185,ethernet,eth1-vip,0,0,0,0,0
1579858046.502185,ethernet,eth2,0,0,0,0,0
1579858046.502185,ethernet,eth3,0,0,0,0,0
1579858647.064435,ethernet,eth0,74547,74369,177606,144071,65627
1579858647.064435,ethernet,eth0-vip,0,0,0,0,0
1579858647.064435,ethernet,eth1,116650,114417,204883,216562,104795
1579858647.064435,ethernet,eth1-vip,0,0,0,0,0
1579858647.064435,ethernet,eth2,0,0,0,0,0
1579858647.064435,ethernet,eth3,0,0,0,0,0
1579859247.565538,ethernet,eth0,81353,80926,126999,143183,65627
1579859247.565538,ethernet,eth0-vip,0,0,0,0,0
1579859247.565538,ethernet,eth1,125265,119893,207488,204290,104795
1579859247.565538,ethernet,eth1-vip,0,0,0,0,0
1579859247.565538,ethernet,eth2,0,0,0,0,0
1579859247.565538,ethernet,eth3,0,0,0,0,0
1579859848.088942,ethernet,eth0,68482,72879,128868,143332,65627
1579859848.088942,ethernet,eth0-vip,0,0,0,0,0
1579859848.088942,ethernet,eth1,110163,100425,212306,202447,104795
1579859848.088942,ethernet,eth1-vip,0,0,0,0,0
1579859848.088942,ethernet,eth2,0,0,0,0,0
1579859848.088942,ethernet,eth3,0,0,0,0,0
1579860449.40086,ethernet,eth0,75108,71377,178659,134261,65281
1579860449.40086,ethernet,eth0-vip,0,0,0,0,0
1579860449.40086,ethernet,eth1,122535,632018,206965,200215,104202
1579860449.40086,ethernet,eth1-vip,0,0,0,0,0
1579860449.40086,ethernet,eth2,0,0,0,0,0
1579860449.40086,ethernet,eth3,0,0,0,0,0
1579861049.930269,ethernet,eth0,77958,73467,126749,143383,65281
1579861049.930269,ethernet,eth0-vip,0,0,0,0,0
1579861049.930269,ethernet,eth1,91965,91215,153322,199670,104202
1579861049.930269,ethernet,eth1-vip,0,0,0,0,0
1579861049.930269,ethernet,eth2,0,0,0,0,0
1579861049.930269,ethernet,eth3,0,0,0,0,0
1579861650.399835,ethernet,eth0,70134,68518,122658,143796,65281
1579861650.399835,ethernet,eth0-vip,0,0,0,0,0
1579861650.399835,ethernet,eth1,102587,98196,197069,198728,104202
1579861650.399835,ethernet,eth1-vip,0,0,0,0,0
1579861650.399835,ethernet,eth2,0,0,0,0,0
1579861650.399835,ethernet,eth3,0,0,0,0,0
1579862250.892762,ethernet,eth0,69700,69294,121808,134675,65281
1579862250.892762,ethernet,eth0-vip,0,0,0,0,0
1579862250.892762,ethernet,eth1,101978,100014,202556,196987,104202
1579862250.892762,ethernet,eth1-vip,0,0,0,0,0
1579862250.892762,ethernet,eth2,0,0,0,0,0
1579862250.892762,ethernet,eth3,0,0,0,0,0
1579862851.406282,ethernet,eth0,72377,68989,178305,134209,65281
1579862851.406282,ethernet,eth0-vip,0,0,0,0,0
1579862851.406282,ethernet,eth1,121318,631681,204273,196366,104202
1579862851.406282,ethernet,eth1-vip,0,0,0,0,0
1579862851.406282,ethernet,eth2,0,0,0,0,0
1579862851.406282,ethernet,eth3,0,0,0,0,0
1579863451.966113,ethernet,eth0,64521,68310,122287,142675,65281
1579863451.966113,ethernet,eth0-vip,0,0,0,0,0
1579863451.966113,ethernet,eth1,91658,99902,151496,195848,104202
1579863451.966113,ethernet,eth1-vip,0,0,0,0,0
1579863451.966113,ethernet,eth2,0,0,0,0,0
1579863451.966113,ethernet,eth3,0,0,0,0,0
1579864052.466034,ethernet,eth0,64827,69423,120257,141739,65669
1579864052.466034,ethernet,eth0-vip,0,0,0,0,0
1579864052.466034,ethernet,eth1,83771,102429,201333,185982,103502
1579864052.466034,ethernet,eth1-vip,0,0,0,0,0
1579864052.466034,ethernet,eth2,0,0,0,0,0
1579864052.466034,ethernet,eth3,0,0,0,0,0
1579864653.068342,ethernet,eth0,72210,70628,122768,131946,65669
1579864653.068342,ethernet,eth0-vip,0,0,0,0,0
1579864653.068342,ethernet,eth1,96777,97688,206381,184923,103502
1579864653.068342,ethernet,eth1-vip,0,0,0,0,0
1579864653.068342,ethernet,eth2,0,0,0,0,0
1579864653.068342,ethernet,eth3,0,0,0,0,0
1579865253.61348,ethernet,eth0,64983,605342,176734,131347,65669
1579865253.61348,ethernet,eth0-vip,0,0,0,0,0
1579865253.61348,ethernet,eth1,89314,625304,200194,185171,103502
1579865253.61348,ethernet,eth1-vip,0,0,0,0,0
1579865253.61348,ethernet,eth2,0,0,0,0,0
1579865253.61348,ethernet,eth3,0,0,0,0,0
1579865854.14544,ethernet,eth0,67299,68807,125472,140363,65669
1579865854.14544,ethernet,eth0-vip,0,0,0,0,0
1579865854.14544,ethernet,eth1,95399,92321,154674,194441,103502
1579865854.14544,ethernet,eth1-vip,0,0,0,0,0
1579865854.14544,ethernet,eth2,0,0,0,0,0
1579865854.14544,ethernet,eth3,0,0,0,0,0
1579866454.66349,ethernet,eth0,69372,65279,123940,140973,65669
1579866454.66349,ethernet,eth0-vip,0,0,0,0,0
1579866454.66349,ethernet,eth1,96754,93819,203667,195193,103502
1579866454.66349,ethernet,eth1-vip,0,0,0,0,0
1579866454.66349,ethernet,eth2,0,0,0,0,0
1579866454.66349,ethernet,eth3,0,0,0,0,0
1579867057.120346,ethernet,eth0,69101,67907,123148,131865,65669
1579867057.120346,ethernet,eth0-vip,0,0,0,0,0
1579867057.120346,ethernet,eth1,94992,96286,198497,186151,103502
1579867057.120346,ethernet,eth1-vip,0,0,0,0,0
1579867057.120346,ethernet,eth2,0,0,0,0,0
1579867057.120346,ethernet,eth3,0,0,0,0,0
1579867657.638807,ethernet,eth0,67425,68120,175975,131963,65298
1579867657.638807,ethernet,eth0-vip,0,0,0,0,0
1579867657.638807,ethernet,eth1,79333,617894,146954,193978,103198
1579867657.638807,ethernet,eth1-vip,0,0,0,0,0
1579867657.638807,ethernet,eth2,0,0,0,0,0
1579867657.638807,ethernet,eth3,0,0,0,0,0
1579868258.142368,ethernet,eth0,66720,67258,122663,141317,65298
1579868258.142368,ethernet,eth0-vip,0,0,0,0,0
1579868258.142368,ethernet,eth1,86880,93327,198449,193590,103198
1579868258.142368,ethernet,eth1-vip,0,0,0,0,0
1579868258.142368,ethernet,eth2,0,0,0,0,0
1579868258.142368,ethernet,eth3,0,0,0,0,0
1579868858.662034,ethernet,eth0,63811,66613,122453,141262,65298
1579868858.662034,ethernet,eth0-vip,0,0,0,0,0
1579868858.662034,ethernet,eth1,73415,82992,194153,183555,103198
1579868858.662034,ethernet,eth1-vip,0,0,0,0,0
1579868858.662034,ethernet,eth2,0,0,0,0,0
1579868858.662034,ethernet,eth3,0,0,0,0,0
1579869459.159962,ethernet,eth0,73132,71070,121010,132222,65298
1579869459.159962,ethernet,eth0-vip,0,0,0,0,0
1579869459.159962,ethernet,eth1,119999,99503,141397,182353,103198
1579869459.159962,ethernet,eth1-vip,0,0,0,0,0
1579869459.159962,ethernet,eth2,0,0,0,0,0
1579869459.159962,ethernet,eth3,0,0,0,0,0
1579870059.682273,ethernet,eth0,65399,603718,178707,131587,65298
1579870059.682273,ethernet,eth0-vip,0,0,0,0,0
1579870059.682273,ethernet,eth1,91983,95906,199745,171814,103198
1579870059.682273,ethernet,eth1-vip,0,0,0,0,0
1579870059.682273,ethernet,eth2,0,0,0,0,0
1579870059.682273,ethernet,eth3,0,0,0,0,0
1579870660.172407,ethernet,eth0,62796,62636,121587,140695,65298
1579870660.172407,ethernet,eth0-vip,0,0,0,0,0
1579870660.172407,ethernet,eth1,89550,82930,197167,179813,103198
1579870660.172407,ethernet,eth1-vip,0,0,0,0,0
1579870660.172407,ethernet,eth2,0,0,0,0,0
1579870660.172407,ethernet,eth3,0,0,0,0,0
1579871260.696267,ethernet,eth0,64117,62881,116618,140401,65759
1579871260.696267,ethernet,eth0-vip,0,0,0,0,0
1579871260.696267,ethernet,eth1,70278,78856,134476,179486,101881
1579871260.696267,ethernet,eth1-vip,0,0,0,0,0
1579871260.696267,ethernet,eth2,0,0,0,0,0
1579871260.696267,ethernet,eth3,0,0,0,0,0
1579871861.171656,ethernet,eth0,56383,56741,114519,130431,65759
1579871861.171656,ethernet,eth0-vip,0,0,0,0,0
1579871861.171656,ethernet,eth1,72060,609749,132073,168661,101881
1579871861.171656,ethernet,eth1-vip,0,0,0,0,0
1579871861.171656,ethernet,eth2,0,0,0,0,0
1579871861.171656,ethernet,eth3,0,0,0,0,0
1579872461.690816,ethernet,eth0,57563,56966,110066,128976,65759
1579872461.690816,ethernet,eth0-vip,0,0,0,0,0
1579872461.690816,ethernet,eth1,80599,79888,182052,175149,101881
1579872461.690816,ethernet,eth1-vip,0,0,0,0,0
1579872461.690816,ethernet,eth2,0,0,0,0,0
1579872461.690816,ethernet,eth3,0,0,0,0,0
1579873062.180792,ethernet,eth0,54691,54129,110981,126943,65759
1579873062.180792,ethernet,eth0-vip,0,0,0,0,0
1579873062.180792,ethernet,eth1,80758,84721,137266,164517,101881
1579873062.180792,ethernet,eth1-vip,0,0,0,0,0
1579873062.180792,ethernet,eth2,0,0,0,0,0
1579873062.180792,ethernet,eth3,0,0,0,0,0
1579873662.710223,ethernet,eth0,58400,52925,107312,125134,65759
1579873662.710223,ethernet,eth0-vip,0,0,0,0,0
1579873662.710223,ethernet,eth1,85549,78885,184708,163530,101881
1579873662.710223,ethernet,eth1-vip,0,0,0,0,0
1579873662.710223,ethernet,eth2,0,0,0,0,0
1579873662.710223,ethernet,eth3,0,0,0,0,0
1579874263.157889,ethernet,eth0,46663,50276,106918,113288,65759
1579874263.157889,ethernet,eth0-vip,0,0,0,0,0
1579874263.157889,ethernet,eth1,69755,78328,133929,161043,101881
1579874263.157889,ethernet,eth1-vip,0,0,0,0,0
1579874263.157889,ethernet,eth2,0,0,0,0,0
1579874263.157889,ethernet,eth3,0,0,0,0,0
1579874863.636587,ethernet,eth0,45314,45877,101954,110832,66571
1579874863.636587,ethernet,eth0-vip,0,0,0,0,0
1579874863.636587,ethernet,eth1,58475,602908,125200,150615,102897
1579874863.636587,ethernet,eth1-vip,0,0,0,0,0
1579874863.636587,ethernet,eth2,0,0,0,0,0
1579874863.636587,ethernet,eth3,0,0,0,0,0
1579875464.121207,ethernet,eth0,35613,35509,39432,108355,66571
1579875464.121207,ethernet,eth0-vip,0,0,0,0,0
1579875464.121207,ethernet,eth1,52904,50116,165944,157904,102897
1579875464.121207,ethernet,eth1-vip,0,0,0,0,0
1579875464.121207,ethernet,eth2,0,0,0,0,0
1579875464.121207,ethernet,eth3,0,0,0,0,0
1579876064.629113,ethernet,eth0,27729,28259,86586,95754,66571
1579876064.629113,ethernet,eth0-vip,0,0,0,0,0
1579876064.629113,ethernet,eth1,44025,37445,45664,145565,102897
1579876064.629113,ethernet,eth1-vip,0,0,0,0,0
1579876064.629113,ethernet,eth2,0,0,0,0,0
1579876064.629113,ethernet,eth3,0,0,0,0,0
1579876665.086373,ethernet,eth0,25678,577044,29495,91728,66571
1579876665.086373,ethernet,eth0-vip,0,0,0,0,0
1579876665.086373,ethernet,eth1,44806,37348,95795,131399,102897
1579876665.086373,ethernet,eth1-vip,0,0,0,0,0
1579876665.086373,ethernet,eth2,0,0,0,0,0
1579876665.086373,ethernet,eth3,0,0,0,0,0
1579877265.612443,ethernet,eth0,25765,25878,81400,87316,66571
1579877265.612443,ethernet,eth0-vip,0,0,0,0,0
1579877265.612443,ethernet,eth1,36308,34349,91275,124413,102897
1579877265.612443,ethernet,eth1-vip,0,0,0,0,0
1579877265.612443,ethernet,eth2,0,0,0,0,0
1579877265.612443,ethernet,eth3,0,0,0,0,0
1579877866.181868,ethernet,eth0,27440,26723,26623,73831,66571
1579877866.181868,ethernet,eth0-vip,0,0,0,0,0
1579877866.181868,ethernet,eth1,48153,39505,35626,108942,102897
1579877866.181868,ethernet,eth1-vip,0,0,0,0,0
1579877866.181868,ethernet,eth2,0,0,0,0,0
1579877866.181868,ethernet,eth3,0,0,0,0,0
1579878466.658303,ethernet,eth0,26997,27535,82258,60538,66625
1579878466.658303,ethernet,eth0-vip,0,0,0,0,0
1579878466.658303,ethernet,eth1,28179,38723,90706,92610,102904
1579878466.658303,ethernet,eth1-vip,0,0,0,0,0
1579878466.658303,ethernet,eth2,0,0,0,0,0
1579878466.658303,ethernet,eth3,0,0,0,0,0
1579879067.144409,ethernet,eth0,26628,25375,26420,57326,66625
1579879067.144409,ethernet,eth0-vip,0,0,0,0,0
1579879067.144409,ethernet,eth1,34644,30586,88081,78081,102904
1579879067.144409,ethernet,eth1-vip,0,0,0,0,0
1579879067.144409,ethernet,eth2,0,0,0,0,0
1579879067.144409,ethernet,eth3,0,0,0,0,0
1579879667.615361,ethernet,eth0,24109,24613,80229,55308,66625
1579879667.615361,ethernet,eth0-vip,0,0,0,0,0
1579879667.615361,ethernet,eth1,30135,27013,27928,74172,102904
1579879667.615361,ethernet,eth1-vip,0,0,0,0,0
1579879667.615361,ethernet,eth2,0,0,0,0,0
1579879667.615361,ethernet,eth3,0,0,0,0,0
1579880268.130152,ethernet,eth0,22631,23540,24632,54342,66625
1579880268.130152,ethernet,eth0-vip,0,0,0,0,0
1579880268.130152,ethernet,eth1,28339,26384,82595,71411,102904
1579880268.130152,ethernet,eth1-vip,0,0,0,0,0
1579880268.130152,ethernet,eth2,0,0,0,0,0
1579880268.130152,ethernet,eth3,0,0,0,0,0
1579880868.590137,ethernet,eth0,24657,24110,79083,44380,66625
1579880868.590137,ethernet,eth0-vip,0,0,0,0,0
1579880868.590137,ethernet,eth1,29602,26564,26400,69172,102904
1579880868.590137,ethernet,eth1-vip,0,0,0,0,0
1579880868.590137,ethernet,eth2,0,0,0,0,0
1579880868.590137,ethernet,eth3,0,0,0,0,0
1579881469.053795,ethernet,eth0,21879,23954,23736,53182,66625
1579881469.053795,ethernet,eth0-vip,0,0,0,0,0
1579881469.053795,ethernet,eth1,24183,24919,81283,58385,102904
1579881469.053795,ethernet,eth1-vip,0,0,0,0,0
1579881469.053795,ethernet,eth2,0,0,0,0,0
1579881469.053795,ethernet,eth3,0,0,0,0,0
1579882069.55752,ethernet,eth0,24208,23415,78710,52677,64992
1579882069.55752,ethernet,eth0-vip,0,0,0,0,0
1579882069.55752,ethernet,eth1,28797,25303,25895,65952,100141
1579882069.55752,ethernet,eth1-vip,0,0,0,0,0
1579882069.55752,ethernet,eth2,0,0,0,0,0
1579882069.55752,ethernet,eth3,0,0,0,0,0
1579882670.034514,ethernet,eth0,22853,23422,23912,52080,64992
1579882670.034514,ethernet,eth0-vip,0,0,0,0,0
1579882670.034514,ethernet,eth1,23860,575422,26142,55210,100141
1579882670.034514,ethernet,eth1-vip,0,0,0,0,0
1579882670.034514,ethernet,eth2,0,0,0,0,0
1579882670.034514,ethernet,eth3,0,0,0,0,0
1579883270.501087,ethernet,eth0,25045,25191,24322,51685,64992
1579883270.501087,ethernet,eth0-vip,0,0,0,0,0
1579883270.501087,ethernet,eth1,29998,27357,81008,54128,100141
1579883270.501087,ethernet,eth1-vip,0,0,0,0,0
1579883270.501087,ethernet,eth2,0,0,0,0,0
1579883270.501087,ethernet,eth3,0,0,0,0,0
1579883870.986436,ethernet,eth0,24675,24093,80552,42400,64992
1579883870.986436,ethernet,eth0-vip,0,0,0,0,0
1579883870.986436,ethernet,eth1,24198,26139,27696,53876,100141
1579883870.986436,ethernet,eth1-vip,0,0,0,0,0
1579883870.986436,ethernet,eth2,0,0,0,0,0
1579883870.986436,ethernet,eth3,0,0,0,0,0
1579884471.480269,ethernet,eth0,24382,25067,24994,51737,64992
1579884471.480269,ethernet,eth0-vip,0,0,0,0,0
1579884471.480269,ethernet,eth1,28320,25997,81284,44737,100141
1579884471.480269,ethernet,eth1-vip,0,0,0,0,0
1579884471.480269,ethernet,eth2,0,0,0,0,0
1579884471.480269,ethernet,eth3,0,0,0,0,0
1579885071.968869,ethernet,eth0,25247,24045,79763,42723,64992
1579885071.968869,ethernet,eth0-vip,0,0,0,0,0
1579885071.968869,ethernet,eth1,26162,25063,26089,53884,100141
1579885071.968869,ethernet,eth1-vip,0,0,0,0,0
1579885071.968869,ethernet,eth2,0,0,0,0,0
1579885071.968869,ethernet,eth3,0,0,0,0,0
1579885672.486467,ethernet,eth0,22488,22789,23149,52058,62625
1579885672.486467,ethernet,eth0-vip,0,0,0,0,0
1579885672.486467,ethernet,eth1,22373,24588,79811,44714,95410
1579885672.486467,ethernet,eth1-vip,0,0,0,0,0
1579885672.486467,ethernet,eth2,0,0,0,0,0
1579885672.486467,ethernet,eth3,0,0,0,0,0
1579886273.072795,ethernet,eth0,23790,23633,78954,42768,62625
1579886273.072795,ethernet,eth0-vip,0,0,0,0,0
1579886273.072795,ethernet,eth1,31611,27035,25397,53656,95410
1579886273.072795,ethernet,eth1-vip,0,0,0,0,0
1579886273.072795,ethernet,eth2,0,0,0,0,0
1579886273.072795,ethernet,eth3,0,0,0,0,0
1579886873.556398,ethernet,eth0,22629,23338,23128,51951,62625
1579886873.556398,ethernet,eth0-vip,0,0,0,0,0
1579886873.556398,ethernet,eth1,24020,25305,79486,44405,95410
1579886873.556398,ethernet,eth1-vip,0,0,0,0,0
1579886873.556398,ethernet,eth2,0,0,0,0,0
1579886873.556398,ethernet,eth3,0,0,0,0,0
1579887474.015687,ethernet,eth0,21331,21700,23346,51727,62625
1579887474.015687,ethernet,eth0-vip,0,0,0,0,0
1579887474.015687,ethernet,eth1,21732,23232,24718,53248,95410
1579887474.015687,ethernet,eth1-vip,0,0,0,0,0
1579887474.015687,ethernet,eth2,0,0,0,0,0
1579887474.015687,ethernet,eth3,0,0,0,0,0
1579888074.479163,ethernet,eth0,23426,23811,78418,42163,62625
1579888074.479163,ethernet,eth0-vip,0,0,0,0,0
1579888074.479163,ethernet,eth1,22626,26000,79718,52740,95410
1579888074.479163,ethernet,eth1-vip,0,0,0,0,0
1579888074.479163,ethernet,eth2,0,0,0,0,0
1579888074.479163,ethernet,eth3,0,0,0,0,0
1579888674.95505,ethernet,eth0,24093,24754,22921,51082,62625
1579888674.95505,ethernet,eth0-vip,0,0,0,0,0
1579888674.95505,ethernet,eth1,26356,27614,24122,52505,95410
1579888674.95505,ethernet,eth1-vip,0,0,0,0,0
1579888674.95505,ethernet,eth2,0,0,0,0,0
1579888674.95505,ethernet,eth3,0,0,0,0,0
1579889275.422699,ethernet,eth0,21717,21997,77966,41657,59937
1579889275.422699,ethernet,eth0-vip,0,0,0,0,0
1579889275.422699,ethernet,eth1,27462,23369,24518,52219,92038
1579889275.422699,ethernet,eth1-vip,0,0,0,0,0
1579889275.422699,ethernet,eth2,0,0,0,0,0
1579889275.422699,ethernet,eth3,0,0,0,0,0
1579889875.964108,ethernet,eth0,21203,21717,21250,50766,59937
1579889875.964108,ethernet,eth0-vip,0,0,0,0,0
1579889875.964108,ethernet,eth1,20335,21537,78615,42986,92038
1579889875.964108,ethernet,eth1-vip,0,0,0,0,0
1579889875.964108,ethernet,eth2,0,0,0,0,0
1579889875.964108,ethernet,eth3,0,0,0,0,0
1579890476.428731,ethernet,eth0,21122,20887,21792,41142,59937
1579890476.428731,ethernet,eth0-vip,0,0,0,0,0
1579890476.428731,ethernet,eth1,21897,21521,22766,51761,92038
1579890476.428731,ethernet,eth1-vip,0,0,0,0,0
1579890476.428731,ethernet,eth2,0,0,0,0,0
1579890476.428731,ethernet,eth3,0,0,0,0,0
1579891076.895679,ethernet,eth0,19587,20314,76946,40910,59937
1579891076.895679,ethernet,eth0-vip,0,0,0,0,0
1579891076.895679,ethernet,eth1,20186,20775,78799,42357,92038
1579891076.895679,ethernet,eth1-vip,0,0,0,0,0
1579891076.895679,ethernet,eth2,0,0,0,0,0
1579891076.895679,ethernet,eth3,0,0,0,0,0
1579891677.39174,ethernet,eth0,19573,19931,21446,49861,59937
1579891677.39174,ethernet,eth0-vip,0,0,0,0,0
1579891677.39174,ethernet,eth1,21306,20668,23447,51385,92038
1579891677.39174,ethernet,eth1-vip,0,0,0,0,0
1579891677.39174,ethernet,eth2,0,0,0,0,0
1579891677.39174,ethernet,eth3,0,0,0,0,0
1579892277.868193,ethernet,eth0,19363,20715,75143,40332,59937
1579892277.868193,ethernet,eth0-vip,0,0,0,0,0
1579892277.868193,ethernet,eth1,19444,26288,77154,41980,92038
1579892277.868193,ethernet,eth1-vip,0,0,0,0,0
1579892277.868193,ethernet,eth2,0,0,0,0,0
1579892277.868193,ethernet,eth3,0,0,0,0,0
1579892878.336504,ethernet,eth0,19259,19466,20683,49021,59488
1579892878.336504,ethernet,eth0-vip,0,0,0,0,0
1579892878.336504,ethernet,eth1,20082,20594,22519,50844,90504
1579892878.336504,ethernet,eth1-vip,0,0,0,0,0
1579892878.336504,ethernet,eth2,0,0,0,0,0
1579892878.336504,ethernet,eth3,0,0,0,0,0
1579893478.811609,ethernet,eth0,20510,20578,20807,39428,59488
1579893478.811609,ethernet,eth0-vip,0,0,0,0,0
1579893478.811609,ethernet,eth1,23954,21807,22184,41119,90504
1579893478.811609,ethernet,eth1-vip,0,0,0,0,0
1579893478.811609,ethernet,eth2,0,0,0,0,0
1579893478.811609,ethernet,eth3,0,0,0,0,0
1579894079.281892,ethernet,eth0,20293,21000,75883,48458,59488
1579894079.281892,ethernet,eth0-vip,0,0,0,0,0
1579894079.281892,ethernet,eth1,21368,23224,77201,50196,90504
1579894079.281892,ethernet,eth1-vip,0,0,0,0,0
1579894079.281892,ethernet,eth2,0,0,0,0,0
1579894079.281892,ethernet,eth3,0,0,0,0,0
1579894679.744477,ethernet,eth0,19105,19397,20286,39024,59488
1579894679.744477,ethernet,eth0-vip,0,0,0,0,0
1579894679.744477,ethernet,eth1,19792,21161,21763,40703,90504
1579894679.744477,ethernet,eth1-vip,0,0,0,0,0
1579894679.744477,ethernet,eth2,0,0,0,0,0
1579894679.744477,ethernet,eth3,0,0,0,0,0
1579895280.303705,ethernet,eth0,19463,18998,19187,38653,59488
1579895280.303705,ethernet,eth0-vip,0,0,0,0,0
1579895280.303705,ethernet,eth1,18956,572280,76105,49476,90504
1579895280.303705,ethernet,eth1-vip,0,0,0,0,0
1579895280.303705,ethernet,eth2,0,0,0,0,0
1579895280.303705,ethernet,eth3,0,0,0,0,0
1579895880.907746,ethernet,eth0,19210,18323,74157,38476,59543
1579895880.907746,ethernet,eth0-vip,0,0,0,0,0
1579895880.907746,ethernet,eth1,19108,18822,19608,39821,90408
1579895880.907746,ethernet,eth1-vip,0,0,0,0,0
1579895880.907746,ethernet,eth2,0,0,0,0,0
1579895880.907746,ethernet,eth3,0,0,0,0,0
1579896481.373593,ethernet,eth0,17447,17579,17664,37997,59543
1579896481.373593,ethernet,eth0-vip,0,0,0,0,0
1579896481.373593,ethernet,eth1,16910,17759,19143,39334,90408
1579896481.373593,ethernet,eth1-vip,0,0,0,0,0
1579896481.373593,ethernet,eth2,0,0,0,0,0
1579896481.373593,ethernet,eth3,0,0,0,0,0
1579897081.824216,ethernet,eth0,16890,16944,17083,37376,59543
1579897081.824216,ethernet,eth0-vip,0,0,0,0,0
1579897081.824216,ethernet,eth1,17340,571119,73572,47899,90408
1579897081.824216,ethernet,eth1-vip,0,0,0,0,0
1579897081.824216,ethernet,eth2,0,0,0,0,0
1579897081.824216,ethernet,eth3,0,0,0,0,0
1579897682.307657,ethernet,eth0,16936,16439,71405,36630,59543
1579897682.307657,ethernet,eth0-vip,0,0,0,0,0
1579897682.307657,ethernet,eth1,17795,17817,17252,37907,90408
1579897682.307657,ethernet,eth1-vip,0,0,0,0,0
1579897682.307657,ethernet,eth2,0,0,0,0,0
1579897682.307657,ethernet,eth3,0,0,0,0,0
1579898282.800976,ethernet,eth0,16553,16535,16697,36032,59543
1579898282.800976,ethernet,eth0-vip,0,0,0,0,0
1579898282.800976,ethernet,eth1,16853,18845,18440,37353,90408
1579898282.800976,ethernet,eth1-vip,0,0,0,0,0
1579898282.800976,ethernet,eth2,0,0,0,0,0
1579898282.800976,ethernet,eth3,0,0,0,0,0
1579898883.2908,ethernet,eth0,18830,16476,16159,35527,59543
1579898883.2908,ethernet,eth0-vip,0,0,0,0,0
1579898883.2908,ethernet,eth1,16228,571391,74444,37076,90408
