TIME,dpStatusHTTPTransactions2serviceClass,dpStatusHTTPTransactions2proxy,dpStatusHTTPTransactions2tenSeconds,dpStatusHTTPTransactions2oneMinute,dpStatusHTTPTransactions2tenMinutes,dpStatusHTTPTransactions2oneHour,dpStatusHTTPTransactions2oneDay
1581001554.638852,multiProtocolGateway,customDomains,562,642,584,541,513
1581001554.638852,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1581001554.638852,multiProtocolGateway,mbaas_uri_to_host,41,55,46,45,46
1581001554.638852,multiProtocolGateway,stats,0,0,0,0,0
1581002155.451692,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1581002155.451692,multiProtocolGateway,customDomains,638,664,640,552,513
1581002155.451692,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1581002155.451692,multiProtocolGateway,mbaas_uri_to_host,41,38,46,46,46
1581002155.451692,multiProtocolGateway,stats,0,0,0,0,0
1581002755.984319,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1581002755.984319,multiProtocolGateway,customDomains,884,865,751,571,513
1581002755.984319,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1581002755.984319,multiProtocolGateway,mbaas_uri_to_host,31,36,43,47,46
1581002755.984319,multiProtocolGateway,stats,0,0,0,0,0
1581003356.536196,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1581003356.536196,multiProtocolGateway,customDomains,791,762,805,612,513
1581003356.536196,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1581003356.536196,multiProtocolGateway,mbaas_uri_to_host,37,46,67,47,46
1581003356.536196,multiProtocolGateway,stats,0,0,0,0,0
1581003957.056754,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1581003957.056754,multiProtocolGateway,customDomains,875,895,830,653,517
1581003957.056754,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1581003957.056754,multiProtocolGateway,mbaas_uri_to_host,44,52,46,48,46
1581003957.056754,multiProtocolGateway,stats,0,0,0,0,0
1581004557.619439,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1581004557.619439,multiProtocolGateway,customDomains,773,795,830,706,517
1581004557.619439,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1581004557.619439,multiProtocolGateway,mbaas_uri_to_host,37,50,46,49,46
1581004557.619439,multiProtocolGateway,stats,0,0,0,0,0
1581005158.126756,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1581005158.126756,multiProtocolGateway,customDomains,913,919,828,747,517
1581005158.126756,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1581005158.126756,multiProtocolGateway,mbaas_uri_to_host,61,49,47,49,46
1581005158.126756,multiProtocolGateway,stats,0,0,0,0,0
1581005758.668381,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1581005758.668381,multiProtocolGateway,customDomains,774,817,824,790,517
1581005758.668381,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1581005758.668381,multiProtocolGateway,mbaas_uri_to_host,57,40,46,49,46
1581005758.668381,multiProtocolGateway,stats,0,0,0,0,0
1581006359.20925,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1581006359.20925,multiProtocolGateway,customDomains,786,812,820,816,517
1581006359.20925,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1581006359.20925,multiProtocolGateway,mbaas_uri_to_host,45,52,45,49,46
1581006359.20925,multiProtocolGateway,stats,0,0,0,0,0
1581006959.769393,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1581006959.769393,multiProtocolGateway,customDomains,760,788,823,821,517
1581006959.769393,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1581006959.769393,multiProtocolGateway,mbaas_uri_to_host,66,47,68,50,46
1581006959.769393,multiProtocolGateway,stats,0,0,0,0,0
1581007560.272106,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1581007560.272106,multiProtocolGateway,customDomains,813,812,810,826,529
1581007560.272106,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1581007560.272106,multiProtocolGateway,mbaas_uri_to_host,56,46,45,50,46
1581007560.272106,multiProtocolGateway,stats,0,0,0,0,0
1581008160.869393,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1581008160.869393,multiProtocolGateway,customDomains,835,842,891,823,529
1581008160.869393,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1581008160.869393,multiProtocolGateway,mbaas_uri_to_host,64,51,46,50,46
1581008160.869393,multiProtocolGateway,stats,0,0,0,0,0
1581008761.401733,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1581008761.401733,multiProtocolGateway,customDomains,793,788,800,834,529
1581008761.401733,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1581008761.401733,multiProtocolGateway,mbaas_uri_to_host,43,52,50,50,46
1581008761.401733,multiProtocolGateway,stats,0,0,0,0,0
1581009361.860935,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1581009361.860935,multiProtocolGateway,customDomains,780,785,810,825,529
1581009361.860935,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1581009361.860935,multiProtocolGateway,mbaas_uri_to_host,40,49,49,50,46
1581009361.860935,multiProtocolGateway,stats,0,0,0,0,0
1581009962.439257,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1581009962.439257,multiProtocolGateway,customDomains,771,813,792,825,529
1581009962.439257,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1581009962.439257,multiProtocolGateway,mbaas_uri_to_host,32,43,45,51,46
1581009962.439257,multiProtocolGateway,stats,0,0,0,0,0
1581010562.986692,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1581010562.986692,multiProtocolGateway,customDomains,759,748,788,821,529
1581010562.986692,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1581010562.986692,multiProtocolGateway,mbaas_uri_to_host,60,44,65,50,46
1581010562.986692,multiProtocolGateway,stats,0,0,0,0,0
1581011163.555177,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1581011163.555177,multiProtocolGateway,customDomains,759,754,742,814,542
1581011163.555177,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1581011163.555177,multiProtocolGateway,mbaas_uri_to_host,39,47,45,50,46
1581011163.555177,multiProtocolGateway,stats,0,0,0,0,0
1581011764.170961,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1581011764.170961,multiProtocolGateway,customDomains,685,700,723,798,542
1581011764.170961,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1581011764.170961,multiProtocolGateway,mbaas_uri_to_host,42,47,46,50,46
1581011764.170961,multiProtocolGateway,stats,0,0,0,0,0
1581012364.791059,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1581012364.791059,multiProtocolGateway,customDomains,615,629,677,772,542
1581012364.791059,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1581012364.791059,multiProtocolGateway,mbaas_uri_to_host,44,46,46,50,46
1581012364.791059,multiProtocolGateway,stats,0,0,0,0,0
1581012965.378449,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1581012965.378449,multiProtocolGateway,customDomains,537,547,593,749,542
1581012965.378449,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1581012965.378449,multiProtocolGateway,mbaas_uri_to_host,35,36,43,49,46
1581012965.378449,multiProtocolGateway,stats,0,0,0,0,0
1581013565.904145,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1581013565.904145,multiProtocolGateway,customDomains,513,526,555,711,542
1581013565.904145,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1581013565.904145,multiProtocolGateway,mbaas_uri_to_host,50,36,41,48,46
1581013565.904145,multiProtocolGateway,stats,0,0,0,0,0
1581014166.450389,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1581014166.450389,multiProtocolGateway,customDomains,494,509,516,670,542
1581014166.450389,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1581014166.450389,multiProtocolGateway,mbaas_uri_to_host,37,47,63,48,46
1581014166.450389,multiProtocolGateway,stats,0,0,0,0,0
1581014766.947676,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1581014766.947676,multiProtocolGateway,customDomains,453,471,490,626,548
1581014766.947676,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1581014766.947676,multiProtocolGateway,mbaas_uri_to_host,30,38,42,47,46
1581014766.947676,multiProtocolGateway,stats,0,0,0,0,0
1581015367.490651,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1581015367.490651,multiProtocolGateway,customDomains,499,479,488,583,548
1581015367.490651,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1581015367.490651,multiProtocolGateway,mbaas_uri_to_host,42,48,41,47,46
1581015367.490651,multiProtocolGateway,stats,0,0,0,0,0
1581015968.077547,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1581015968.077547,multiProtocolGateway,customDomains,428,448,458,546,548
1581015968.077547,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1581015968.077547,multiProtocolGateway,mbaas_uri_to_host,43,49,45,46,46
1581015968.077547,multiProtocolGateway,stats,0,0,0,0,0
1581016568.59586,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1581016568.59586,multiProtocolGateway,customDomains,417,428,416,511,548
1581016568.59586,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1581016568.59586,multiProtocolGateway,mbaas_uri_to_host,47,47,46,46,46
1581016568.59586,multiProtocolGateway,stats,0,0,0,0,0
1581017169.11344,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1581017169.11344,multiProtocolGateway,customDomains,423,422,417,483,548
1581017169.11344,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1581017169.11344,multiProtocolGateway,mbaas_uri_to_host,48,42,41,46,46
1581017169.11344,multiProtocolGateway,stats,0,0,0,0,0
1581017769.644715,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1581017769.644715,multiProtocolGateway,customDomains,452,409,413,461,548
1581017769.644715,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1581017769.644715,multiProtocolGateway,mbaas_uri_to_host,48,50,64,46,46
1581017769.644715,multiProtocolGateway,stats,0,0,0,0,0
1581018370.160598,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1581018370.160598,multiProtocolGateway,customDomains,446,412,407,444,549
1581018370.160598,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1581018370.160598,multiProtocolGateway,mbaas_uri_to_host,46,45,44,46,46
1581018370.160598,multiProtocolGateway,stats,0,0,0,0,0
1581018970.794637,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1581018970.794637,multiProtocolGateway,customDomains,432,377,386,431,549
1581018970.794637,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1581018970.794637,multiProtocolGateway,mbaas_uri_to_host,39,43,40,47,46
1581018970.794637,multiProtocolGateway,stats,0,0,0,0,0
1581019571.258001,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1581019571.258001,multiProtocolGateway,customDomains,411,367,377,413,549
1581019571.258001,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1581019571.258001,multiProtocolGateway,mbaas_uri_to_host,58,43,45,47,46
1581019571.258001,multiProtocolGateway,stats,0,0,0,0,0
1581020171.775528,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1581020171.775528,multiProtocolGateway,customDomains,393,378,364,400,549
1581020171.775528,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1581020171.775528,multiProtocolGateway,mbaas_uri_to_host,34,43,43,46,46
1581020171.775528,multiProtocolGateway,stats,0,0,0,0,0
1581020772.316763,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1581020772.316763,multiProtocolGateway,customDomains,382,372,361,392,549
1581020772.316763,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1581020772.316763,multiProtocolGateway,mbaas_uri_to_host,39,38,38,46,46
1581020772.316763,multiProtocolGateway,stats,0,0,0,0,0
1581021372.836944,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1581021372.836944,multiProtocolGateway,customDomains,367,362,360,383,549
1581021372.836944,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1581021372.836944,multiProtocolGateway,mbaas_uri_to_host,35,46,61,45,46
1581021372.836944,multiProtocolGateway,stats,0,0,0,0,0
1581021973.372438,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1581021973.372438,multiProtocolGateway,customDomains,367,339,359,375,550
1581021973.372438,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1581021973.372438,multiProtocolGateway,mbaas_uri_to_host,34,32,39,45,46
1581021973.372438,multiProtocolGateway,stats,0,0,0,0,0
1581022573.933847,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1581022573.933847,multiProtocolGateway,customDomains,434,410,384,367,550
1581022573.933847,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1581022573.933847,multiProtocolGateway,mbaas_uri_to_host,44,38,42,44,46
1581022573.933847,multiProtocolGateway,stats,0,0,0,0,0
1581023174.46055,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1581023174.46055,multiProtocolGateway,customDomains,373,388,398,368,550
1581023174.46055,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1581023174.46055,multiProtocolGateway,mbaas_uri_to_host,57,62,47,45,46
1581023174.46055,multiProtocolGateway,stats,0,0,0,0,0
1581023775.03617,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1581023775.03617,multiProtocolGateway,customDomains,347,347,363,371,550
1581023775.03617,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1581023775.03617,multiProtocolGateway,mbaas_uri_to_host,34,46,53,46,46
1581023775.03617,multiProtocolGateway,stats,0,0,0,0,0
1581024375.542147,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1581024375.542147,multiProtocolGateway,customDomains,372,356,343,370,550
1581024375.542147,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1581024375.542147,multiProtocolGateway,mbaas_uri_to_host,36,48,43,47,46
1581024375.542147,multiProtocolGateway,stats,0,0,0,0,0
1581024977.505604,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1581024977.505604,multiProtocolGateway,customDomains,372,344,343,367,550
1581024977.505604,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1581024977.505604,multiProtocolGateway,mbaas_uri_to_host,52,45,69,48,46
1581024977.505604,multiProtocolGateway,stats,0,0,0,0,0
1581025578.033396,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1581025578.033396,multiProtocolGateway,customDomains,330,297,320,364,551
1581025578.033396,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1581025578.033396,multiProtocolGateway,mbaas_uri_to_host,57,43,45,49,46
1581025578.033396,multiProtocolGateway,stats,0,0,0,0,0
1581026178.600815,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1581026178.600815,multiProtocolGateway,customDomains,333,324,295,357,551
1581026178.600815,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1581026178.600815,multiProtocolGateway,mbaas_uri_to_host,46,55,46,50,46
1581026178.600815,multiProtocolGateway,stats,0,0,0,0,0
1581026779.136823,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1581026779.136823,multiProtocolGateway,customDomains,343,340,330,341,551
1581026779.136823,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1581026779.136823,multiProtocolGateway,mbaas_uri_to_host,43,50,54,51,46
1581026779.136823,multiProtocolGateway,stats,0,0,0,0,0
1581027379.671207,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1581027379.671207,multiProtocolGateway,customDomains,316,296,312,331,551
1581027379.671207,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1581027379.671207,multiProtocolGateway,mbaas_uri_to_host,44,47,52,52,46
1581027379.671207,multiProtocolGateway,stats,0,0,0,0,0
1581027980.194477,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1581027980.194477,multiProtocolGateway,customDomains,330,326,305,322,551
1581027980.194477,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1581027980.194477,multiProtocolGateway,mbaas_uri_to_host,29,37,43,52,46
1581027980.194477,multiProtocolGateway,stats,0,0,0,0,0
1581028580.690286,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1581028580.690286,multiProtocolGateway,customDomains,277,262,294,317,551
1581028580.690286,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1581028580.690286,multiProtocolGateway,mbaas_uri_to_host,34,39,65,51,46
1581028580.690286,multiProtocolGateway,stats,0,0,0,0,0
1581029181.227882,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1581029181.227882,multiProtocolGateway,customDomains,253,252,258,307,553
1581029181.227882,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1581029181.227882,multiProtocolGateway,mbaas_uri_to_host,37,35,40,50,46
1581029181.227882,multiProtocolGateway,stats,0,0,0,0,0
1581029781.752419,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1581029781.752419,multiProtocolGateway,customDomains,287,276,270,298,553
1581029781.752419,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1581029781.752419,multiProtocolGateway,mbaas_uri_to_host,39,39,37,50,46
1581029781.752419,multiProtocolGateway,stats,0,0,0,0,0
1581030382.257538,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1581030382.257538,multiProtocolGateway,customDomains,279,270,281,293,553
1581030382.257538,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1581030382.257538,multiProtocolGateway,mbaas_uri_to_host,33,43,39,48,46
1581030382.257538,multiProtocolGateway,stats,0,0,0,0,0
1581030982.75205,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1581030982.75205,multiProtocolGateway,customDomains,259,244,258,285,553
1581030982.75205,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1581030982.75205,multiProtocolGateway,mbaas_uri_to_host,39,35,39,46,46
1581030982.75205,multiProtocolGateway,stats,0,0,0,0,0
1581031583.276524,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1581031583.276524,multiProtocolGateway,customDomains,275,266,272,276,553
1581031583.276524,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1581031583.276524,multiProtocolGateway,mbaas_uri_to_host,42,33,36,44,46
1581031583.276524,multiProtocolGateway,stats,0,0,0,0,0
1581032183.795561,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
