TIME,dpStatusHTTPTransactions2serviceClass,dpStatusHTTPTransactions2proxy,dpStatusHTTPTransactions2tenSeconds,dpStatusHTTPTransactions2oneMinute,dpStatusHTTPTransactions2tenMinutes,dpStatusHTTPTransactions2oneHour,dpStatusHTTPTransactions2oneDay
1580212049.748904,multiProtocolGateway,customDomains,1049,1044,1057,1056,522
1580212049.748904,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580212049.748904,multiProtocolGateway,mbaas_uri_to_host,40,46,46,51,48
1580212049.748904,multiProtocolGateway,stats,0,0,0,0,0
1580212650.28898,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580212650.28898,multiProtocolGateway,customDomains,1037,1047,1053,1060,522
1580212650.28898,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580212650.28898,multiProtocolGateway,mbaas_uri_to_host,43,45,42,50,48
1580212650.28898,multiProtocolGateway,stats,0,0,0,0,0
1580213250.860928,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580213250.860928,multiProtocolGateway,customDomains,1033,993,1025,1057,522
1580213250.860928,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580213250.860928,multiProtocolGateway,mbaas_uri_to_host,51,44,47,50,48
1580213250.860928,multiProtocolGateway,stats,0,0,0,0,0
1580213851.406475,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580213851.406475,multiProtocolGateway,customDomains,1024,1020,1027,1050,522
1580213851.406475,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580213851.406475,multiProtocolGateway,mbaas_uri_to_host,48,45,44,49,48
1580213851.406475,multiProtocolGateway,stats,0,0,0,0,0
1580214455.538615,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580214455.538615,multiProtocolGateway,customDomains,1036,991,1009,1037,522
1580214455.538615,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580214455.538615,multiProtocolGateway,mbaas_uri_to_host,50,39,46,49,48
1580214455.538615,multiProtocolGateway,stats,0,0,0,0,0
1580215056.14505,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580215056.14505,multiProtocolGateway,customDomains,923,963,989,1027,524
1580215056.14505,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580215056.14505,multiProtocolGateway,mbaas_uri_to_host,43,44,66,48,48
1580215056.14505,multiProtocolGateway,stats,0,0,0,0,0
1580215656.67466,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580215656.67466,multiProtocolGateway,customDomains,920,926,926,1005,524
1580215656.67466,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580215656.67466,multiProtocolGateway,mbaas_uri_to_host,46,44,44,48,48
1580215656.67466,multiProtocolGateway,stats,0,0,0,0,0
1580216257.199382,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580216257.199382,multiProtocolGateway,customDomains,1067,973,941,986,524
1580216257.199382,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580216257.199382,multiProtocolGateway,mbaas_uri_to_host,51,38,44,48,48
1580216257.199382,multiProtocolGateway,stats,0,0,0,0,0
1580216857.751718,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580216857.751718,multiProtocolGateway,customDomains,854,895,896,965,524
1580216857.751718,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580216857.751718,multiProtocolGateway,mbaas_uri_to_host,52,49,43,48,48
1580216857.751718,multiProtocolGateway,stats,0,0,0,0,0
1580217458.307048,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580217458.307048,multiProtocolGateway,customDomains,966,868,841,934,524
1580217458.307048,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580217458.307048,multiProtocolGateway,mbaas_uri_to_host,39,36,44,48,48
1580217458.307048,multiProtocolGateway,stats,0,0,0,0,0
1580218058.860689,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580218058.860689,multiProtocolGateway,customDomains,874,818,816,902,524
1580218058.860689,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580218058.860689,multiProtocolGateway,mbaas_uri_to_host,35,39,38,47,48
1580218058.860689,multiProtocolGateway,stats,0,0,0,0,0
1580218659.382813,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580218659.382813,multiProtocolGateway,customDomains,756,768,779,867,524
1580218659.382813,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580218659.382813,multiProtocolGateway,mbaas_uri_to_host,31,41,65,46,48
1580218659.382813,multiProtocolGateway,stats,0,0,0,0,0
1580219259.928951,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580219259.928951,multiProtocolGateway,customDomains,748,774,772,841,524
1580219259.928951,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580219259.928951,multiProtocolGateway,mbaas_uri_to_host,39,40,40,46,48
1580219259.928951,multiProtocolGateway,stats,0,0,0,0,0
1580219860.476587,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580219860.476587,multiProtocolGateway,customDomains,766,762,759,810,524
1580219860.476587,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580219860.476587,multiProtocolGateway,mbaas_uri_to_host,45,40,40,45,48
1580219860.476587,multiProtocolGateway,stats,0,0,0,0,0
1580220460.996217,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580220460.996217,multiProtocolGateway,customDomains,700,708,725,782,524
1580220460.996217,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580220460.996217,multiProtocolGateway,mbaas_uri_to_host,33,45,42,45,48
1580220460.996217,multiProtocolGateway,stats,0,0,0,0,0
1580221061.490641,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580221061.490641,multiProtocolGateway,customDomains,657,684,693,757,524
1580221061.490641,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580221061.490641,multiProtocolGateway,mbaas_uri_to_host,37,40,43,45,48
1580221061.490641,multiProtocolGateway,stats,0,0,0,0,0
1580221662.018847,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580221662.018847,multiProtocolGateway,customDomains,622,615,641,728,524
1580221662.018847,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580221662.018847,multiProtocolGateway,mbaas_uri_to_host,41,40,42,45,48
1580221662.018847,multiProtocolGateway,stats,0,0,0,0,0
1580222262.598,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580222262.598,multiProtocolGateway,customDomains,600,607,625,702,524
1580222262.598,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580222262.598,multiProtocolGateway,mbaas_uri_to_host,40,38,63,45,48
1580222262.598,multiProtocolGateway,stats,0,0,0,0,0
1580222863.148438,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580222863.148438,multiProtocolGateway,customDomains,595,602,603,674,524
1580222863.148438,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580222863.148438,multiProtocolGateway,mbaas_uri_to_host,44,43,42,45,48
1580222863.148438,multiProtocolGateway,stats,0,0,0,0,0
1580223463.673255,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580223463.673255,multiProtocolGateway,customDomains,574,592,609,649,524
1580223463.673255,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580223463.673255,multiProtocolGateway,mbaas_uri_to_host,43,41,40,45,48
1580223463.673255,multiProtocolGateway,stats,0,0,0,0,0
1580224064.221329,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580224064.221329,multiProtocolGateway,customDomains,626,683,650,637,524
1580224064.221329,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580224064.221329,multiProtocolGateway,mbaas_uri_to_host,33,38,40,45,48
1580224064.221329,multiProtocolGateway,stats,0,0,0,0,0
1580224664.741088,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580224664.741088,multiProtocolGateway,customDomains,551,589,609,623,524
1580224664.741088,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580224664.741088,multiProtocolGateway,mbaas_uri_to_host,27,34,39,44,48
1580224664.741088,multiProtocolGateway,stats,0,0,0,0,0
1580225265.273572,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580225265.273572,multiProtocolGateway,customDomains,632,583,586,614,524
1580225265.273572,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580225265.273572,multiProtocolGateway,mbaas_uri_to_host,38,37,40,44,48
1580225265.273572,multiProtocolGateway,stats,0,0,0,0,0
1580225865.834168,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580225865.834168,multiProtocolGateway,customDomains,541,577,575,605,525
1580225865.834168,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580225865.834168,multiProtocolGateway,mbaas_uri_to_host,45,40,64,44,48
1580225865.834168,multiProtocolGateway,stats,0,0,0,0,0
1580226466.348138,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580226466.348138,multiProtocolGateway,customDomains,609,597,592,604,525
1580226466.348138,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580226466.348138,multiProtocolGateway,mbaas_uri_to_host,45,45,40,44,48
1580226466.348138,multiProtocolGateway,stats,0,0,0,0,0
1580227066.87469,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580227066.87469,multiProtocolGateway,customDomains,595,581,594,601,525
1580227066.87469,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580227066.87469,multiProtocolGateway,mbaas_uri_to_host,30,39,40,44,48
1580227066.87469,multiProtocolGateway,stats,0,0,0,0,0
1580227667.423151,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580227667.423151,multiProtocolGateway,customDomains,522,561,558,586,525
1580227667.423151,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580227667.423151,multiProtocolGateway,mbaas_uri_to_host,36,38,41,44,48
1580227667.423151,multiProtocolGateway,stats,0,0,0,0,0
1580228267.986183,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580228267.986183,multiProtocolGateway,customDomains,520,550,563,578,525
1580228267.986183,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580228267.986183,multiProtocolGateway,mbaas_uri_to_host,41,36,39,44,48
1580228267.986183,multiProtocolGateway,stats,0,0,0,0,0
1580228868.555912,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580228868.555912,multiProtocolGateway,customDomains,621,627,600,580,525
1580228868.555912,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580228868.555912,multiProtocolGateway,mbaas_uri_to_host,30,37,37,43,48
1580228868.555912,multiProtocolGateway,stats,0,0,0,0,0
1580229469.066425,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580229469.066425,multiProtocolGateway,customDomains,561,621,593,583,525
1580229469.066425,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580229469.066425,multiProtocolGateway,mbaas_uri_to_host,37,44,63,43,47
1580229469.066425,multiProtocolGateway,stats,0,0,0,0,0
1580230069.628677,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580230069.628677,multiProtocolGateway,customDomains,557,578,612,587,525
1580230069.628677,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580230069.628677,multiProtocolGateway,mbaas_uri_to_host,45,40,38,43,47
1580230069.628677,multiProtocolGateway,stats,0,0,0,0,0
1580230670.142078,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580230670.142078,multiProtocolGateway,customDomains,570,558,586,585,525
1580230670.142078,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580230670.142078,multiProtocolGateway,mbaas_uri_to_host,41,39,38,43,47
1580230670.142078,multiProtocolGateway,stats,0,0,0,0,0
1580231270.646831,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580231270.646831,multiProtocolGateway,customDomains,528,566,564,586,525
1580231270.646831,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580231270.646831,multiProtocolGateway,mbaas_uri_to_host,36,38,40,42,47
1580231270.646831,multiProtocolGateway,stats,0,0,0,0,0
1580231871.145489,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580231871.145489,multiProtocolGateway,customDomains,551,564,569,588,525
1580231871.145489,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580231871.145489,multiProtocolGateway,mbaas_uri_to_host,42,38,38,42,47
1580231871.145489,multiProtocolGateway,stats,0,0,0,0,0
1580232471.688027,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580232471.688027,multiProtocolGateway,customDomains,575,550,558,581,525
1580232471.688027,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580232471.688027,multiProtocolGateway,mbaas_uri_to_host,44,38,36,42,47
1580232471.688027,multiProtocolGateway,stats,0,0,0,0,0
1580233072.198489,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580233072.198489,multiProtocolGateway,customDomains,579,534,560,576,526
1580233072.198489,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580233072.198489,multiProtocolGateway,mbaas_uri_to_host,35,40,61,42,47
1580233072.198489,multiProtocolGateway,stats,0,0,0,0,0
1580233672.724227,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580233672.724227,multiProtocolGateway,customDomains,528,529,522,561,526
1580233672.724227,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580233672.724227,multiProtocolGateway,mbaas_uri_to_host,32,36,34,41,47
1580233672.724227,multiProtocolGateway,stats,0,0,0,0,0
1580234273.280894,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580234273.280894,multiProtocolGateway,customDomains,493,499,518,550,526
1580234273.280894,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580234273.280894,multiProtocolGateway,mbaas_uri_to_host,37,39,40,41,47
1580234273.280894,multiProtocolGateway,stats,0,0,0,0,0
1580234873.875732,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580234873.875732,multiProtocolGateway,customDomains,488,489,504,540,526
1580234873.875732,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580234873.875732,multiProtocolGateway,mbaas_uri_to_host,42,42,42,42,47
1580234873.875732,multiProtocolGateway,stats,0,0,0,0,0
1580235474.318284,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580235474.318284,multiProtocolGateway,customDomains,498,494,497,528,526
1580235474.318284,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580235474.318284,multiProtocolGateway,mbaas_uri_to_host,29,35,38,42,47
1580235474.318284,multiProtocolGateway,stats,0,0,0,0,0
1580236074.869303,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580236074.869303,multiProtocolGateway,customDomains,507,510,483,515,526
1580236074.869303,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580236074.869303,multiProtocolGateway,mbaas_uri_to_host,40,42,41,43,47
1580236074.869303,multiProtocolGateway,stats,0,0,0,0,0
1580236675.378814,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580236675.378814,multiProtocolGateway,customDomains,474,483,476,501,527
1580236675.378814,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580236675.378814,multiProtocolGateway,mbaas_uri_to_host,58,47,65,43,47
1580236675.378814,multiProtocolGateway,stats,0,0,0,0,0
1580237275.908123,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580237275.908123,multiProtocolGateway,customDomains,450,445,458,491,527
1580237275.908123,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580237275.908123,multiProtocolGateway,mbaas_uri_to_host,44,40,39,44,47
1580237275.908123,multiProtocolGateway,stats,0,0,0,0,0
1580237876.444167,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580237876.444167,multiProtocolGateway,customDomains,430,440,446,478,527
1580237876.444167,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580237876.444167,multiProtocolGateway,mbaas_uri_to_host,24,39,38,44,47
1580237876.444167,multiProtocolGateway,stats,0,0,0,0,0
1580238477.000789,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580238477.000789,multiProtocolGateway,customDomains,428,398,425,466,527
1580238477.000789,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580238477.000789,multiProtocolGateway,mbaas_uri_to_host,32,38,43,44,47
1580238477.000789,multiProtocolGateway,stats,0,0,0,0,0
1580239077.500833,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580239077.500833,multiProtocolGateway,customDomains,389,419,415,452,527
1580239077.500833,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580239077.500833,multiProtocolGateway,mbaas_uri_to_host,34,41,43,45,47
1580239077.500833,multiProtocolGateway,stats,0,0,0,0,0
1580239678.035243,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580239678.035243,multiProtocolGateway,customDomains,444,413,420,442,527
1580239678.035243,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580239678.035243,multiProtocolGateway,mbaas_uri_to_host,36,43,41,45,47
1580239678.035243,multiProtocolGateway,stats,0,0,0,0,0
1580240278.582711,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580240278.582711,multiProtocolGateway,customDomains,392,402,409,430,527
1580240278.582711,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580240278.582711,multiProtocolGateway,mbaas_uri_to_host,46,37,62,45,47
1580240278.582711,multiProtocolGateway,stats,0,0,0,0,0
1580240879.157897,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580240879.157897,multiProtocolGateway,customDomains,412,401,400,420,527
1580240879.157897,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580240879.157897,multiProtocolGateway,mbaas_uri_to_host,56,46,40,45,47
1580240879.157897,multiProtocolGateway,stats,0,0,0,0,0
1580241479.67372,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580241479.67372,multiProtocolGateway,customDomains,401,388,399,412,527
1580241479.67372,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580241479.67372,multiProtocolGateway,mbaas_uri_to_host,27,32,38,45,47
1580241479.67372,multiProtocolGateway,stats,0,0,0,0,0
1580242080.187559,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580242080.187559,multiProtocolGateway,customDomains,378,357,369,403,527
1580242080.187559,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580242080.187559,multiProtocolGateway,mbaas_uri_to_host,31,39,40,44,47
1580242080.187559,multiProtocolGateway,stats,0,0,0,0,0
1580242680.713294,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580242680.713294,multiProtocolGateway,customDomains,360,350,361,394,527
1580242680.713294,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580242680.713294,multiProtocolGateway,mbaas_uri_to_host,56,42,41,44,47
1580242680.713294,multiProtocolGateway,stats,0,0,0,0,0
1580243281.23911,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580243281.23911,multiProtocolGateway,customDomains,370,372,361,384,527
1580243281.23911,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580243281.23911,multiProtocolGateway,mbaas_uri_to_host,33,34,37,43,47
1580243281.23911,multiProtocolGateway,stats,0,0,0,0,0
1580243881.798301,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580243881.798301,multiProtocolGateway,customDomains,364,343,347,374,527
1580243881.798301,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580243881.798301,multiProtocolGateway,mbaas_uri_to_host,50,40,58,43,47
1580243881.798301,multiProtocolGateway,stats,0,0,0,0,0
