TIME,dpStatusHTTPTransactions2serviceClass,dpStatusHTTPTransactions2proxy,dpStatusHTTPTransactions2tenSeconds,dpStatusHTTPTransactions2oneMinute,dpStatusHTTPTransactions2tenMinutes,dpStatusHTTPTransactions2oneHour,dpStatusHTTPTransactions2oneDay
1580289951.399549,multiProtocolGateway,stats,0,0,0,0,0
1580290552.301369,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580290552.301369,multiProtocolGateway,customDomains,920,1043,999,1004,505
1580290552.301369,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580290552.301369,multiProtocolGateway,mbaas_uri_to_host,28,36,36,42,44
1580290552.301369,multiProtocolGateway,stats,0,0,0,0,0
1580291152.866833,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580291152.866833,multiProtocolGateway,customDomains,906,1007,1028,1011,506
1580291152.866833,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580291152.866833,multiProtocolGateway,mbaas_uri_to_host,44,33,37,39,43
1580291152.866833,multiProtocolGateway,stats,0,0,0,0,0
1580291753.456528,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580291753.456528,multiProtocolGateway,customDomains,1060,1044,1016,1011,506
1580291753.456528,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580291753.456528,multiProtocolGateway,mbaas_uri_to_host,26,32,36,37,43
1580291753.456528,multiProtocolGateway,stats,0,0,0,0,0
1580292353.961228,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580292353.961228,multiProtocolGateway,customDomains,931,946,931,1010,506
1580292353.961228,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580292353.961228,multiProtocolGateway,mbaas_uri_to_host,25,32,34,36,43
1580292353.961228,multiProtocolGateway,stats,0,0,0,0,0
1580292954.574881,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580292954.574881,multiProtocolGateway,customDomains,862,917,921,993,506
1580292954.574881,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580292954.574881,multiProtocolGateway,mbaas_uri_to_host,33,32,37,36,43
1580292954.574881,multiProtocolGateway,stats,0,0,0,0,0
1580293555.106541,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580293555.106541,multiProtocolGateway,customDomains,910,956,948,976,506
1580293555.106541,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580293555.106541,multiProtocolGateway,mbaas_uri_to_host,29,33,36,36,43
1580293555.106541,multiProtocolGateway,stats,0,0,0,0,0
1580294155.718108,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580294155.718108,multiProtocolGateway,customDomains,934,886,921,965,506
1580294155.718108,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580294155.718108,multiProtocolGateway,mbaas_uri_to_host,19,37,36,36,43
1580294155.718108,multiProtocolGateway,stats,0,0,0,0,0
1580294756.224112,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580294756.224112,multiProtocolGateway,customDomains,978,1019,942,947,503
1580294756.224112,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580294756.224112,multiProtocolGateway,mbaas_uri_to_host,28,37,37,36,43
1580294756.224112,multiProtocolGateway,stats,0,0,0,0,0
1580295356.744339,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580295356.744339,multiProtocolGateway,customDomains,962,973,990,944,503
1580295356.744339,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580295356.744339,multiProtocolGateway,mbaas_uri_to_host,29,28,37,36,43
1580295356.744339,multiProtocolGateway,stats,0,0,0,0,0
1580295957.312549,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580295957.312549,multiProtocolGateway,customDomains,875,913,940,945,503
1580295957.312549,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580295957.312549,multiProtocolGateway,mbaas_uri_to_host,46,35,34,36,43
1580295957.312549,multiProtocolGateway,stats,0,0,0,0,0
1580296557.923884,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580296557.923884,multiProtocolGateway,customDomains,921,991,924,943,503
1580296557.923884,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580296557.923884,multiProtocolGateway,mbaas_uri_to_host,44,36,36,36,43
1580296557.923884,multiProtocolGateway,stats,0,0,0,0,0
1580297160.665222,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580297160.665222,multiProtocolGateway,customDomains,1057,1004,979,948,503
1580297160.665222,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580297160.665222,multiProtocolGateway,mbaas_uri_to_host,26,31,35,36,43
1580297160.665222,multiProtocolGateway,stats,0,0,0,0,0
1580297761.232434,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580297761.232434,multiProtocolGateway,customDomains,991,928,945,954,503
1580297761.232434,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580297761.232434,multiProtocolGateway,mbaas_uri_to_host,41,31,31,35,43
1580297761.232434,multiProtocolGateway,stats,0,0,0,0,0
1580298361.786375,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580298361.786375,multiProtocolGateway,customDomains,983,969,927,951,502
1580298361.786375,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580298361.786375,multiProtocolGateway,mbaas_uri_to_host,30,28,31,34,43
1580298361.786375,multiProtocolGateway,stats,0,0,0,0,0
1580298962.306197,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580298962.306197,multiProtocolGateway,customDomains,982,968,986,950,502
1580298962.306197,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580298962.306197,multiProtocolGateway,mbaas_uri_to_host,35,34,34,34,43
1580298962.306197,multiProtocolGateway,stats,0,0,0,0,0
1580299562.83749,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580299562.83749,multiProtocolGateway,customDomains,995,966,932,948,502
1580299562.83749,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580299562.83749,multiProtocolGateway,mbaas_uri_to_host,32,32,31,33,43
1580299562.83749,multiProtocolGateway,stats,0,0,0,0,0
1580300163.378491,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580300163.378491,multiProtocolGateway,customDomains,977,983,968,955,502
1580300163.378491,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580300163.378491,multiProtocolGateway,mbaas_uri_to_host,21,34,34,33,43
1580300163.378491,multiProtocolGateway,stats,0,0,0,0,0
1580300763.901606,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580300763.901606,multiProtocolGateway,customDomains,742,855,950,954,502
1580300763.901606,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580300763.901606,multiProtocolGateway,mbaas_uri_to_host,23,34,34,32,43
1580300763.901606,multiProtocolGateway,stats,0,0,0,0,0
1580301364.724835,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580301364.724835,multiProtocolGateway,customDomains,938,922,863,939,502
1580301364.724835,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580301364.724835,multiProtocolGateway,mbaas_uri_to_host,29,30,32,33,43
1580301364.724835,multiProtocolGateway,stats,0,0,0,0,0
1580301965.256892,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580301965.256892,multiProtocolGateway,customDomains,827,844,856,931,500
1580301965.256892,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580301965.256892,multiProtocolGateway,mbaas_uri_to_host,24,29,32,33,42
1580301965.256892,multiProtocolGateway,stats,0,0,0,0,0
1580302565.768672,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580302565.768672,multiProtocolGateway,customDomains,861,884,862,909,500
1580302565.768672,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580302565.768672,multiProtocolGateway,mbaas_uri_to_host,23,27,31,32,42
1580302565.768672,multiProtocolGateway,stats,0,0,0,0,0
1580303166.326405,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580303166.326405,multiProtocolGateway,customDomains,814,853,839,892,500
1580303166.326405,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580303166.326405,multiProtocolGateway,mbaas_uri_to_host,34,37,32,32,42
1580303166.326405,multiProtocolGateway,stats,0,0,0,0,0
1580303768.749655,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580303768.749655,multiProtocolGateway,customDomains,740,790,799,867,500
1580303768.749655,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580303768.749655,multiProtocolGateway,mbaas_uri_to_host,34,31,34,33,42
1580303768.749655,multiProtocolGateway,stats,0,0,0,0,0
1580304369.337847,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580304369.337847,multiProtocolGateway,customDomains,782,780,788,838,500
1580304369.337847,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580304369.337847,multiProtocolGateway,mbaas_uri_to_host,31,30,32,33,42
1580304369.337847,multiProtocolGateway,stats,0,0,0,0,0
1580304969.945852,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580304969.945852,multiProtocolGateway,customDomains,751,736,712,816,500
1580304969.945852,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580304969.945852,multiProtocolGateway,mbaas_uri_to_host,32,30,32,32,42
1580304969.945852,multiProtocolGateway,stats,0,0,0,0,0
1580305570.451406,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580305570.451406,multiProtocolGateway,customDomains,742,776,743,793,498
1580305570.451406,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580305570.451406,multiProtocolGateway,mbaas_uri_to_host,28,31,33,32,42
1580305570.451406,multiProtocolGateway,stats,0,0,0,0,0
1580306171.006705,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580306171.006705,multiProtocolGateway,customDomains,731,732,757,777,498
1580306171.006705,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580306171.006705,multiProtocolGateway,mbaas_uri_to_host,30,33,32,33,42
1580306171.006705,multiProtocolGateway,stats,0,0,0,0,0
1580306771.563852,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580306771.563852,multiProtocolGateway,customDomains,596,625,716,757,498
1580306771.563852,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580306771.563852,multiProtocolGateway,mbaas_uri_to_host,23,32,33,33,42
1580306771.563852,multiProtocolGateway,stats,0,0,0,0,0
1580307372.126907,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580307372.126907,multiProtocolGateway,customDomains,589,615,659,734,498
1580307372.126907,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580307372.126907,multiProtocolGateway,mbaas_uri_to_host,24,33,34,33,42
1580307372.126907,multiProtocolGateway,stats,0,0,0,0,0
1580307972.666301,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580307972.666301,multiProtocolGateway,customDomains,617,637,638,709,498
1580307972.666301,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580307972.666301,multiProtocolGateway,mbaas_uri_to_host,22,37,35,33,42
1580307972.666301,multiProtocolGateway,stats,0,0,0,0,0
1580308573.180326,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580308573.180326,multiProtocolGateway,customDomains,613,612,620,691,498
1580308573.180326,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580308573.180326,multiProtocolGateway,mbaas_uri_to_host,30,41,37,34,42
1580308573.180326,multiProtocolGateway,stats,0,0,0,0,0
1580309173.725914,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580309173.725914,multiProtocolGateway,customDomains,584,596,604,670,498
1580309173.725914,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580309173.725914,multiProtocolGateway,mbaas_uri_to_host,31,36,35,34,41
1580309173.725914,multiProtocolGateway,stats,0,0,0,0,0
1580309774.25773,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580309774.25773,multiProtocolGateway,customDomains,588,551,597,645,498
1580309774.25773,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580309774.25773,multiProtocolGateway,mbaas_uri_to_host,29,36,32,34,41
1580309774.25773,multiProtocolGateway,stats,0,0,0,0,0
1580310374.836313,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580310374.836313,multiProtocolGateway,customDomains,602,583,581,621,498
1580310374.836313,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580310374.836313,multiProtocolGateway,mbaas_uri_to_host,39,35,36,35,41
1580310374.836313,multiProtocolGateway,stats,0,0,0,0,0
1580310975.372669,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580310975.372669,multiProtocolGateway,customDomains,552,552,579,607,498
1580310975.372669,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580310975.372669,multiProtocolGateway,mbaas_uri_to_host,33,38,36,35,41
1580310975.372669,multiProtocolGateway,stats,0,0,0,0,0
1580311576.002439,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580311576.002439,multiProtocolGateway,customDomains,632,614,569,594,498
1580311576.002439,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580311576.002439,multiProtocolGateway,mbaas_uri_to_host,40,35,33,35,41
1580311576.002439,multiProtocolGateway,stats,0,0,0,0,0
1580312176.509844,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580312176.509844,multiProtocolGateway,customDomains,538,494,561,584,498
1580312176.509844,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580312176.509844,multiProtocolGateway,mbaas_uri_to_host,25,33,31,34,41
1580312176.509844,multiProtocolGateway,stats,0,0,0,0,0
1580312777.1096,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580312777.1096,multiProtocolGateway,customDomains,556,569,570,577,497
1580312777.1096,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580312777.1096,multiProtocolGateway,mbaas_uri_to_host,38,35,32,33,41
1580312777.1096,multiProtocolGateway,stats,0,0,0,0,0
1580313377.772629,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580313377.772629,multiProtocolGateway,customDomains,595,579,567,571,497
1580313377.772629,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580313377.772629,multiProtocolGateway,mbaas_uri_to_host,27,28,31,33,41
1580313377.772629,multiProtocolGateway,stats,0,0,0,0,0
1580313978.36834,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580313978.36834,multiProtocolGateway,customDomains,563,548,566,570,497
1580313978.36834,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580313978.36834,multiProtocolGateway,mbaas_uri_to_host,30,31,30,32,41
1580313978.36834,multiProtocolGateway,stats,0,0,0,0,0
1580314578.972549,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580314578.972549,multiProtocolGateway,customDomains,569,566,533,561,497
1580314578.972549,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580314578.972549,multiProtocolGateway,mbaas_uri_to_host,29,33,32,32,41
1580314578.972549,multiProtocolGateway,stats,0,0,0,0,0
1580315179.529531,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580315179.529531,multiProtocolGateway,customDomains,580,569,553,560,497
1580315179.529531,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580315179.529531,multiProtocolGateway,mbaas_uri_to_host,27,31,31,31,41
1580315179.529531,multiProtocolGateway,stats,0,0,0,0,0
1580315780.096242,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580315780.096242,multiProtocolGateway,customDomains,514,548,548,556,497
1580315780.096242,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580315780.096242,multiProtocolGateway,mbaas_uri_to_host,26,33,31,31,41
1580315780.096242,multiProtocolGateway,stats,0,0,0,0,0
1580316380.63801,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580316380.63801,multiProtocolGateway,customDomains,484,539,556,554,497
1580316380.63801,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580316380.63801,multiProtocolGateway,mbaas_uri_to_host,25,32,36,32,41
1580316380.63801,multiProtocolGateway,stats,0,0,0,0,0
1580316981.226085,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580316981.226085,multiProtocolGateway,customDomains,540,540,549,552,497
1580316981.226085,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580316981.226085,multiProtocolGateway,mbaas_uri_to_host,39,33,35,32,41
1580316981.226085,multiProtocolGateway,stats,0,0,0,0,0
1580317581.836793,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580317581.836793,multiProtocolGateway,customDomains,553,566,554,549,497
1580317581.836793,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580317581.836793,multiProtocolGateway,mbaas_uri_to_host,34,33,35,33,41
1580317581.836793,multiProtocolGateway,stats,0,0,0,0,0
1580318184.517921,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580318184.517921,multiProtocolGateway,customDomains,560,541,548,552,497
1580318184.517921,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580318184.517921,multiProtocolGateway,mbaas_uri_to_host,36,34,33,34,41
1580318184.517921,multiProtocolGateway,stats,0,0,0,0,0
1580318785.097924,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580318785.097924,multiProtocolGateway,customDomains,587,568,552,551,497
1580318785.097924,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580318785.097924,multiProtocolGateway,mbaas_uri_to_host,25,29,32,34,41
1580318785.097924,multiProtocolGateway,stats,0,0,0,0,0
1580319385.656258,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580319385.656258,multiProtocolGateway,customDomains,528,526,548,550,497
1580319385.656258,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580319385.656258,multiProtocolGateway,mbaas_uri_to_host,32,40,33,34,41
1580319385.656258,multiProtocolGateway,stats,0,0,0,0,0
1580319986.186489,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580319986.186489,multiProtocolGateway,customDomains,540,523,516,547,497
1580319986.186489,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580319986.186489,multiProtocolGateway,mbaas_uri_to_host,31,39,35,34,40
1580319986.186489,multiProtocolGateway,stats,0,0,0,0,0
1580320586.800192,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580320586.800192,multiProtocolGateway,customDomains,473,476,505,540,497
1580320586.800192,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580320586.800192,multiProtocolGateway,mbaas_uri_to_host,30,37,34,34,40
1580320586.800192,multiProtocolGateway,stats,0,0,0,0,0
1580321187.395775,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580321187.395775,multiProtocolGateway,customDomains,508,503,484,528,497
1580321187.395775,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580321187.395775,multiProtocolGateway,mbaas_uri_to_host,43,32,36,34,40
1580321187.395775,multiProtocolGateway,stats,0,0,0,0,0
1580321788.001482,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580321788.001482,multiProtocolGateway,customDomains,429,455,487,519,497
1580321788.001482,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580321788.001482,multiProtocolGateway,mbaas_uri_to_host,29,39,35,34,40
1580321788.001482,multiProtocolGateway,stats,0,0,0,0,0
1580322388.634472,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580322388.634472,multiProtocolGateway,customDomains,482,472,474,506,497
1580322388.634472,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580322388.634472,multiProtocolGateway,mbaas_uri_to_host,29,32,30,34,40
1580322388.634472,multiProtocolGateway,stats,0,0,0,0,0
1580322989.204,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580322989.204,multiProtocolGateway,customDomains,461,448,461,493,497
1580322989.204,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580322989.204,multiProtocolGateway,mbaas_uri_to_host,28,27,31,34,40
1580322989.204,multiProtocolGateway,stats,0,0,0,0,0
1580323589.811667,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580323589.811667,multiProtocolGateway,customDomains,439,447,462,481,498
1580323589.811667,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580323589.811667,multiProtocolGateway,mbaas_uri_to_host,32,25,30,33,40
1580323589.811667,multiProtocolGateway,stats,0,0,0,0,0
1580324190.337124,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580324190.337124,multiProtocolGateway,customDomains,461,463,446,470,498
1580324190.337124,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580324190.337124,multiProtocolGateway,mbaas_uri_to_host,42,34,30,32,40
1580324190.337124,multiProtocolGateway,stats,0,0,0,0,0
1580324790.964802,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580324790.964802,multiProtocolGateway,customDomains,425,404,425,464,498
1580324790.964802,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580324790.964802,multiProtocolGateway,mbaas_uri_to_host,24,27,30,31,40
1580324790.964802,multiProtocolGateway,stats,0,0,0,0,0
1580325391.60454,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580325391.60454,multiProtocolGateway,customDomains,391,391,404,449,498
1580325391.60454,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580325391.60454,multiProtocolGateway,mbaas_uri_to_host,20,31,30,30,40
1580325391.60454,multiProtocolGateway,stats,0,0,0,0,0
1580325992.233698,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580325992.233698,multiProtocolGateway,customDomains,354,362,390,436,498
1580325992.233698,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580325992.233698,multiProtocolGateway,mbaas_uri_to_host,19,27,28,30,40
1580325992.233698,multiProtocolGateway,stats,0,0,0,0,0
1580326592.838976,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580326592.838976,multiProtocolGateway,customDomains,400,394,394,424,498
1580326592.838976,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580326592.838976,multiProtocolGateway,mbaas_uri_to_host,24,29,31,30,40
1580326592.838976,multiProtocolGateway,stats,0,0,0,0,0
1580327193.539513,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580327193.539513,multiProtocolGateway,customDomains,361,363,381,412,497
1580327193.539513,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580327193.539513,multiProtocolGateway,mbaas_uri_to_host,22,24,31,30,39
1580327193.539513,multiProtocolGateway,stats,0,0,0,0,0
1580327794.0621,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580327794.0621,multiProtocolGateway,customDomains,357,377,375,399,497
1580327794.0621,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580327794.0621,multiProtocolGateway,mbaas_uri_to_host,30,31,32,30,39
1580327794.0621,multiProtocolGateway,stats,0,0,0,0,0
1580328394.712808,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580328394.712808,multiProtocolGateway,customDomains,334,329,351,387,497
1580328394.712808,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580328394.712808,multiProtocolGateway,mbaas_uri_to_host,29,34,32,30,39
1580328394.712808,multiProtocolGateway,stats,0,0,0,0,0
1580328995.359208,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580328995.359208,multiProtocolGateway,customDomains,373,331,341,375,497
1580328995.359208,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580328995.359208,multiProtocolGateway,mbaas_uri_to_host,45,31,33,31,39
1580328995.359208,multiProtocolGateway,stats,1,0,0,0,0
1580329595.973503,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580329595.973503,multiProtocolGateway,customDomains,362,333,334,365,497
1580329595.973503,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580329595.973503,multiProtocolGateway,mbaas_uri_to_host,38,30,36,32,39
1580329595.973503,multiProtocolGateway,stats,0,0,0,0,0
1580330196.603006,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580330196.603006,multiProtocolGateway,customDomains,324,315,332,356,497
1580330196.603006,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580330196.603006,multiProtocolGateway,mbaas_uri_to_host,27,30,35,33,39
1580330196.603006,multiProtocolGateway,stats,0,0,0,0,0
1580330797.245415,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580330797.245415,multiProtocolGateway,customDomains,350,320,331,346,498
1580330797.245415,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580330797.245415,multiProtocolGateway,mbaas_uri_to_host,42,35,34,33,39
1580330797.245415,multiProtocolGateway,stats,0,0,0,0,0
1580331397.804192,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580331397.804192,multiProtocolGateway,customDomains,371,358,352,341,498
1580331397.804192,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580331397.804192,multiProtocolGateway,mbaas_uri_to_host,51,34,33,34,39
1580331397.804192,multiProtocolGateway,stats,0,0,0,0,0
1580331998.420598,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580331998.420598,multiProtocolGateway,customDomains,381,351,353,339,498
1580331998.420598,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580331998.420598,multiProtocolGateway,mbaas_uri_to_host,28,25,34,35,39
1580331998.420598,multiProtocolGateway,stats,0,0,0,0,0
1580332599.006679,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580332599.006679,multiProtocolGateway,customDomains,350,325,349,342,498
1580332599.006679,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580332599.006679,multiProtocolGateway,mbaas_uri_to_host,26,31,34,34,39
1580332599.006679,multiProtocolGateway,stats,0,0,0,0,0
1580333199.7602,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580333199.7602,multiProtocolGateway,customDomains,337,323,328,341,498
1580333199.7602,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580333199.7602,multiProtocolGateway,mbaas_uri_to_host,37,34,36,34,39
1580333199.7602,multiProtocolGateway,stats,0,0,0,0,0
1580333800.322259,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580333800.322259,multiProtocolGateway,customDomains,337,331,315,338,498
1580333800.322259,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580333800.322259,multiProtocolGateway,mbaas_uri_to_host,32,38,33,34,39
1580333800.322259,multiProtocolGateway,stats,0,0,0,0,0
1580334400.907096,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580334400.907096,multiProtocolGateway,customDomains,317,320,329,338,498
1580334400.907096,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580334400.907096,multiProtocolGateway,mbaas_uri_to_host,22,34,34,34,39
1580334400.907096,multiProtocolGateway,stats,0,0,0,0,0
1580335001.470717,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1580335001.470717,multiProtocolGateway,customDomains,337,321,311,333,498
1580335001.470717,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1580335001.470717,multiProtocolGateway,mbaas_uri_to_host,24,29,34,34,39
1580335001.470717,multiProtocolGateway,stats,0,0,0,0,0
