TIME,dpStatusHTTPMeanTransactionTime2serviceClass,dpStatusHTTPMeanTransactionTime2proxy,dpStatusHTTPMeanTransactionTime2tenSeconds,dpStatusHTTPMeanTransactionTime2oneMinute,dpStatusHTTPMeanTransactionTime2tenMinutes,dpStatusHTTPMeanTransactionTime2oneHour,dpStatusHTTPMeanTransactionTime2oneDay
1579829222.320501,multiProtocolGateway,mbaas_uri_to_host,122,118,113,131,199
1579829222.320501,multiProtocolGateway,stats,0,0,0,0,0
1579829822.795077,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579829822.795077,multiProtocolGateway,customDomains,97,61,66,60,71
1579829822.795077,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579829822.795077,multiProtocolGateway,mbaas_uri_to_host,91,92,199,133,199
1579829822.795077,multiProtocolGateway,stats,0,0,0,0,0
1579830423.296924,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579830423.296924,multiProtocolGateway,customDomains,45,44,55,59,71
1579830423.296924,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579830423.296924,multiProtocolGateway,mbaas_uri_to_host,82,98,103,130,199
1579830423.296924,multiProtocolGateway,stats,0,0,0,0,0
1579831023.805418,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579831023.805418,multiProtocolGateway,customDomains,40,40,50,56,71
1579831023.805418,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579831023.805418,multiProtocolGateway,mbaas_uri_to_host,116,95,90,129,199
1579831023.805418,multiProtocolGateway,stats,0,0,0,0,0
1579831624.288144,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579831624.288144,multiProtocolGateway,customDomains,43,51,46,55,71
1579831624.288144,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579831624.288144,multiProtocolGateway,mbaas_uri_to_host,101,112,105,128,199
1579831624.288144,multiProtocolGateway,stats,0,0,0,0,0
1579832224.753409,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579832224.753409,multiProtocolGateway,customDomains,37,62,55,54,71
